z,mu_LCDM,mu_STAM,Delta_mu,fractional_dL_pct
1.4194641068447413,45.09951721946382,45.01664555579533,0.08287166366849164,3.890140291549571
1.423636060100167,45.107353713171904,45.02433652771271,0.08301718545919101,3.8971027497295863
1.4278080133555928,45.115166923180986,45.03200503379157,0.08316188938941593,3.904026540234695
1.4319799666110185,45.12295697446267,45.03965119462258,0.08330577984008869,3.910911864911548
1.436151919866444,45.13072400643442,45.047275144783384,0.0834488616510356,3.9177589476664387
1.44032387312187,45.13846814915405,45.054877009768646,0.08359113938540474,3.9245679992675253
1.4444958263772956,45.14618953159932,45.06245691401577,0.08373261758355,3.9313392294911376
1.4486677796327212,45.15388828167988,45.0700149809167,0.08387330076318023,3.938072847127838
1.452839732888147,45.16156452624894,45.07755133282969,0.08401319341924562,3.9447690599756946
1.4570116861435727,45.16921839111488,45.0850660910908,0.0841523000240798,3.9514280748461417
1.4611836393989983,45.17685000086577,45.09255937584458,0.08429062502118967,3.958050097265464
1.4653555926544242,45.184459470922356,45.100031298358516,0.08442817256383961,3.9646353189577432
1.4695275459098498,45.19204693263249,45.10748198529678,0.08456494733571418,3.971183957133384
1.4736994991652754,45.19961250773679,45.11491155401811,0.0847009537186807,3.9776962146460537
1.4778714524207013,45.207156316986456,45.1223201209144,0.08483619607205384,3.984172293360322
1.482043405676127,45.21467848015401,45.12970780142143,0.08497067873257436,3.9906123941496396
1.4862153589315528,45.22217911604376,45.137074710029225,0.08510440601453695,3.9970167169013804
1.4903873121869784,45.2296583425022,45.14442096029245,0.08523738220974764,4.003385460513775
1.494559265442404,45.23711627642817,45.15174666484059,0.08536961158758061,4.009718822897623
1.4987312186978299,45.244553025880485,45.15905192775713,0.08550109812335194,4.016016987964055
1.5029031719532555,45.25196871341591,45.16633686711847,0.08563184629744569,4.022280163900982
1.5070751252086811,45.25936345361198,45.173601593283905,0.08576186032807698,4.028508546423737
1.511247078464107,45.26673735967584,45.1808462152804,0.08589114439543977,4.034702329509532
1.5154190317195326,45.27409054391609,45.18807084125861,0.08601970265748093,4.04086170615201
1.5195909849749583,45.281423117752325,45.19527557850233,0.08614753924999263,4.046986868364666
1.5237629382303841,45.28873519172436,45.202460533437694,0.08627465828666914,4.053078007182687
1.5279348914858097,45.2960268755015,45.20962581164233,0.08640106385916368,4.059135312664686
1.5321068447412354,45.30329827091096,45.216771511123596,0.08652675978736113,4.065158961923898
