VARNAMES:,CID,CIDint,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,ERRFLAG_FIT,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,LENSDMU,LENSDMUERR,MWEBV,HOST_NMATCH,HOST_NMATCH2,HOST_OBJID,HOST_ZPHOT,HOST_ZPHOTERR,HOST_ZSPEC,HOST_ZSPECERR,HOST_RA,HOST_DEC,HOST_ANGSEP,HOST_DDLR,HOST_CONFUSION,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_LOGSFR,HOST_LOGSFR_ERR,HOST_LOGsSFR,HOST_LOGsSFR_ERR,HOST_COLOR,HOST_COLOR_ERR,HOST_MAG_g,HOST_MAG_i,HOST_SBFLUXCAL_g,HOST_SBFLUXCAL_i,HOST_SBMAG_g,HOST_SBMAG_i,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,SNRSUM,BANDLIST,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,RADIUS_POP,PROB_SCONE,PROB_SNIRFV19,PROB_SNNDESCC,PROB_SNNJ17,PROB_SNNV19,CUTMASK,MU,MUMODEL,MUERR,MUERR_RENORM,MUERR_RAW,MUERR_VPEC,MURES,MUPULL,M0DIF,M0DIFERR,CHI2_BEAMS,PROBCC_BEAMS,biasCor_nevt,biasCor_mu,biasCorErr_mu,biasCor_muCOVSCALE,biasCor_muCOVADD,IDSAMPLE,IZBIN
SN:,1293783,1293783,10,0,C3,3,0,0.32927,0.001,0.32874,0.001,0.32874,0.00166,0,300,0,0,0.00816446,1,3,25961,-9,-9,0.3293,0.001,52.130798,-28.779669,0.788,0.569,-3.84562,11.041,0.007,0.353,0.206,-10.86,0.28229,1.478,-999,21.72,19.38,49.13,368.01001,23.27163,21.08535,56903.2617,32.64103,25.87507,13.42768,74.3906,griz,56901.3594,0.3472,-1.04829,0.28362,0.0580207,0.0401159,22.07561,0.0488547,2.65311E-05,1.19381E-06,0.00528051,-2.11669E-07,-3.82334E-08,35,25.77872,0.87193,0.399383,0.3602,0.9597,0.9999,0.9997,0.9999,0,41.12827,41.18003,0.17594,0.1753,0.0916,0.0075,-0.0543,-0.308,0.0025,0.0125,0.41,0.000001475,4056,-0.0682,0.006,1,0.0213,3,10
SN:,1300441,1300441,10,0,E2,3,0,0.4859,0.001,0.48485,0.001,0.48485,0.00179,0,300,0,0,0.00554037,1,1,29853,-9,-9,0.4859,0.001,10.266398,-44.181057,0.216,0.362,-9,9.262,0.019,1.087,0.336,-8.135,0.33638,0.266,-999,23.79,22.56,6.18,19.69,25.52253,24.26439,56943.0195,20.35485,18.33543,10.43729,56.81047,riz,56942.4141,0.41,0.78166,0.42424,0.00430221,0.0397916,22.65919,0.0447935,1.54997E-05,6.3946E-07,0.00425273,-1.70363E-07,-1.81275E-08,31,21.26071,0.90486,0.260948,0.9999,0.9983,1,0.9999,1,0,42.11049,42.17004,0.15829,0.1587,0.1226,0.0054,-0.0558,-0.352,-0.0038,0.0132,0.23,0,13675,-0.0225,0.004,1,0.0088,6,13
SN:,1321116,1321116,10,0,X3,3,0,0.62816,0.001,0.62684,0.001,0.62684,0.00191,0,300,0,0,0.0221862,1,1,38263,-9,-9,0.6282,0.001,35.867474,-4.256627,0.774,0.497,-9,11.107,0.012,1.316,0.015,-9.785,0.0408534,0.624,-999,22.8,20.77,18.36,108.15,24.34032,22.41493,57025.1172,23.81275,13.87667,11.04771,56.49389,riz,57022.9102,0.397,0.0574819,0.45662,-0.153975,0.0414778,23.1079,0.0376634,1.02527E-05,3.5566E-07,0.00599174,-1.23204E-07,-3.16317E-09,18,19.77819,0.34545,0.513609,0.9971,0.7729,1,0.9974,1,0,42.80719,42.83731,0.16712,0.1715,0.1466,0.0043,-0.0363,-0.217,0.0062,0.0107,0.26,0,4109,0.1382,0.007,1,0.0052,2,15
SN:,1316465,1316465,10,1,C3,3,0,0.32961,0.001,0.32909,0.001,0.32909,0.00166,0,300,0,0,0.00727767,1,2,25348,-9,-9,0.3296,0.001,52.797436,-27.958868,1.589,1.446,-1.78174,9.117,0.019,0.55,0.127,-8.555,0.13441,0.463,-999,23.76,22.64,2.1,6.26,26.69445,25.50856,57025.1562,95.11352,71.90567,68.98421,272.64096,griz,57021.5469,0.1301,0.41382,0.13752,-0.00598771,0.0116028,21.69529,0.0149743,3.76603E-05,5.19403E-07,0.000639499,-4.45501E-08,-4.15048E-09,32,37.4081,0.23464,0.139375,0.9965,0.9925,1,0.9996,1,0,41.09302,41.18268,0.14064,0.1402,0.0377,0.0075,-0.0922,-0.655,0.0025,0.0125,0.3,0,5158,0.0014,0.005,1,0.0171,3,10
SN:,1302572,1302572,10,0,E1,3,0,0.58858,0.001,0.5874,0.001,0.5874,0.00188,0,300,0,0,0.00620145,1,2,28766,-9,-9,0.5886,0.001,8.425974,-42.895851,1.388,1.251,-1.81187,11.008,0.024,-0.604,0.475,-11.603,0.47703,1.305,-999,23.14,20.47,6.09,59.83,25.53846,23.0577,56961.0117,14.72737,11.80471,8.25684,39.01952,riz,56952.4648,0.7191,0.90522,0.54747,-0.119811,0.0504574,22.9932,0.044588,1.13952E-05,4.67965E-07,0.00506447,-1.57421E-07,-1.01164E-08,37,27.79623,0.86323,0.500544,0.9967,0.927,0.9965,0.9997,1,0,42.67107,42.66757,0.13282,0.1344,0.1742,0.0045,0.0099,0.074,-0.0064,0.011,-0.24,0,6423,0.1951,0.006,0.558,0,6,14
SN:,1303197,1303197,10,0,X3,3,0,0.52682,0.001,0.52562,0.001,0.52562,0.00182,0,300,0,0,0.0232915,1,2,38440,-9,-9,0.5268,0.001,37.205173,-4.308662,0.373,0.301,-4.35228,10.947,0.012,-1.858,8.142,-12.792,8.14338,1.378,-999,23.55,20.94,8.88,85.16,25.12897,22.67441,56949.1328,40.67867,24.37617,20.005,82.55172,riz,56953.7305,0.3249,-0.951957,0.26465,-0.0683743,0.0328984,22.8,0.0333267,1.36144E-05,4.17896E-07,0.00205757,-5.65844E-08,-9.30557E-09,38,25.5529,0.93866,0.390687,0.9972,0.9867,0.9999,0.9993,1,0,42.22159,42.37891,0.12591,0.1274,0.0965,0.005,-0.1509,-1.199,-0.0064,0.011,1.09,0,6738,-0.0235,0.004,1,0.0053,2,14
SN:,1314071,1314071,10,0,X3,3,0,0.32813,0.001,0.32707,0.001,0.32707,0.00166,0,300,0,0,0.0240061,3,3,329204,-9,-9,0.3281,0.001,36.619431,-4.035996,0.254,0.295,-2.78497,10.144,0.011,-9.828,0.172,-19.952,0.19506,1.298,-999,23.09,20.89,13.93,85.34,24.64012,22.67212,57001.0586,98.77094,58.61829,54.92477,189.27499,griz,57001.6328,0.2793,-1.71155,0.27239,0.0451314,0.0247682,21.97787,0.0304366,2.90304E-05,8.13813E-07,0.0031912,-1.32118E-07,-1.54478E-08,33,22.22945,0.92236,0.590018,0.9727,0.9921,0.9987,0.9998,1,0,40.96772,41.16811,0.15059,0.1501,0.0638,0.0076,-0.2029,-1.347,0.0025,0.0125,1.82,0,993,-0.0767,0.009,1,0.0173,2,10
SN:,1948484,1948484,10,0,X3,3,0,0.34545,0.00005,0.34436,0.00005,0.34436,0.00135,0,300,0,0,0.0256108,1,2,151782,-9,-9,0.3455,0.0001,35.975529,-3.851234,0.608,0.457,-3.5289,10.82,0.084,0.099,10.099,-10.86,10.1037,1.496,-999,22.49,20.04,23.19,189.57001,24.08675,21.80558,58140.0352,55.64053,32.02895,27.78195,92.88787,griz,58138.5273,0.8124,-2.67489,0.83609,-0.105785,0.0450232,21.8558,0.0572882,3.24848E-05,1.71404E-06,0.00985217,-2.59296E-07,-4.13554E-08,8,1.11493,0.99741,0.958822,0.8344,0.3352,0.9821,0.9914,0.9997,0,41.09129,41.2977,0.18078,0.1802,0.1654,0.0072,-0.2089,-1.156,0.0025,0.0125,1.71,0.000007423,236,-0.0103,0.019,1,0.004,2,10
SN:,1777124,1777124,10,0,X1,3,0,0.30853,0.001,0.30743,0.001,0.30743,0.00165,0,300,0,0,0.0177511,1,1,120362,-9,-9,0.3085,0.001,34.096344,-3.997547,0.852,1.14,-9,9.471,0.018,1.178,0.282,-8.253,0.28206,0.38,-999,22.5,21.54,21.02,56.61,24.19342,23.11777,57986.2891,28.73458,21.62698,20.44663,65.52683,griz,57981.3672,1.4085,0.91204,0.63845,0.000653666,0.0312665,21.88638,0.0597831,3.15824E-05,0.000001739,0.00620189,2.92392E-07,-4.19952E-08,46,50.67244,0.2944,0.304022,0.9916,0.8798,0.9994,0.9996,0.9999,0,41.34191,41.01309,0.16095,0.1595,0.0779,0.008,0.3424,2.127,-0.0136,0.0162,4.67,0.00003909,4410,0.0068,0.004,1,0.0185,4,9
SN:,1879187,1879187,10,0,S1,3,0,0.59271,0.001,0.59157,0.001,0.59157,0.00188,0,300,0,0,0.0470017,3,3,130934,-9,-9,0.5927,0.001,42.427513,0.452587,0.654,0.588,-1.55535,10.858,0.054,1.309,3.97,-9.592,3.97938,1.094,-999,23.4,20.95,11.58,103.1,24.84073,22.46685,58052.2812,6.89462,6.88369,6.28085,21.71702,riz,58044.6367,1.1849,-1.36977,1.07555,0.22953,0.0952603,23.5948,0.0902254,6.54754E-06,5.44105E-07,0.0207773,-2.97274E-07,-3.26421E-08,44,44.29504,0.45919,0.890997,0.9153,0.8154,0.9939,0.9907,0.9601,0,42.73633,42.68594,0.19709,0.1998,0.3039,0.0045,0.0568,0.288,-0.0064,0.011,0.64,0.003944,582,-0.7505,0.014,0.415,0,5,14
SN:,1916124,1916124,10,0,X1,3,0,0.4319,0.001,0.43071,0.001,0.43071,0.00175,0,300,0,0,0.016724,1,1,140750,-9,-9,0.4319,0.001,34.32325,-4.70075,0.218,0.251,-9,9.599,0.018,1.374,0.2,-8.202,0.20881,0.203,-999,22.35,21.42,19.46,58.4,24.27714,23.08397,58097.0547,19.98496,15.93442,11.18619,54.23529,riz,58095.8516,0.515,0.96456,0.50323,0.16898,0.0438441,22.72315,0.0496554,1.46131E-05,6.68319E-07,0.00809218,-1.81496E-07,-2.48725E-08,26,18.97024,0.83768,0.648557,0.9939,0.9517,1,0.9998,1,0,41.74154,41.86609,0.19284,0.1921,0.1165,0.0059,-0.1281,-0.664,0.0036,0.013,0.94,0,2137,-0.0765,0.013,1,0.0223,4,12
SN:,1777122,1777122,10,0,X1,3,0,0.45551,0.00009,0.45429,0.00009,0.45429,0.00146,0,300,0,0,0.0179747,1,1,120321,-9,-9,0.4555,0.0001,34.058311,-4.096692,1.234,0.794,-9,11.221,0.076,-0.596,9.404,-11.801,9.40426,1.522,-999,22.49,19.99,18.72,188.67,24.31923,21.81074,57994.3359,21.67912,13.19605,6.07106,39.19659,riz,57995.125,0.8229,-1.59237,0.77782,-0.2192,0.0689124,22.40729,0.0659329,1.95472E-05,1.18703E-06,0.00847335,-5.01336E-07,-5.26376E-08,43,58.58291,0.0568486,0.903112,0.9371,0.1098,0.9982,0.9995,0.918,0,41.97567,42.00277,0.18996,0.1899,0.2261,0.0057,-0.0307,-0.161,0.0036,0.013,0.52,0.00716,1293,0.1959,0.013,0.688,0,4,12
SN:,1876533,1876533,10,0,X3,3,0,0.491,0.001,0.48981,0.001,0.48981,0.0018,0,300,0,0,0.0238322,1,1,-29891,-9,-9,0.491,0.001,36.780964,-4.077421,2.706,3.04,-9,10.768,0.011,0.836,0.144,-9.96,0.15799,0.943,-999,22.22,20.36,2.31,8.7,26.59097,25.1512,58036.1484,33.70182,26.01012,22.12636,81.23312,riz,58036.9258,0.4897,-1.67579,0.36223,0.0545915,0.0399026,23.14294,0.0472005,9.92711E-06,4.31564E-07,0.00455116,-7.49538E-08,-1.47886E-08,37,35.06102,0.56022,0.58749,0.981,0.98,0.9996,0.9986,1,0,42.18153,42.19649,0.16501,0.1654,0.101,0.0053,-0.0112,-0.068,-0.0038,0.0132,0.2,0,3168,-0.1492,0.01,1,0.0158,2,13
SN:,1839117,1839117,10,0,X3,3,0,0.608,0.001,0.60674,0.001,0.60674,0.00189,0,300,0,0,0.025131,1,1,-27767,-9,-9,0.608,0.001,37.362453,-4.74271,1.383,1.59,-9,10.477,0.037,-0.496,6.221,-10.924,6.2213,1.19,-999,24.27,21.73,2.15,15.93,26.6689,24.49446,58028.2969,32.73807,17.61109,16.10528,61.00749,riz,58021.3516,0.4779,-0.131072,0.36441,-0.0779717,0.0347537,23.17529,0.0329082,9.63571E-06,2.92054E-07,0.00218261,-6.80936E-08,-4.73916E-09,40,54.53105,0.0625267,0.263552,0.995,1,0.9987,0.9941,0.9971,0,42.72056,42.75213,0.14701,0.1509,0.1218,0.0044,-0.0378,-0.257,0.0062,0.0107,0.03,0.00008981,7780,0.0215,0.004,1,0.0055,2,15
SN:,1937078,1937078,10,0,X1,3,0,0.45645,0.001,0.45525,0.001,0.45525,0.00177,0,300,0,0,0.0165401,1,1,147328,-9,-9,0.4564,0.001,34.742489,-4.688351,0.531,0.682,-9,9.606,0.015,1.547,0.372,-8.043,0.37329,0.19,-999,22.53,21.55,19.9,57.58,24.25287,23.09932,58109.0508,11.83892,10.45489,9.85603,32.42952,riz,58115.125,0.7173,-1.23585,0.86132,0.18673,0.0749758,23.28288,0.0831006,8.72665E-06,6.67925E-07,0.031158,-3.29291E-07,-4.23491E-08,17,16.06491,0.51924,0.746406,0.0087,0.7373,0,0.0062,0.0008,0,42.10631,42.00816,0.21894,2.5388,0.1785,0.0057,0.0946,0.432,0.0036,0.013,2.16,0.9926,306,-0.3084,0.022,1,0.0148,4,12
SN:,1894320,1894320,10,0,C2,3,0,0.71945,0.001,0.7188,0.001,0.7188,0.00199,0,300,0,0,0.00709514,1,1,134474,-9,-9,0.7194,0.001,53.22044,-29.139114,0.432,0.463,-9,10.931,0.026,-6.286,3.714,-17.22,3.7166,1.286,-999,24.13,21.4,4.65,68.8,25.83137,22.90603,58071.2969,7.79916,6.5043,4.22192,20.48044,riz,58066.8086,1.0182,-1.5876,0.97884,-0.0858855,0.0907017,23.72235,0.0859118,5.82182E-06,4.60667E-07,0.0427581,-3.72989E-07,-1.33175E-08,47,45.02658,0.55464,0.601675,0.986,0.9497,0.9999,0.9992,0.9998,0,43.29152,43.19511,0.16198,0.166,0.2829,0.0038,0.0785,0.485,0.0179,0.0134,0.39,0.00001456,4721,-0.2232,0.006,0.323,0,6,16
SN:,1864053,1864053,10,0,X3,3,0,0.09422,0.001,0.09333,0.001,0.09333,0.00148,0,300,0,0,0.0208357,1,1,504705,-9,-9,0.0942,0.001,35.559334,-4.142258,0.443,0.141,-9,11.055,0.013,-10,0,-20.933,0.049,1.36,-999,18.34,16.93,1007.82001,3493.12012,19.99154,18.64197,58036.1406,264.08417,220.41565,167.62814,531.9881,gri,58021.9648,0.4054,-2.18719,0.30107,-0.0995519,0.0352931,18.86653,0.0453283,0.000509786,0.000021283,0.00402868,-2.43089E-06,-6.03261E-07,19,7.77306,0.98881,0.80103,0.9818,0.5322,0.9992,0.972,0.9999,0,38.14556,38.15705,0.10078,0.0994,0.0798,0.0243,0.038,0.377,-0.0495,0.0459,-0.65,8.851E-07,62,0.0088,0.059,1,0.002,2,3
SN:,1901798,1901798,10,0,X2,3,0,0.47697,0.001,0.47577,0.001,0.47577,0.00178,0,300,0,0,0.0233356,1,2,-34764,-9,-9,0.477,0.001,35.139446,-6.560511,0.153,0.134,-5.29411,10.737,0.02,0.629,0.183,-10.079,0.20012,0.922,-999,22.75,20.79,17.02,105.55,24.4226,22.44135,58082.0781,14.36171,7.65266,5.5374,28.21194,riz,58081.6523,0.7224,-2.02112,0.72992,-0.164877,0.0829628,23.01973,0.077659,0.00001112,7.95379E-07,0.00825538,-2.84975E-07,-4.03959E-08,31,24.28225,0.79886,0.869443,0.9986,0.4186,0.9987,0.9995,0.9999,0,42.48698,42.12154,0.20876,0.2093,0.2564,0.0054,0.3692,1.769,-0.0038,0.0132,3.79,0.00003894,1297,0.054,0.015,0.65,0,4,13
SN:,1929063,1929063,10,0,E1,3,0,0.223,0.001,0.2221,0.001,0.22211,0.00158,0,300,0,0,0.00555874,1,1,-30787,-9,-9,0.223,0.001,8.10228,-43.557808,0.683,0.634,-9,9.768,0.01,0.486,0.363,-9.273,0.36331,0.874,-999,22.25,20.94,24.06,79.77,24.04676,22.7454,58117.0469,53.74421,36.9983,34.56314,121.46487,griz,58116.6484,0.2223,-0.410877,0.33876,0.0785298,0.0257078,21.15438,0.0339073,6.19793E-05,1.9356E-06,0.00607461,-5.1514E-07,-4.61689E-08,16,16.70949,0.40463,0.29543,0.9998,0.8467,1,0.9999,1,0,40.1587,40.21034,0.20142,0.2004,0.0511,0.0108,-0.0369,-0.183,-0.0148,0.0196,0.62,0,1470,-0.01,0.011,1,0.0366,6,7
SN:,1341370,1341370,10,1,E2,3,0,0.41,0.001,0.409,0.001,0.409,0.00173,0,300,0,0,0.00870372,2,2,-15547,-9,-9,0.41,0.001,8.963627,-44.676937,1.119,1.816,-0.577733,8.698,0.055,-0.741,0.193,-9.477,0.3222,0.378,-999,25.25,23.82,1.44,4.35,27.10409,25.90378,57373.0391,25.46881,18.69609,12.5929,59.44402,riz,57376.4141,0.4978,1.27174,0.70521,0.0433095,0.0577235,22.4,0.0720106,1.96789E-05,1.30519E-06,0.0249063,-7.2073E-07,-6.54588E-08,16,12.68178,0.69587,0.447822,0.9997,0.232,1,0.9999,1,0,41.75601,41.73367,0.2071,0.2063,0.1306,0.0062,0.0188,0.091,0.0036,0.013,0.65,0,5118,0.0328,0.007,1,0.0245,6,12
SN:,1331123,1331123,10,1,E1,3,0,0.22248,0.001,0.22156,0.001,0.22157,0.00158,0,300,0,0,0.00701012,1,2,-14650,-9,-9,0.2225,0.001,8.035154,-42.554947,4.171,2.234,-1.49298,11.11,0.038,0.861,1.136,-10.219,1.14749,1.546,-999,20.78,18.82,5.04,21.49,25.74392,24.16941,57316.0078,51.21806,45.05749,37.83031,145.50117,griz,57318.3164,0.2308,-1.82681,0.26678,-0.0115399,0.0246114,21.14325,0.0318282,6.26184E-05,1.83565E-06,0.00322666,-2.99234E-07,-3.57225E-08,48,16.09636,1,0.610149,0.9999,0.9081,1,1,0.9999,0,40.28881,40.20444,0.11142,0.1108,0.0601,0.0108,0.0992,0.89,-0.0148,0.0196,0.2,0.000002646,1985,-0.0737,0.006,1,0.0074,6,7
SN:,1340521,1340521,10,0,C1,3,0,0.65415,0.001,0.65356,0.001,0.65356,0.00193,0,300,0,0,0.0122742,1,1,43354,-9,-9,0.6542,0.001,55.116322,-27.372931,0.914,1.166,-9,10.23,0.013,0.629,0.017,-9.596,0.0389102,0.483,-999,23.14,21.77,10.02,31.05,24.99783,23.76985,57375.0469,15.6021,13.76239,8.78616,35.83442,riz,57375.9492,0.7924,1.63022,0.92032,-0.0392097,0.0611513,23.37639,0.0679221,8.00655E-06,5.00878E-07,0.0273033,-3.88782E-07,-1.5947E-08,25,15.84221,0.91945,0.558902,0.9998,0.982,1,0.9997,1,0,43.0426,42.94551,0.13759,0.1412,0.2054,0.0041,0.0909,0.661,0.0062,0.0107,0.26,0,3006,0.0757,0.009,0.435,0,6,15
SN:,1330339,1330339,10,0,C2,3,0,0.57968,0.001,0.57914,0.001,0.57914,0.00187,0,300,0,0,0.0119911,1,1,-14061,-9,-9,0.5797,0.001,55.219536,-29.516895,0.369,0.413,-9,10.885,0.027,-1.133,0.898,-12.035,0.89974,1.171,-999,22.68,20.23,19.04,184.17999,24.30083,21.83689,57317.1758,9.6798,8.47579,6.82536,21.80057,riz,57312.9219,1.1349,-2.07836,0.94646,-0.0757666,0.0967383,23.29005,0.0862991,8.66924E-06,6.89069E-07,0.0215549,-3.69555E-07,-3.85239E-08,41,21.71348,0.99423,0.737384,0.8455,0.9085,0.9946,0.9958,0.9899,0,42.66091,42.62981,0.22792,0.2307,0.2981,0.0046,0.0375,0.164,-0.0064,0.011,0.87,0.001072,4800,-0.1395,0.006,0.576,0,6,14
SN:,1340253,1340253,10,0,S1,3,0,0.6938,0.001,0.69261,0.001,0.69261,0.00197,0,300,0,0,0.0605541,1,1,43592,-9,-9,0.6938,0.001,43.035015,0.080882,0.993,1.296,-9,9.933,0.023,1.692,0.52,-8.198,0.52118,0.316,-999,23.76,22.27,3.92,20.12,26.01678,24.24093,57372.1211,12.12648,8.6084,7.20424,28.36345,riz,57376.2227,0.7581,-1.45772,1.01622,-0.198328,0.0764035,23.39369,0.076776,7.87993E-06,5.57216E-07,0.0318973,-4.42738E-07,-1.31387E-08,17,19.3832,0.30699,0.820458,0.9998,0.4145,0.9998,0.9951,1,0,43.04964,43.09837,0.14903,0.1527,0.2642,0.0039,-0.0666,-0.447,0.0179,0.0134,0.19,0,258,0.0323,0.02,0.312,0,5,16
SN:,1334620,1334620,10,1,X2,3,0,0.1972,0.001,0.19624,0.001,0.19624,0.00156,0,300,0,0,0.0250085,1,2,40783,-9,-9,0.1972,0.001,35.753036,-6.264285,0.494,0.486,-3.61822,10.159,0.01,0.766,0.515,-9.379,0.51561,0.959,-999,21.27,19.96,74.69,249.99001,22.81684,21.50519,57339.1523,40.19831,37.67897,28.75712,123.29726,griz,57334.918,0.2108,-0.821032,0.25485,0.19529,0.0218115,21.23347,0.0280103,5.76249E-05,1.48663E-06,0.00224766,-2.03069E-07,-2.65506E-08,36,26.52443,0.87547,0.706164,0.9886,0.7293,1,0.9991,1,0,39.94861,39.90987,0.18721,0.1849,0.0567,0.0121,0.0845,0.452,-0.0458,0.0272,0.65,0,1339,-0.1239,0.013,1,0.0304,4,6
SN:,1341894,1341894,10,1,X1,3,0,0.31401,0.001,0.31293,0.001,0.31293,0.00165,0,300,0,0,0.0222813,1,1,44198,-9,-9,0.314,0.001,35.302498,-4.650253,0.124,0.104,-9,9.854,0.015,1.256,0.148,-8.571,0.15331,0.427,-999,22.38,21.24,28.9,80.64,23.84776,22.73362,57388.0469,31.87595,30.61143,26.41449,79.09081,griz,57390.082,0.3168,-0.224665,0.37353,-0.0566597,0.0218408,21.63288,0.0279811,3.98885E-05,1.02799E-06,0.00370014,-2.6231E-07,-1.29779E-08,19,13.86856,0.7913,0.203171,1,0.97,0.9999,0.9998,1,0,41.09265,41.05739,0.13584,0.1346,0.0776,0.0079,0.0488,0.359,-0.0136,0.0162,-0.07,0,5425,-0.009,0.004,1,0.0111,4,9
SN:,1329795,1329795,10,0,S1,3,0,0.52669,0.001,0.52558,0.001,0.52558,0.00182,0,300,0,0,0.0344505,1,1,21997,-9,-9,0.5267,0.001,41.792274,-0.012676,0.74,0.733,-9,10.783,0.069,-0.49,9.51,-11.273,9.51125,1.288,-999,23.8,21.16,6.08,68.87,25.54024,22.90492,57305.2734,11.56792,9.78072,8.59303,32.6655,riz,57304.0234,0.7101,1.04133,0.60431,-0.0473902,0.0611543,22.84039,0.0547909,1.31172E-05,6.61952E-07,0.00728308,-2.13322E-07,-2.3682E-08,44,40.19099,0.6356,0.381366,0.0036,0.8636,0.9995,0.99,0.9965,0,42.43147,42.37858,0.15014,0.1519,0.1926,0.005,0.0593,0.395,-0.0064,0.011,0.16,0.000264,3313,0.0772,0.007,0.587,0,5,14
SN:,1336975,1336975,10,1,C1,3,0,0.11088,0.001,0.11048,0.001,0.11048,0.00149,0,300,0,0,0.0110095,1,1,-15477,-9,-9,0.1109,0.001,54.81839,-27.15556,0.792,0.215,-9,10.747,0.01,1.117,0.528,-9.623,0.52975,1.142,-999,19.16,17.62,501.48999,1886.80005,20.74934,19.31068,57355.2383,252.08858,207.70549,117.9455,460.27487,gri,57354.8906,0.1339,-0.687441,0.13295,0.00361432,0.0213359,18.97095,0.0262952,0.000463042,1.12143E-05,0.000993612,-8.53357E-07,-1.89083E-07,25,42.4579,0.0160388,0.229463,0.9951,0.9312,0.9999,0.9985,1,0,38.25468,38.54707,0.10371,0.1023,0.0506,0.0207,-0.2429,-2.342,-0.0495,0.0459,4.75,0,5927,-0.0674,0.004,1,0.0065,6,3
SN:,1289470,1289470,10,0,C3,3,0,0.61268,0.001,0.61207,0.001,0.61207,0.0019,0,300,0,0,0.00592561,1,1,-6382,-9,-9,0.6127,0.001,53.473835,-27.984358,1.443,1.174,-9,10.763,0.013,0.985,0.015,-9.785,0.0522015,0.62,-999,22.87,21.16,13.61,54.54,24.66536,23.15821,57277.3203,22.18429,19.64835,16.91197,48.30154,riz,57271.1406,0.6108,-2.20688,0.4626,0.0379967,0.068642,23.49889,0.0682009,7.15225E-06,4.49271E-07,0.0140572,-1.42122E-07,-2.27068E-08,41,24.78437,0.97864,0.746451,0.8141,0.9503,0.9995,0.9985,0.9999,0,42.51588,42.77408,0.21123,0.2167,0.1707,0.0044,-0.2644,-1.252,0.0062,0.0107,2.25,0.000004407,1127,-0.165,0.014,1,0.0142,3,15
SN:,1319366,1319366,10,1,S2,3,0,0.23572,0.001,0.23482,0.001,0.23482,0.00159,0,300,0,0,0.0269744,1,2,21679,-9,-9,0.2357,0.001,41.495831,-1.088056,1.142,0.941,-2.4323,9.556,0.014,1.064,0.274,-8.46,0.27649,0.532,-999,22.3,21.28,25.73,62.25,23.9739,23.01465,57304.207,83.10871,83.06675,72.80019,224.166,griz,57304.7188,0.2544,1.69397,0.2239,0.00591682,0.0177667,20.67494,0.0227195,9.63881E-05,2.01696E-06,0.00151888,-2.32432E-07,-2.74395E-08,45,27.19827,0.98344,0.565002,0.9994,0.5305,1,0.9998,1,0,40.24048,40.34632,0.1469,0.1461,0.0506,0.0102,-0.0911,-0.62,-0.0148,0.0196,0.34,0,109,0.0121,0.022,1,0.0177,5,7
SN:,1328105,1328105,10,1,E1,3,0,0.44259,0.001,0.44153,0.001,0.44153,0.00176,0,300,0,0,0.00521422,1,1,21961,-9,-9,0.4426,0.001,8.186774,-43.576172,2.854,1.868,-9,11.11,0.014,1.263,0.288,-9.861,0.29398,0.881,-999,22.14,19.95,8.24,34.77,25.21018,23.64699,57301.0352,18.07957,13.9988,8.58826,56.52495,riz,57302.8008,0.5715,0.31968,0.40326,-0.0487286,0.0391819,22.25428,0.0441427,2.25056E-05,9.15006E-07,0.00438239,-1.83864E-07,-2.70758E-08,41,48.31845,0.20123,0.194263,0.9997,0.9833,1,0.9999,1,0,41.79927,41.92944,0.1219,0.1214,0.1117,0.0058,-0.1337,-1.097,0.0036,0.013,0.79,0,14569,0.0058,0.003,0.947,0,6,12
SN:,1289555,1289555,10,101,S2,3,0,0.56289,0.001,0.56173,0.001,0.56173,0.00186,0,300,0,0,0.0291363,1,1,12400,-9,-9,0.5629,0.001,40.733109,-1.392939,0.209,0.348,-9,9.058,0.041,1.063,1.079,-7.968,1.08792,0.126,-999,24.32,23.2,4.54,12.66,25.85736,24.74392,57276.3125,18.52972,14.76692,8.82524,40.6355,riz,57275.6719,0.7275,0.37699,0.52249,-0.107236,0.0492741,22.71149,0.0430795,1.47708E-05,5.86071E-07,0.00309783,-1.42464E-07,-1.73953E-08,50,72.23616,0.021474,0.378899,0.9691,0.9656,0.9999,0.9982,0.9999,0,42.34449,42.55126,0.13815,0.1398,0.1637,0.0047,-0.2004,-1.451,-0.0064,0.011,1.94,0.00001709,3630,0.0783,0.007,0.68,0,5,14
