body,r_m,r_body_radii,A_Rs_over_r,grad_A_abs,g_from_STAM_gradient_m_s2,g_newton_m_s2,ratio_STAM_to_newton,relative_error_STAM_vs_newton
Jupiter,327222033.08855474,4.680551459549352,8.615445273397906e-09,2.63290500094972e-17,1.1831685023628133,1.1831685023628133,1.0,0.0
Jupiter,328087230.08568627,4.692927151459517,8.592725530914945e-09,2.6190368728069027e-17,1.1769364763689418,1.1769364763689418,1.0,0.0
Jupiter,328954714.72169465,4.705335565528953,8.570065702537619e-09,2.6052417913475254e-17,1.170737275917586,1.170737275917586,1.0,0.0
Jupiter,329824493.0452479,4.717776788277209,8.547465630266843e-09,2.5915193718176156e-17,1.1645707281089333,1.1645707281089333,1.0,0.0
Jupiter,330696571.1210124,4.7302509064526665,8.524925156520055e-09,2.5778692314897075e-17,1.1584366609538372,1.1584366609538375,0.9999999999999998,-1.9167608589165632e-16
Jupiter,331570955.0296844,4.7427580070330055,8.50244412413039e-09,2.564290989652334e-17,1.152334903369097,1.1523349033690973,0.9999999999999998,-1.9269103476414407e-16
Jupiter,332447650.8680422,4.755298177225932,8.480022376345344e-09,2.5507842675992625e-17,1.1462652851726187,1.146265285172619,0.9999999999999998,-1.9371135791798236e-16
Jupiter,333326664.74898416,4.767871504469742,8.457659756825782e-09,2.5373486886189943e-17,1.140227637078697,1.140227637078697,1.0,0.0
Jupiter,334208002.8015676,4.780478076433861,8.435356109644956e-09,2.5239838779843218e-17,1.1342217906933225,1.1342217906933225,1.0,0.0
Jupiter,335091671.17106104,4.793117981019597,8.413111279287174e-09,2.510689462941728e-17,1.1282475785094186,1.1282475785094188,0.9999999999999998,-1.9680485839675802e-16
Jupiter,335977676.01897573,4.8057913063605975,8.390925110646989e-09,2.4974650727011625e-17,1.1223048339022461,1.1223048339022463,0.9999999999999998,-1.978469647617784e-16
Jupiter,336866023.5231188,4.818498140823602,8.368797449027879e-09,2.484310338425548e-17,1.1163933911246886,1.1163933911246886,1.0,0.0
Jupiter,337756719.87763166,4.831238573008992,8.346728140141275e-09,2.4712248932205617e-17,1.1105130853026595,1.1105130853026595,1.0,0.0
Jupiter,338649771.29302955,4.844012691751363,8.324717030105578e-09,2.458208372124457e-17,1.104663752430529,1.104663752430529,1.0,0.0
Jupiter,339545183.9962541,4.856820586120269,8.302763965444857e-09,2.445260412097747e-17,1.0988452293664874,1.0988452293664877,0.9999999999999998,-2.020708640224481e-16
Jupiter,340442964.23070586,4.86966234542069,8.280868793088047e-09,2.4323806520132406e-17,1.0930573538280686,1.0930573538280686,1.0,0.0
Jupiter,341343118.25629747,4.882538059193796,8.259031360367644e-09,2.4195687326458274e-17,1.0872999643875578,1.087299964387558,0.9999999999999998,-2.0421651080445134e-16
Jupiter,342245652.3494934,4.89544781721751,8.237251515018742e-09,2.4068242966625183e-17,1.0815729004675185,1.0815729004675185,1.0,0.0
Jupiter,343150572.80334914,4.908391709507075,8.215529105178072e-09,2.394146988612542e-17,1.0758760023363394,1.0758760023363396,0.9999999999999998,-2.063849406835416e-16
Jupiter,344057885.92756504,4.921369826315816,8.193863979382715e-09,2.3815364549172923e-17,1.070209111103719,1.070209111103719,1.0,0.0
Jupiter,344967598.04851925,4.934382258135619,8.172255986569296e-09,2.368992343860619e-17,1.0645720687163016,1.0645720687163016,1.0,0.0
Jupiter,345879715.5093214,4.947429095697693,8.150704976072719e-09,2.356514305578888e-17,1.0589647179532107,1.0589647179532107,1.0,0.0
Jupiter,346794244.6698527,4.960510429973147,8.129210797625201e-09,2.3441019920512785e-17,1.0533869024216884,1.0533869024216886,0.9999999999999998,-2.107911199717415e-16
Jupiter,347711191.9068061,4.973626352173565,8.10777330135533e-09,2.3317550570901333e-17,1.0478384665527605,1.0478384665527607,0.9999999999999998,-2.119072853428701e-16
Jupiter,348630563.61374074,4.9867769537517805,8.086392337786786e-09,2.3194731563311722e-17,1.0423192555968366,1.0423192555968366,1.0,0.0
Jupiter,349552366.2011149,4.999962326402353,8.065067757837568e-09,2.307255947224037e-17,1.0368291156194622,1.0368291156194624,0.9999999999999998,-2.1415737808671475e-16
Jupiter,350476606.0963409,5.013182562062349,8.043799412818713e-09,2.2951030890226066e-17,1.0313678934969674,1.0313678934969674,1.0,0.0
Jupiter,351403289.7438256,5.026437752911925,8.022587154433367e-09,2.2830142427755488e-17,1.0259354369122193,1.0259354369122193,1.0,0.0
Jupiter,352332423.6050109,5.039727991374904,8.001430834775853e-09,2.2709890713169253e-17,1.0205315943504012,1.0205315943504014,0.9999999999999998,-2.1757739412895813e-16
Jupiter,353264014.1584291,5.053053370119567,7.980330306330397e-09,2.2590272392566544e-17,1.015156215094727,1.015156215094727,1.0,0.0
Jupiter,354198067.8997362,5.066413982059135,7.95928542197037e-09,2.2471284129713058e-17,1.0098091492223036,1.0098091492223036,1.0,0.0
Jupiter,355134591.34176767,5.079809920352558,7.938296034957038e-09,2.2352922605946688e-17,1.0044902475998934,1.0044902475998934,1.0,0.0
Jupiter,356073591.01457924,5.093241278405104,7.917361998938622e-09,2.2235184520085483e-17,0.9991993618797774,0.9991993618797774,1.0,0.0
Jupiter,357015073.46548826,5.106708149868951,7.896483167949389e-09,2.211806658833614e-17,0.993936344495644,0.9939363444956442,0.9999999999999999,-1.1169961042007375e-16
Jupiter,357959045.25912935,5.120210628643981,7.875659396408401e-09,2.200156554420115e-17,0.9887010486584157,0.9887010486584158,0.9999999999999999,-1.122910738419501e-16
Jupiter,358905512.97748876,5.13374880887827,7.85489053911876e-09,2.1885678138389128e-17,0.9834933283522191,0.9834933283522191,1.0,0.0
Jupiter,359854483.2199603,5.1473227849688925,7.83417645126637e-09,2.177040113872292e-17,0.9783130383302567,0.9783130383302567,1.0,0.0
Jupiter,360805962.6033868,5.160932651562512,7.813516988419024e-09,2.1655731330050032e-17,0.9731600341107809,0.9731600341107809,1.0,0.0
Jupiter,361759957.76210254,5.174578503555986,7.792912006525488e-09,2.1541665514153432e-17,0.9680341719730854,0.9680341719730855,0.9999999999999999,-1.146884125342658e-16
Jupiter,362716475.3479888,5.188260436097163,7.772361361914281e-09,2.1428200509661184e-17,0.9629353089534451,0.9629353089534453,0.9999999999999999,-1.1529570203753242e-16
Jupiter,363675522.0305093,5.201978544585391,7.751864911292925e-09,2.131533315195904e-17,0.957863302841188,0.957863302841188,1.0,0.0
Jupiter,364637104.4967666,5.215732924672321,7.731422511746718e-09,2.1203060293101015e-17,0.9528180121746762,0.9528180121746763,0.9999999999999999,-1.1651994509331586e-16
Jupiter,365601229.45154446,5.229523672262512,7.711034020737844e-09,2.1091378801722105e-17,0.9477992962373838,0.9477992962373839,0.9999999999999999,-1.1713693279078912e-16
Jupiter,366567903.6173499,5.243350883514038,7.690699296104465e-09,2.0980285562951448e-17,0.9428070150539951,0.9428070150539952,0.9999999999999999,-1.1775718751536583e-16
Jupiter,367537133.73447096,5.257214654839309,7.670418196059506e-09,2.0869777478324238e-17,0.9378410293864455,0.9378410293864455,1.0,0.0
Jupiter,368508926.56101125,5.2711150829055695,7.65019057918993e-09,2.0759851465696708e-17,0.9329012007301015,0.9329012007301015,1.0,0.0
Jupiter,369483288.87294775,5.285052264635719,7.630016304455525e-09,2.065050445915896e-17,0.927987391309843,0.927987391309843,1.0,0.0
Jupiter,370460227.46417373,5.2990262972089335,7.609895231188013e-09,2.0541733408949943e-17,0.9230994640762432,0.9230994640762432,1.0,0.0
Jupiter,371439749.14654136,5.313037278061269,7.589827219090164e-09,2.043353528137293e-17,0.9182372827017699,0.91823728270177,0.9999999999999999,-1.2090807523720868e-16
Jupiter,372421860.7499198,5.327085304886495,7.569812128234605e-09,2.0325907058709727e-17,0.9134007115769301,0.9134007115769301,1.0,0.0
Jupiter,373406569.1222308,5.3411704756366065,7.549849819063085e-09,2.0218845739137813e-17,0.9085896158065474,0.9085896158065475,0.9999999999999999,-1.2219191209219586e-16
Jupiter,374393881.12950724,5.355292888522654,7.529940152385291e-09,2.011234833664548e-17,0.9038038612059472,0.9038038612059472,1.0,0.0
Jupiter,375383803.65593594,5.369452642015362,7.510082989377964e-09,2.0006411880949055e-17,0.8990433142972379,0.8990433142972379,1.0,0.0
Jupiter,376376343.6039015,5.3836498348457535,7.490278191584033e-09,1.9901033417410535e-17,0.8943078423056092,0.8943078423056093,0.9999999999999999,-1.2414327283129908e-16
Jupiter,377371507.8940436,5.397884566005974,7.470525620911454e-09,1.979621000695418e-17,0.889597313155584,0.8895973131555841,0.9999999999999999,-1.2480062700357847e-16
Jupiter,378369303.46530044,5.412156934749903,7.45082513963235e-09,1.969193872598508e-17,0.884911595467359,0.884911595467359,1.0,0.0
Jupiter,379369737.2749526,5.426467040593792,7.431176610382132e-09,1.9588216666308048e-17,0.8802505585531599,0.8802505585531599,1.0,0.0
Jupiter,380372816.29868245,5.44081498331711,7.411579896158335e-09,1.9485040935045406e-17,0.875614072413547,0.8756140724135472,0.9999999999999999,-1.2679364797837614e-16
Jupiter,381378547.5306102,5.455200862963056,7.392034860319904e-09,1.9382408654557594e-17,0.8710020077338475,0.8710020077338475,1.0,0.0
Jupiter,382386937.98335534,5.469624779839443,7.372541366585999e-09,1.92803169623616e-17,0.8664142358804898,0.8664142358804898,1.0,0.0
Jupiter,383397994.688073,5.484086834519217,7.353099279035282e-09,1.9178763011052406e-17,0.8618506288974735,0.8618506288974737,0.9999999999999999,-1.2881849677889247e-16
Jupiter,384411724.6945135,5.498587127841305,7.333708462104768e-09,1.9077743968222515e-17,0.8573110595027535,0.8573110595027535,1.0,0.0
Jupiter,385428135.07106763,5.513125760911268,7.314368780588961e-09,1.897725701638333e-17,0.8527954010847063,0.8527954010847064,0.9999999999999999,-1.3018632877393769e-16
Jupiter,386447232.9048105,5.527702835101922,7.2950800996390035e-09,1.887729935288714e-17,0.8483035276986246,0.8483035276986246,1.0,0.0
Jupiter,387469025.30156064,5.542318452054192,7.275842284761561e-09,1.8777868189847937e-17,0.8438353140631591,0.8438353140631593,0.9999999999999999,-1.3156868480406579e-16
Jupiter,388493519.38592494,5.556972713677746,7.256655201817969e-09,1.867896075406419e-17,0.8393906355568481,0.8393906355568482,0.9999999999999999,-1.3226535746239761e-16
Jupiter,389520722.3013435,5.571665722151643,7.237518717023386e-09,1.858057428694192e-17,0.8349693682146601,0.8349693682146601,1.0,0.0
Jupiter,390550641.21015036,5.586397579925196,7.218432696945659e-09,1.8482706044416688e-17,0.830571388724489,0.8305713887244891,0.9999999999999999,-1.3366978921945882e-16
Jupiter,391583283.293611,5.601168389718514,7.199397008504625e-09,1.8385353296878314e-17,0.8261965744237704,0.8261965744237705,0.9999999999999999,-1.3437758748872567e-16
Jupiter,392618655.751985,5.6159782545233945,7.180411518970947e-09,1.8288513329093493e-17,0.8218448032960046,0.8218448032960047,0.9999999999999999,-1.3508913363844516e-16
Jupiter,393656765.8045636,5.630827277603862,7.1614760959654265e-09,1.81921834401313e-17,0.817515953967409,0.817515953967409,1.0,0.0
Jupiter,394697620.6897309,5.6457155624970445,7.142590607457873e-09,1.8096360943286797e-17,0.8132099057034845,0.8132099057034845,1.0,0.0
Jupiter,395741227.66501,5.660643213013832,7.123754921766274e-09,1.8001043166006558e-17,0.8089265384056696,0.8089265384056697,0.9999999999999999,-1.3724645835125133e-16
Jupiter,396787594.00710845,5.675610333239526,7.104968907555957e-09,1.7906227449814554e-17,0.8046657326080094,0.8046657326080094,1.0,0.0
Jupiter,397836727.0119788,5.690617027534706,7.0862324338385115e-09,1.7811911150237132e-17,0.8004273694737843,0.8004273694737845,0.9999999999999999,-1.3870378087583854e-16
Jupiter,398888633.9948645,5.705663400535888,7.067545369970951e-09,1.771809163672972e-17,0.7962113307922165,0.7962113307922166,0.9999999999999999,-1.3943823476117875e-16
Jupiter,399943322.29034626,5.720749557156188,7.048907585654894e-09,1.7624766292603856e-17,0.7920174989751908,0.7920174989751908,1.0,0.0
Jupiter,401000799.2524043,5.735875602586207,7.030318950935456e-09,1.753193251495322e-17,0.7878457570539303,0.7878457570539303,1.0,0.0
Jupiter,402061072.2544567,5.7510416422945845,7.011779336200566e-09,1.743958771458219e-17,0.7836959886757863,0.7836959886757863,1.0,0.0
Jupiter,403124148.6894241,5.766247782028924,6.99328861217984e-09,1.7347729315932465e-17,0.7795680781009406,0.7795680781009408,0.9999999999999999,-1.424151470298405e-16
Jupiter,404190035.9697677,5.781494127816334,6.974846649943908e-09,1.7256354757012385e-17,0.7754619101992299,0.77546191019923,0.9999999999999999,-1.4316925306362505e-16
Jupiter,405258741.5275529,5.796780785964339,6.956453320903312e-09,1.7165461489324477e-17,0.771377370446889,0.771377370446889,1.0,0.0
Jupiter,406330272.81449586,5.812107863061548,6.938108496807694e-09,1.70750469777948e-17,0.7673143449233761,0.7673143449233762,0.9999999999999999,-1.4468946553267203e-16
Jupiter,407404637.3020106,5.827475465978324,6.919812049744995e-09,1.6985108700702667e-17,0.763272720308215,0.7632727203082151,0.9999999999999999,-1.4545561436767193e-16
Jupiter,408481842.4812711,5.842883701867676,6.901563852140382e-09,1.6895644149609466e-17,0.7592523838777961,0.7592523838777961,1.0,0.0
Jupiter,409561895.8632585,5.858332678165932,6.883363776755452e-09,1.6806650829289107e-17,0.7552532235022508,0.7552532235022508,1.0,0.0
Jupiter,410644804.9788084,5.873822502593417,6.865211696687426e-09,1.6718126257658877e-17,0.7512751276423444,0.7512751276423444,1.0,0.0
Jupiter,411730577.37867516,5.889353283155371,6.847107485368065e-09,1.6630067965709217e-17,0.7473179853463207,0.7473179853463205,1.0000000000000002,1.4856099363253773e-16
Jupiter,412819220.63357127,5.904925128142514,6.829051016563016e-09,1.6542473497435952e-17,0.7433816862468559,0.7433816862468559,1.0,0.0
Jupiter,413910742.3342332,5.920538146131985,6.811042164370707e-09,1.645534040977073e-17,0.7394661205579335,0.7394661205579335,1.0,0.0
Jupiter,415005150.09146124,5.936192445987917,6.793080803221692e-09,1.636866627251395e-17,0.7355711790718297,0.7355711790718297,1.0,0.0
Jupiter,416102451.53618413,5.9518881368623555,6.775166807877576e-09,1.6282448668266038e-17,0.731696753156025,0.7316967531560251,0.9999999999999999,-1.5173267065029814e-16
Jupiter,417202654.31950736,5.967625328195954,6.757300053430233e-09,1.619668519236043e-17,0.7278427347501932,0.7278427347501933,0.9999999999999999,-1.5253611413820074e-16
Jupiter,418305766.1127613,5.983404129718661,6.739480415301016e-09,1.611137345279691e-17,0.7240090163632052,0.7240090163632052,1.0,0.0
Jupiter,419411794.60756505,5.999224651450631,6.7217077692397165e-09,1.6026511070174073e-17,0.7201954910700943,0.7201954910700943,1.0,0.0
Jupiter,420520747.5158747,6.015087003702917,6.7039819913237895e-09,1.5942095677623406e-17,0.7164020525090936,0.7164020525090937,0.9999999999999999,-1.5497206083326567e-16
Jupiter,421632632.5700323,6.030991297078175,6.686302957957565e-09,1.5858124920743612e-17,0.7126285948786854,0.7126285948786855,0.9999999999999999,-1.557926572977549e-16
Jupiter,422747457.52283144,6.046937642471591,6.6686705458712e-09,1.5774596457534088e-17,0.708875012934611,0.708875012934611,1.0,0.0
Jupiter,423865230.1475579,6.062926151071475,6.65108463212003e-09,1.5691507958330585e-17,0.70514120198698,0.70514120198698,1.0,0.0
Jupiter,424985958.2380574,6.07895693436022,6.633545094083504e-09,1.5608857105739244e-17,0.701427057897306,0.7014270578973061,0.9999999999999999,-1.5828060981184747e-16
Jupiter,426109649.608776,6.095030104114889,6.616051809464537e-09,1.5526641594572977e-17,0.6977324770756471,0.6977324770756471,1.0,0.0
Jupiter,427236312.0948271,6.111145772408164,6.598604656288475e-09,1.544485913178626e-17,0.6940573564776764,0.6940573564776765,0.9999999999999999,-1.5996127903023897e-16
Jupiter,428365953.5520407,6.127304051609055,6.58120351290232e-09,1.536350743641159e-17,0.6904015936018263,0.6904015936018264,0.9999999999999999,-1.6080829402972855e-16
Jupiter,429498581.85701275,6.1435050543836125,6.563848257973966e-09,1.5282584239496233e-17,0.6867650864864454,0.6867650864864455,0.9999999999999999,-1.6165979407968473e-16
Jupiter,430634204.9071707,6.159748893695852,6.546538770491194e-09,1.5202087284038184e-17,0.683147733706922,0.6831477337069221,0.9999999999999999,-1.625158029290125e-16
Jupiter,431772830.6208235,6.176035682808478,6.5292749297609e-09,1.5122014324923588e-17,0.6795494343728707,0.6795494343728709,0.9999999999999999,-1.6337634445237044e-16
Jupiter,432914466.93721116,6.192365535283591,6.512056615408343e-09,1.504236312886452e-17,0.6759700881253372,0.6759700881253372,1.0,0.0
Jupiter,434059121.8165727,6.208738564983661,6.494883707376114e-09,1.4963131474335793e-17,0.6724095951339584,0.6724095951339584,1.0,0.0
Jupiter,435206803.2401876,6.225154886072114,6.477756085923514e-09,1.4884317151514024e-17,0.6688678560942233,0.6688678560942234,0.9999999999999999,-1.659854057134956e-16
Jupiter,436357519.2104453,6.241614613014336,6.460673631625501e-09,1.4805917962214986e-17,0.6653447722246594,0.6653447722246594,1.0,0.0
Jupiter,437511277.750887,6.258117860578263,6.443636225372082e-09,1.4727931719833294e-17,0.6618402452641209,0.6618402452641209,1.0,0.0
Jupiter,438668086.9062741,6.2746647438353635,6.426643748367283e-09,1.4650356249280564e-17,0.6583541774690103,0.6583541774690104,0.9999999999999998,-1.6863613274139454e-16
Jupiter,439827954.7426389,6.2912553781613605,6.4096960821284054e-09,1.4573189386925116e-17,0.6548864716105688,0.6548864716105689,0.9999999999999998,-1.6952908217736943e-16
Jupiter,440990889.34733534,6.3078898792369635,6.392793108485285e-09,1.449642898053198e-17,0.6514370309721802,0.6514370309721803,0.9999999999999998,-1.7042675989240298e-16
Jupiter,442156898.8291064,6.324568363048825,6.375934709579299e-09,1.4420072889202158e-17,0.6480057593466412,0.6480057593466413,0.9999999999999998,-1.7132919092332615e-16
Jupiter,443325991.318135,6.341290945890275,6.359120767862634e-09,1.4344118983313267e-17,0.6445925610334947,0.6445925610334947,1.0,0.0
Jupiter,444498174.9660955,6.358057744362053,6.342351166097535e-09,1.42685651444605e-17,0.6411973408363761,0.6411973408363761,1.0,0.0
Jupiter,445673457.94622296,6.374868875373303,6.325625787355314e-09,1.4193409265396715e-17,0.6378200040603214,0.6378200040603214,1.0,0.0
Jupiter,446851848.45335585,6.391724456142178,6.308944515015735e-09,1.41186492499746e-17,0.6344604565091678,0.6344604565091678,1.0,0.0
Jupiter,448033354.70400757,6.408624604196873,6.292307232766001e-09,1.404428301308728e-17,0.6311186044828854,0.6311186044828855,0.9999999999999998,-1.7591353142486284e-16
Jupiter,449217984.9364093,6.425569437376225,6.275713824600142e-09,1.3970308480611087e-17,0.6277943547750048,0.6277943547750049,0.9999999999999998,-1.7684501559798976e-16
Jupiter,450405747.41058004,6.442559073830728,6.259164174818032e-09,1.3896723589346905e-17,0.6244876146699814,0.6244876146699815,0.9999999999999998,-1.7778143209643448e-16
Jupiter,451596650.4083789,6.459593632023271,6.242658168024657e-09,1.3823526286962981e-17,0.6211982919406255,0.6211982919406256,0.9999999999999998,-1.7872280703747849e-16
Jupiter,452790702.2335572,6.476673230729888,6.226195689129388e-09,1.3750714531938e-17,0.6179262948455446,0.6179262948455446,1.0,0.0
Jupiter,453987911.2118277,6.493797989040748,6.20977662334502e-09,1.3678286293503486e-17,0.6146715321265545,0.6146715321265545,1.0,0.0
Jupiter,455188285.6909166,6.510968026360896,6.193400856187058e-09,1.3606239551587495e-17,0.6114339130061488,0.6114339130061489,0.9999999999999998,-1.815769457678072e-16
Jupiter,456391834.0406166,6.528183462411016,6.1770682734729885e-09,1.3534572296758624e-17,0.6082133471849839,0.6082133471849839,1.0,0.0
Jupiter,457598564.65285814,6.54544441722845,6.1607787613213046e-09,1.3463282530169152e-17,0.6050097448393225,0.6050097448393225,1.0,0.0
Jupiter,458808485.9417531,6.562751011167815,6.144532206150917e-09,1.3392368263500211e-17,0.6018230166185708,0.6018230166185708,1.0,0.0
Jupiter,460021606.34366816,6.5801033649020635,6.1283284946801624e-09,1.3321827518905436e-17,0.5986530736427456,0.5986530736427456,1.0,0.0
Jupiter,461237934.317269,6.59750159942311,6.1121675139262085e-09,1.3251658328956673e-17,0.5954998275000346,0.5954998275000346,1.0,0.0
Jupiter,462457478.34359205,6.614945836042855,6.096049151204098e-09,1.3181858736588354e-17,0.5923631902442974,0.5923631902442974,1.0,0.0
Jupiter,463680246.9260983,6.632436196393962,6.079973294126033e-09,1.311242679504323e-17,0.5892430743926258,0.5892430743926258,1.0,0.0
Jupiter,464906248.5907266,6.6499728024306135,6.063939830600666e-09,1.304336056781841e-17,0.5861393929229197,0.5861393929229197,1.0,0.0
Jupiter,466135491.88596493,6.667555776429531,6.047948648832173e-09,1.2974658128610683e-17,0.5830520592714299,0.5830520592714299,1.0,0.0
Jupiter,467367985.3829039,6.6851852409907435,6.031999637319544e-09,1.2906317561263134e-17,0.5799809873303587,0.5799809873303589,0.9999999999999998,-1.914240378353593e-16
Jupiter,468603737.67529076,6.70286131903836,6.0160926848558836e-09,1.2838336959712024e-17,0.5769260914454736,0.5769260914454736,1.0,0.0
Jupiter,469842757.37960315,6.720584133821618,6.000227680527459e-09,1.2770714427932867e-17,0.5738872864136829,0.5738872864136829,1.0,0.0
Jupiter,471085053.1350934,6.738353808915527,5.984404513713129e-09,1.2703448079888404e-17,0.5708644874806993,0.5708644874806993,1.0,0.0
Jupiter,472330633.6038644,6.756170468221945,5.968623074083369e-09,1.2636536039475159e-17,0.5678576103386367,0.5678576103386367,1.0,0.0
Jupiter,473579507.4709144,6.774034235970225,5.9528832515997016e-09,1.2569976440471944e-17,0.5648665711236974,0.5648665711236974,1.0,0.0
Jupiter,474831683.4442113,6.791945236718274,5.937184936513761e-09,1.2503767426487096e-17,0.5618912864138004,0.5618912864138005,0.9999999999999998,-1.9758680219282514e-16
Jupiter,476087170.2547473,6.8099035953533384,5.921528019366599e-09,1.2437907150906998e-17,0.558931673226268,0.5589316732262681,0.9999999999999998,-1.9863304904814604e-16
Jupiter,477345976.65659416,6.827909437092791,5.9059123909879874e-09,1.2372393776844881e-17,0.5559876490155256,0.5559876490155256,1.0,0.0
Jupiter,478608111.42697597,6.8459628874851735,5.890337942495524e-09,1.2307225477088989e-17,0.5530591316707715,0.5530591316707715,1.0,0.0
Jupiter,479873583.3663241,6.864064072410981,5.874804565293938e-09,1.2242400434051924e-17,0.5501460395137016,0.5501460395137016,1.0,0.0
Jupiter,481142401.29833335,6.8822131180834685,5.859312151074405e-09,1.2177916839720237e-17,0.5472482912962431,0.5472482912962431,1.0,0.0
Jupiter,482414574.0700365,6.900410151049713,5.843860591813627e-09,1.2113772895603318e-17,0.5443658061982588,0.5443658061982588,1.0,0.0
Jupiter,483690110.5518506,6.918655298191281,5.82844977977327e-09,1.204996681268403e-17,0.5414985038253277,0.5414985038253278,0.9999999999999998,-2.0502790253013945e-16
Jupiter,484969019.63765496,6.936948686725336,5.813079607499016e-09,1.1986496811368001e-17,0.5386463042064671,0.5386463042064671,1.0,0.0
Jupiter,486251310.24483645,6.955290444205296,5.797749967820018e-09,1.1923361121434809e-17,0.5358091277919381,0.5358091277919381,1.0,0.0
Jupiter,487536991.31436646,6.973680698521927,5.782460753847969e-09,1.1860557981987888e-17,0.5329868954509956,0.5329868954509956,1.0,0.0
Jupiter,488826071.8108568,6.992119577904147,5.767211858976439e-09,1.1798085641405737e-17,0.5301795284696947,0.5301795284696947,1.0,0.0
Jupiter,490118560.7226162,7.010607210919829,5.752003176880205e-09,1.1735942357293351e-17,0.5273869485487087,0.5273869485487087,1.0,0.0
Jupiter,491414467.06172526,7.029143726476882,5.736834601514356e-09,1.1674126396433028e-17,0.5246090778011183,0.5246090778011183,1.0,0.0
Jupiter,492713799.86409307,7.047729253824048,5.721706027113634e-09,1.1612636034736335e-17,0.5218458387502531,0.5218458387502531,1.0,0.0
Jupiter,494016568.1895141,7.066363922551732,5.7066173481917665e-09,1.155146955719631e-17,0.5190971543275439,0.5190971543275439,1.0,0.0
Jupiter,495322781.1217458,7.085047862593094,5.6915684595405626e-09,1.1490625257838942e-17,0.5163629478703414,0.5163629478703415,0.9999999999999998,-2.150082668022751e-16
Jupiter,496632447.7685556,7.103781204224737,5.676559256229368e-09,1.1430101439676373e-17,0.5136431431198147,0.5136431431198147,1.0,0.0
Jupiter,497945577.2618003,7.122564078067834,5.661589633604148e-09,1.1369896414658799e-17,0.5109376642187885,0.5109376642187885,1.0,0.0
Jupiter,499262178.75747406,7.141396615088814,5.646659487286946e-09,1.1310008503628143e-17,0.5082464357096619,0.508246435709662,0.9999999999999998,-2.184418712302345e-16
Jupiter,500582261.43578625,7.1602789466004815,5.631768713174986e-09,1.1250436036270571e-17,0.5055693825322746,0.5055693825322746,1.0,0.0
Jupiter,501905834.5012191,7.1792112042628355,5.616917207440023e-09,1.1191177351070184e-17,0.5029064300218254,0.5029064300218254,1.0,0.0
Jupiter,503232907.18258625,7.19819352008391,5.602104866527686e-09,1.1132230795262947e-17,0.5002575039068028,0.5002575039068028,1.0,0.0
Jupiter,504563488.7331088,7.217226026420861,5.587331587156619e-09,1.1073594724790055e-17,0.4976225303068883,0.49762253030688836,0.9999999999999999,-1.11552728926931e-16
Jupiter,505897588.4304743,7.236308855980808,5.572597266317827e-09,1.1015267504252339e-17,0.4950014357309085,0.4950014357309085,1.0,0.0
Jupiter,507235215.5768946,7.255442141821668,5.557901801274028e-09,1.0957247506864938e-17,0.49239414707479734,0.49239414707479734,1.0,0.0
Jupiter,508576379.4991858,7.274626017353289,5.543245089558775e-09,1.0899533114411285e-17,0.4898005916195288,0.4898005916195288,1.0,0.0
Jupiter,509921089.54881626,7.293860616338148,5.528627028975932e-09,1.0842122717198696e-17,0.48722069702912124,0.4872206970291213,0.9999999999999999,-1.139343044532854e-16
Jupiter,511269355.1019866,7.313146072892486,5.514047517598788e-09,1.0785014714012854e-17,0.4846543913485915,0.4846543913485915,1.0,0.0
Jupiter,512621185.55968857,7.332482521487156,5.499506453769427e-09,1.0728207512073407e-17,0.4821016030019602,0.4821016030019602,1.0,0.0
Jupiter,513976590.3477647,7.351870096948472,5.485003736098081e-09,1.0671699526989821e-17,0.4795622607902674,0.4795622607902674,1.0,0.0
Jupiter,515335578.91698825,7.371308934459359,5.470539263462267e-09,1.0615489182716565e-17,0.477036293889559,0.47703629388955904,0.9999999999999999,-1.1636672501088456e-16
Jupiter,516698160.7431128,7.390799169560052,5.456112935006261e-09,1.0559574911509856e-17,0.4745236318489428,0.4745236318489428,1.0,0.0
Jupiter,518064345.32695264,7.410340938149256,5.441724650140237e-09,1.0503955153883329e-17,0.4720242045885964,0.4720242045885964,1.0,0.0
Jupiter,519434142.19444275,7.429934376484999,5.4273743085396346e-09,1.04486283585648e-17,0.46953794239782437,0.46953794239782437,1.0,0.0
Jupiter,520807560.8966992,7.449579621185496,5.4130618101445266e-09,1.039359298245325e-17,0.4670647759331252,0.46706477593312523,0.9999999999999999,-1.188510761068524e-16
Jupiter,522184611.0101002,7.46927680923031,5.3987870551587615e-09,1.0338847490575201e-17,0.46460463621623066,0.46460463621623066,1.0,0.0
Jupiter,523565302.136336,7.489026077961065,5.384549944049451e-09,1.0284390356042574e-17,0.46215745463221236,0.4621574546322124,0.9999999999999999,-1.201130711511165e-16
Jupiter,524949643.90249085,7.508827565082617,5.370350377546118e-09,1.0230220060009523e-17,0.4597231629275418,0.45972316292754184,0.9999999999999999,-1.207490849009213e-16
Jupiter,526337645.9611037,7.5286814086639255,5.35618825664007e-09,1.017633509163031e-17,0.4573016932081974,0.4573016932081974,1.0,0.0
Jupiter,527729317.99022883,7.548587747138917,5.342063482583775e-09,1.012273394801743e-17,0.4548929779377828,0.4548929779377828,1.0,0.0
Jupiter,529124669.6935187,7.5685467193076725,5.327975956890022e-09,1.006941513419911e-17,0.45249694993561684,0.45249694993561684,1.0,0.0
