x_r_over_Rs,r_m,r_km,accumulation_A_Rs_over_r,transition_fraction,state,su_density_per_meter_toy,su_density_log10,escape_tendency_toy,effective_outward_speed_fraction_c_toy,cumulative_su_m_from_outer_radius_toy,cumulative_su_in_Rs_units_from_outer_radius_toy
0.5564594099016502,16434.134897842396,16.434134897842394,1.7970762686477744,0.9999999950793759,state-changed / trapped,5.372042685537605,0.7301394548566532,4.92062413037786e-09,1.5301041478923213e-09,1134008.8387043255,38.39751183322167
0.5597599599933323,16531.611343524884,16.531611343524883,1.786480047647409,0.9999999936545076,state-changed / trapped,5.403016569111361,0.7326362993664399,6.345492353787563e-09,1.986814623028203e-09,1133483.6814652449,38.37973002181627
0.5630605100850141,16629.08778920737,16.629087789207368,1.7760080525786015,0.9999999918414001,state-changed / trapped,5.434432455107746,0.735154195251174,8.158599906771258e-09,2.57195764889769e-09,1132955.483459672,38.36184525013103
0.5663610601766962,16726.564234889862,16.726564234889864,1.7656581116081937,0.9999999895409132,state-changed / trapped,5.466299872689236,0.7376934527283858,1.0459086818848107e-08,3.3194309912664723e-09,1132424.201138347,38.34385604358907
0.569661610268378,16824.040680572347,16.82404068057235,1.7554281032363785,0.9999999866302949,state-changed / trapped,5.498628626920906,0.740254388762549,1.3369705120780395e-08,4.271491520517179e-09,1131889.7900096946,38.325760895706736
0.5729621603600601,16921.517126254836,16.921517126254837,1.745315954846968,0.9999999829579657,state-changed / trapped,5.531428808828696,0.7428373272613279,1.7042034339276313e-08,5.480670950744447e-09,1131352.2046124393,38.30755826716632
0.5762627104517419,17018.99357193732,17.018993571937322,1.735319641307492,0.9999999783372451,state-changed / trapped,5.564710805900872,0.7454425992790028,2.16627549232129e-08,7.0120959880192394e-09,1130811.3984872191,38.28924658485497
0.5795632605434239,17116.47001761981,17.11647001761981,1.7254371836171192,0.9999999725388192,state-changed / trapped,5.598485313055743,0.7480705432273993,2.7461180773791227e-08,8.946292761096842e-09,1130267.324147153,38.27082424086803
0.5828638106351058,17213.946463302294,17.213946463302296,1.7156666476005262,0.9999999652817232,state-changed / trapped,5.632763344099868,0.7507215050946476,3.4718276809009296e-08,1.1382566568656346e-08,1129719.933047315,38.25228959147549
0.5861643607267878,17311.422908984783,17.311422908984785,1.706006142645888,0.9999999562225709,state-changed / trapped,5.667556243702611,0.7533958386721297,4.377742912620164e-08,1.4443065094297734e-08,1129169.1755530676,38.23364095604971
