catalog,cid,z,mu_obs,muerr,weight,stam_mu_union,stam_mu_original,stam_mu_des,lcdm_mu,z_bin,mu_corrected_catalog_linear_z,raw_resid_to_stam_union,corrected_resid_to_stam_union,corrected_resid_to_lcdm
DES,1317372,0.74393,43.2347,0.1831,29.827943473660877,43.15224226197064,43.164549883932054,43.2630861222424,43.308785229782245,0.70-0.80,43.25637206035863,0.08245773802935474,0.1041297983879872,-0.05241316942361607
DES,1894320,0.7188,43.29152,0.166,36.28973726230222,43.058023909265145,43.07044279632129,43.1698472652824,43.21733454124501,0.70-0.80,43.29536569455979,0.2334960907348531,0.237341785294646,0.07803115331478239
DES,1331887,0.78398,43.2028,0.1916,27.24011837465841,43.29697988706582,43.309114247097895,43.40629769701597,43.44857251945595,0.70-0.80,43.252882165819976,-0.09417988706581326,-0.04409772124584066,-0.19569035363597465
DES,1304841,0.74126,43.48113,0.1829,29.893212477068168,43.14236082982424,43.15468017867376,43.253307943426094,43.299210616110614,0.70-0.80,43.500908053327876,0.3387691701757589,0.3585472235036349,0.20169743721726263
DES,1330403,0.7765,43.29712,0.1202,69.21354038333227,43.270429448110505,43.282595796231995,43.380029073196454,43.42299500010185,0.70-0.80,43.34189610867014,0.02669055188949443,0.07146666055963635,-0.0810988914317079
DES,1833468,0.78375,43.54682,0.4519,4.8968332717883,43.29616668700808,43.30830202812437,43.405493140794206,43.447789557309605,0.70-0.80,43.596739011656275,0.25065331299191485,0.3005723246481935,0.1489494543466705
DES,1250454,0.78734,43.57536,0.136,54.06574394463667,43.308836801492774,43.32095684722877,43.418028491962495,43.459985385785814,0.70-0.80,43.62782563534183,0.2665231985072296,0.31898883384905474,0.16784024955601495
DES,1898252,0.74571,43.16479,0.1228,66.31370094112404,43.158813231743025,43.17111304817444,43.2695883631884,43.31514999958827,0.70-0.80,43.18772473171247,0.00597676825697846,0.028911499969446197,-0.12742526787580033
DES,1700109,0.74119,43.5003,0.2446,16.71425772984277,43.14210136129649,43.15442101789314,43.253051184502866,43.29895915141011,0.70-0.80,43.52002839771284,0.358198638703513,0.3779270364163523,0.22106924630273284
DES,1331993,0.71961,43.27996,0.1991,25.226527914036065,43.061103984014764,43.07351925336316,43.17289549856304,43.22032966283618,0.70-0.80,43.28438028096238,0.21885601598523863,0.22327629694761697,0.06405061812620261
DES,1263139,0.72737,43.42614,0.1679,35.47305626275035,43.09046393908245,43.102844656421354,43.201951321219454,43.24886121523697,0.70-0.80,43.43606496057237,0.33567606091754953,0.34560102148991945,0.1872037453353954
DES,1302705,0.79229,43.39748,0.1293,59.814014303923386,43.326227094003656,43.33832611313247,43.43523351281753,43.47671366433498,0.70-0.80,43.45345699669098,0.07125290599634582,0.1272299026873256,-0.023256667643998696
DES,1337549,0.74877,43.45196,0.1508,43.974136172069045,43.17007845703711,43.18236487808768,43.28073563571247,43.32605766898743,0.70-0.80,43.47706539145558,0.2818815429628927,0.30698693441847524,0.15100772246815097
DES,1323740,0.77137,43.25245,0.1765,32.10041008273881,43.25209536737543,43.2642837515257,43.361889111062645,43.405315577991175,0.70-0.80,43.29358706145375,0.0003546326245711384,0.04149169407831721,-0.11172851653742555
DES,1338665,0.72062,43.30862,0.2018,24.556002911359705,43.06494045805864,43.07735121938966,43.176692294445914,43.224059804056594,0.70-0.80,43.313756740550794,0.24367954194135422,0.24881628249215026,0.08969693649419952
DES,1297490,0.73677,43.19219,0.2383,17.609698294800083,43.125675637960896,43.13801475777678,43.2367968218318,43.283034628870766,0.70-0.80,43.20878300030611,0.06651436203910066,0.08310736234521698,-0.07425162856465306
DES,1330350,0.76303,43.38159,0.1797,30.967335963698847,43.22206821468548,43.23429259436912,43.33217901520849,43.3763305265267,0.70-0.80,43.416810949604866,0.15952178531452432,0.19474273491938732,0.04048042307816502
DES,1861451,0.78049,43.1707,0.1443,48.02499604994407,43.28461876197893,43.296768025977286,43.39406787993767,43.43666803148829,0.70-0.80,43.218306478727335,-0.1139187619789368,-0.0663122832515981,-0.21836155276095326
DES,1280807,0.73899,43.33248,0.2026,24.362458815263373,43.13393605244357,43.146265388934395,43.24497110216052,43.29104433892595,0.70-0.80,43.35064779266877,0.19854394755642346,0.21671174022519324,0.059603453742816725
DES,1335259,0.72701,43.50631,0.2041,24.005678783372993,43.08910776218985,43.10149007820243,43.200609216945864,43.247544048119956,0.70-0.80,43.51597958883788,0.41720223781015164,0.426871826648032,0.26843554071792397
DES,1314296,0.70426,43.20803,0.1571,40.517965463296605,43.002227947845626,43.01471213547837,43.11462597961088,43.16301399254823,0.70-0.80,43.20156151395035,0.2058020521543753,0.19933356610472686,0.0385475214021227
DES,1264689,0.73162,43.24328,0.2076,23.203062061694155,43.106431547163496,43.11879342242753,43.2177530623803,43.26436406973053,0.70-0.80,43.256219765771135,0.13684845283650304,0.14978821860763958,-0.008144303959397803
DES,1301142,0.71139,43.15216,0.137,53.279343598486854,43.029709521636114,43.042161602146344,43.1418250124874,43.189783862347554,0.70-0.80,43.150749293024994,0.12245047836388778,0.12103977138887956,-0.039034569322559776
DES,1576034,0.76675,43.62563,0.1375,52.89256198347107,43.23549568250512,43.247703980394995,43.34546483600657,43.389296591160075,0.70-0.80,43.6634897908612,0.3901343174948835,0.4279941083560814,0.27419319970112355
DES,1303257,0.77159,43.61245,0.264,14.348025711662073,43.25288373308945,43.26507117058673,43.362669137888204,43.40607608086627,0.70-0.80,43.65374312195815,0.35956626691055504,0.4008593888687031,0.24766704109187998
DES,1770254,0.7348,43.22861,0.2379,17.668965222352444,43.1183277928259,43.13067560725217,43.22952552306921,43.27590750729537,0.70-0.80,43.24380554942575,0.11028220717410164,0.1254777565998495,-0.03210195786962089
DES,1617030,0.73615,43.19871,0.2303,18.85437428082346,43.12336491305648,43.13570676792652,43.23451017629454,43.280793547935794,0.70-0.80,43.214863193430055,0.07534508694352127,0.09149828037357821,-0.06593035450573836
DES,1309376,0.74009,43.42073,0.1588,39.65509583843562,43.138021273773305,43.150345768416344,43.24901369387092,43.2950045666104,0.70-0.80,43.4396780951908,0.2827087262266943,0.3016568214174953,0.14467352858039817
DES,1312818,0.72292,43.31795,0.1427,49.10797813123518,43.07366001071773,43.086060518472536,43.18532159593616,43.23253554634201,0.70-0.80,43.324718282187774,0.2442899892822723,0.25105827147004334,0.09218273584576764
DES,1250980,0.81967,43.7722,0.1858,28.967337588828343,43.420797221086715,43.432781240785175,43.528790097910566,43.567457474228576,0.80-1.00,43.84759943583034,0.35140277891328253,0.4268022147436241,0.28014196160176397
DES,1826039,0.83916,43.5568,0.2421,17.061233278072,43.48650862725945,43.49841210949742,43.59379144122427,43.63028140496612,0.80-1.00,43.64602497778894,0.07029137274055586,0.15951635052949342,0.015743572822820795
DES,1309509,0.96296,44.11193,0.212,22.249911000356,43.87634141875961,43.887757570163515,43.97932325686459,43.99894432912383,0.80-1.00,44.288974479814264,0.2355885812403926,0.412633061054656,0.29003015069043414
DES,1255824,0.81852,43.47335,0.2312,18.707869877036913,43.4168790393625,43.428867845205815,43.524914107010936,43.56370548904473,0.80-1.00,43.54793366501186,0.056470960637504675,0.13105462564936232,-0.0157718240328677
DES,1250803,0.96329,44.13386,0.2209,20.49314289192265,43.877323023147525,43.88873792884576,43.98029385749611,43.99986359887972,0.80-1.00,44.31113857057087,0.25653697685247323,0.43381554742334316,0.31127497169114804
DES,1339246,0.95791,44.56228,0.266,14.133077053536093,43.86128473507387,43.87271998352226,43.96443525790081,43.984837959387804,0.80-1.00,44.7357421818722,0.700995264926128,0.8744574467983242,0.7509042224843938
DES,1385052,0.80106,43.56228,0.1572,40.46643228509087,43.356814192886716,43.36887613739984,43.46549390215213,43.506105210766755,0.80-1.00,43.62447813588938,0.20546580711328488,0.2676639430026668,0.1183729251226282
DES,1817265,0.87998,44.24023,0.691,2.094324172061297,43.620082395568645,43.63182065865232,43.725907901310016,43.757392359654425,0.80-1.00,44.3584112950157,0.6201476044313523,0.7383288994470547,0.6010189353612745
DES,1299327,0.98158,43.88271,0.1318,57.56641437226128,43.93129362852176,43.94263991445816,44.03365824397976,44.050335033107814,0.80-1.00,44.07296287341452,-0.04858362852175446,0.14166924489276056,0.022627840306704172
DES,1912066,0.87344,43.6187,0.1963,25.951316886599752,43.599036433244706,43.61080085777712,43.7050927526752,43.73741825775463,0.80-1.00,43.73224204183924,0.01966356675529113,0.13320560859453678,-0.005176215915390969
DES,1256028,0.95521,43.94157,0.2143,21.774874364418636,43.85320740305967,43.864652888044304,43.95644834071073,43.9772659311599,0.80-1.00,44.11311689386356,0.08836259694032833,0.25990949080389214,0.13585096270366392
DES,1456020,0.88189,43.87985,0.2923,11.70421711135474,43.62620409815429,43.63793474275336,43.7319623844707,43.76319848243246,0.80-1.00,43.999386183940324,0.253645901845708,0.3731820857860342,0.23618770150786617
DES,1338749,0.85806,43.42559,0.2511,15.860123858051258,43.549017108475674,43.56084351841768,43.65562021757587,43.689865570921945,0.80-1.00,43.52822199384934,-0.12342710847567417,-0.020795114626331213,-0.1616435770726028
DES,1250858,0.85707,43.69555,0.2935,11.608705368155581,43.54577169450766,43.557602116791244,43.65241019332633,43.68677629323466,0.80-1.00,43.79747972157951,0.14977830549234028,0.2517080270718566,0.11070342834485558
DES,1341227,0.83036,43.41606,0.1466,46.52989359543932,43.45699969276275,43.46893940431224,43.56460194987707,43.60209262655323,0.80-1.00,43.49904255761266,-0.040939692762748336,0.042042864849911155,-0.10305006894056845
DES,1339176,0.92537,44.62596,0.341,8.599857242369774,43.76264287825459,43.77420272865224,43.86689372838775,43.89215323381839,0.80-1.00,44.77633941453856,0.8633171217454105,1.0136965362839732,0.884186180720171
DES,1341271,0.82584,43.55253,0.2217,20.34551154617953,43.44174049238539,43.45369889848929,43.549507567895546,43.58750104171772,0.80-1.00,43.63230622361303,0.11078950761460504,0.1905657312276361,0.044805181895306134
DES,1253972,0.84019,43.26195,257.0256,1.5137258822588608e-05,43.489945489398536,43.501844745528345,43.59719103796813,43.633562006500306,0.80-1.00,43.35190562469593,-0.22799548939853764,-0.13803986470260554,-0.2816563818043747
DES,1293832,0.81325,43.34781,0.1574,40.36366043505567,43.39886407249138,43.410874860354696,43.50709290671088,43.54644607255956,0.80-1.00,43.418655306565384,-0.05105407249137528,0.01979123407400607,-0.1277907659941775
DES,1280113,0.8086,43.79852,0.1691,34.971381170219345,43.38288673005607,43.39491698087066,43.49128711302775,43.53112706173134,0.80-1.00,43.86606675499497,0.4156332699439318,0.4831800249388962,0.33493969326362816
DES,1252918,0.83583,43.68398,0.1535,42.44076860231939,43.47537290659662,43.48729007244778,43.58277637739155,43.61964838743201,0.80-1.00,43.77084278924496,0.2086070934033799,0.29546988264834084,0.15119440181295118
DES,1295527,0.88491,43.55987,0.2039,24.052794922743626,43.63586079560602,43.64757941438349,43.74151297192042,43.77235387230877,0.80-1.00,43.68154846904627,-0.07599079560602462,0.04568767344024849,-0.0908054032625003
DES,1262782,0.94444,43.77582,0.2108,22.503951693917454,43.82079677781404,43.83228327821263,43.92439995310211,43.94685134513895,0.80-1.00,43.93972702280692,-0.04497677781403553,0.11893024499288174,-0.007124322332032307
DES,1315974,0.81174,43.55813,0.2209,20.49314289192265,43.39368418181711,43.40570128299929,43.501968663691606,43.54148082297985,0.80-1.00,43.627904164012406,0.16444581818289095,0.23421998219529883,0.08642334103255678
DES,1600036,0.81396,43.61778,0.1746,32.802845712471246,43.40129685263946,43.413304674280894,43.509499541173604,43.548777643762996,0.80-1.00,43.68912895637506,0.21648314736054175,0.287832103735596,0.14035131261206146
DES,1551108,0.86647,44.1604,0.2643,14.315472061996303,43.57646071516588,43.588253149914934,43.682764135233796,43.715969869794336,0.80-1.00,44.268997761313265,0.5839392848341234,0.6925370461473861,0.55302789151893
DES,1258529,0.82394,43.78838,0.2611,14.668518616037003,43.43530525184442,43.44727153376651,43.54314176028244,43.581344293212844,0.80-1.00,43.866808428347696,0.3530747481555778,0.4315031765032771,0.2854641351348519
DES,1371111,0.88352,43.66049,0.1503,44.26719858132483,43.631419593901654,43.64314374467862,43.73712058246052,43.76814375830032,0.80-1.00,43.7811824504048,0.029070406098348656,0.1497628565031448,0.013038692104480276
