z,lcdm_distance_mly,lcdm_mu,stam_unadjusted_su,stam_unadjusted_distance_mly,stam_unadjusted_mu_equiv,stam_adjusted_union_distance_mly,stam_adjusted_union_mu,stam_adjusted_union_excess_mly,stam_adjusted_union_excess_fraction,stam_adjusted_union_flattening_ratio,stam_adjusted_original_distance_mly,stam_adjusted_original_mu,stam_adjusted_original_excess_mly,stam_adjusted_original_excess_fraction,stam_adjusted_original_flattening_ratio,stam_adjusted_des_distance_mly,stam_adjusted_des_mu,stam_adjusted_des_excess_mly,stam_adjusted_des_excess_fraction,stam_adjusted_des_flattening_ratio,unadjusted_over_lcdm_distance,adjusted_union_over_lcdm_distance,union_excess_per_unadjusted,des_excess_per_unadjusted,cosmic_traversal_index_union,cosmic_traversal_index_des
0.02184236864053378,310.22919805061457,34.89128397567141,89.94574671417541,293.3637892882256,34.769903157905524,303.35213010952407,34.84260586905692,9.988340821298493,0.032926555741317004,0.967073444258683,305.6764353605881,34.85918042570127,12.312646072362497,0.040279997566178144,0.9597200024338218,324.76775985071504,34.99073517317697,31.403970562489462,0.09669669974915251,0.9033033002508475,0.9456356498087025,0.9778322995246614,0.03404762682379009,0.10704787608137802,0.03404762682379009,0.10704787608137802
0.02392660550458716,340.3629487804908,35.09258201258279,98.55922947127047,321.4572126339674,34.968486497758235,332.63231727633297,35.04269283130491,11.175104642365568,0.03359596786587003,0.96640403213413,335.1784117832834,35.05925081853723,13.721199149316021,0.04093700151007264,0.9590629984899274,356.09146371244304,35.19067843880681,34.63425107847564,0.09726223346495066,0.9027377665350493,0.9444541886410903,0.9772870944623778,0.034763894550066565,0.10774140295278585,0.034763894550066565,0.10774140295278585
0.026010842368640538,370.5883727802839,35.277329570712865,107.17806126685196,349.568082209873,35.150529484347665,361.9706585436878,35.22623746429012,12.402576333814807,0.034264037819291604,0.9657359621807085,364.73854230652466,35.24277891520601,15.170460096651652,0.04159269815774628,0.9584073018422538,387.47332167471706,35.374079653804415,37.905239464844044,0.09782670791633341,0.9021732920836666,0.9432786020438004,0.9767458590998336,0.035479716155460014,0.10843449786724685,0.035479716155460014,0.10843449786724685
0.028095079232693915,400.9052632478538,35.44807941414777,115.8022421009199,377.69639801594246,35.318584840248576,391.3671539115887,35.39579249483825,13.67075589564621,0.03493076963411826,0.9650692303658818,394.35682693031197,35.412317442434265,16.660428914369504,0.04224709140717785,0.9577529085928221,418.913333737537,35.54349154418556,41.21693572159455,0.09839012607657487,0.9016098739234252,0.9421088537379396,0.9762085704263546,0.03619509205663426,0.10912716122819577,0.03619509205663426,0.10912716122819577
0.030179316096747295,431.3134134820441,35.60683544746593,124.43177197347428,405.84216005217576,35.474656428743145,420.82180338003565,35.5533617904694,14.97964332785989,0.035596167326748696,0.9644038326732512,424.0332656546453,35.56987026764344,18.19110560246952,0.04290018514086416,0.9570998148591359,450.41149990090304,35.70091797666355,44.56933984872728,0.09895249090783244,0.9010475090921676,0.9409449077313967,0.975675205606734,0.036910022669734664,0.1098193934385658,0.036910022669734664,0.1098193934385658
0.03226355296080067,461.8126168862442,35.75519959385319,133.06665088451507,434.0053683185727,35.620346131934454,450.33460694902845,35.7005472375116,16.329238630455734,0.0362602348975236,0.9637397651024764,453.76785847952453,35.71703927706328,19.762490160951813,0.04355198322589779,0.9564480167741022,481.96782016481495,35.84796083676273,47.96245184624223,0.0995138053611979,0.9004861946388021,0.9397867283159977,0.9751457419794941,0.03762450841038812,0.11051119490078837,0.03762450841038812,0.11051119490078837
0.03434778982485405,492.40266697193306,35.89447260728032,141.70687883404233,462.1860228151336,35.75695466292242,479.9055646185674,35.83864955327678,17.7195418034338,0.03692297633080672,0.9630770236691932,483.56060540494985,35.85512518790783,21.37458258981627,0.04420248951404236,0.9557975104859576,513.582294529273,35.985920840994474,51.3962717141394,0.10007407237674923,0.8999259276232507,0.9386342800646897,0.9746201570551648,0.03833854969370484,0.11120256601679411,0.03833854969370484,0.11120256601679411
0.03643202668890743,523.0833573621996,36.02572513749864,150.35245582205604,490.3841235418583,35.88555263079782,509.5346763886523,35.96873935105482,19.150552846794028,0.037584395595064005,0.962415604404936,513.4115064309212,35.985198613369505,23.02738288906295,0.04485170784180944,0.9551482921581905,545.2549229942771,36.1158686018512,54.870799452418794,0.10063329488360201,0.8993667051163979,0.9374875278287637,0.9740984285145861,0.0390521469342785,0.11189350718801386,0.0390521469342785,0.11189350718801386
0.038516263552960804,553.8544817952454,36.149848996616214,159.0033818485562,518.5996704987468,36.007031807216954,539.2219422592832,36.091708406688355,20.622271760536364,0.03824449664294301,0.961755503357057,543.3205615574385,36.1081513291938,24.720891058691677,0.045499642030533104,0.9545003579694669,576.985705559827,36.23869589438112,58.38603506108018,0.10119147579996017,0.8988085242000399,0.9363464367351063,0.9735805342072293,0.039765300546187286,0.11258401881537884,0.039765300546187286,0.11258401881537884
0.040600500417014185,584.7158341278641,36.267594898273515,167.65965691354273,546.8326636857989,36.12214286557574,568.9673622304601,36.2083073977468,22.134698544661205,0.03890328341135242,0.9610967165886476,573.2877707845018,36.22473401285344,26.45510709870291,0.04614629588644645,0.9538537041135535,608.7746422259231,36.35515339536232,61.94197854012418,0.10174861803316837,0.8982513819668316,0.935210972183488,0.9730664521495408,0.04047801094299561,0.11327410129932368,0.04047801094299561,0.11327410129932368
