trial,z_bin,z_left,z_right,z_center,n_des_train,n_union_ref,des_mu_median,union_mu_median,delta_mu_des_minus_union,valid_bin
166,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93181,40.9018,0.030009999999997206,True
166,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21681,41.1012,0.11561000000000377,True
166,0.35-0.40,0.35,0.4,0.375,98,66,41.44872,41.3794,0.06932000000000471,True
166,0.40-0.50,0.4,0.5,0.45,205,100,41.99253,41.8131,0.17943000000000353,True
166,0.50-0.60,0.5,0.6,0.55,232,83,42.45886,42.3205,0.1383599999999987,True
166,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92618,42.7805,0.1456799999999987,True
166,0.70-0.80,0.7,0.8,0.75,95,47,43.30747,43.1675,0.13997000000000526,True
166,0.80-1.00,0.8,1.0,0.9,85,7,43.66835,43.5331,0.1352499999999992,True
167,0.00-0.05,0.0,0.05,0.025,106,646,36.01851,35.2665,0.7520099999999985,True
167,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.20488,37.1925,0.01238000000000028,True
167,0.10-0.15,0.1,0.15,0.125,13,86,39.16841,38.802,0.3664100000000019,True
167,0.15-0.20,0.15,0.2,0.175,20,123,39.8153,39.5427,0.27259999999999707,True
167,0.20-0.25,0.2,0.25,0.225,52,140,40.26524,40.1351,0.13013999999999726,True
167,0.25-0.28,0.25,0.28,0.265,38,72,40.66634,40.5139,0.15243999999999858,True
167,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93882,40.9018,0.037019999999998277,True
167,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21969,41.1012,0.11849000000000132,True
167,0.35-0.40,0.35,0.4,0.375,98,66,41.47386,41.3794,0.0944600000000051,True
167,0.40-0.50,0.4,0.5,0.45,205,100,41.97567,41.8131,0.16257000000000232,True
167,0.50-0.60,0.5,0.6,0.55,232,83,42.4688,42.3205,0.148299999999999,True
167,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
167,0.70-0.80,0.7,0.8,0.75,95,47,43.31795,43.1675,0.1504500000000064,True
167,0.80-1.00,0.8,1.0,0.9,85,7,43.72233,43.5331,0.189230000000002,True
168,0.00-0.05,0.0,0.05,0.025,106,646,35.99892,35.2665,0.7324199999999976,True
168,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36244,37.1925,0.16993999999999687,True
168,0.10-0.15,0.1,0.15,0.125,13,86,39.29023,38.802,0.4882300000000015,True
168,0.15-0.20,0.15,0.2,0.175,20,123,39.78048,39.5427,0.23777999999999366,True
168,0.20-0.25,0.2,0.25,0.225,52,140,40.25572,40.1351,0.12061999999999529,True
168,0.25-0.28,0.25,0.28,0.265,38,72,40.65338,40.5139,0.13947999999999894,True
168,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.89713,40.9018,-0.004670000000004393,True
168,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21254,41.1012,0.11133999999999844,True
168,0.35-0.40,0.35,0.4,0.375,98,66,41.44872,41.3794,0.06932000000000471,True
168,0.40-0.50,0.4,0.5,0.45,205,100,41.96821,41.8131,0.15511000000000053,True
168,0.50-0.60,0.5,0.6,0.55,232,83,42.46451,42.3205,0.14400999999999442,True
168,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
168,0.70-0.80,0.7,0.8,0.75,95,47,43.30862,43.1675,0.1411200000000008,True
168,0.80-1.00,0.8,1.0,0.9,85,7,43.6954,43.5331,0.1623000000000019,True
169,0.00-0.05,0.0,0.05,0.025,106,646,36.00728,35.2665,0.7407800000000009,True
169,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36253,37.1925,0.17002999999999702,True
169,0.10-0.15,0.1,0.15,0.125,13,86,39.00672,38.802,0.2047200000000018,True
169,0.15-0.20,0.15,0.2,0.175,20,123,39.78048,39.5427,0.23777999999999366,True
169,0.20-0.25,0.2,0.25,0.225,52,140,40.28881,40.1351,0.15370999999999668,True
169,0.25-0.28,0.25,0.28,0.265,38,72,40.66311,40.5139,0.14921000000000362,True
169,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93882,40.9018,0.037019999999998277,True
169,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21681,41.1012,0.11561000000000377,True
169,0.35-0.40,0.35,0.4,0.375,98,66,41.44872,41.3794,0.06932000000000471,True
169,0.40-0.50,0.4,0.5,0.45,205,100,41.99253,41.8131,0.17943000000000353,True
169,0.50-0.60,0.5,0.6,0.55,232,83,42.48339,42.3205,0.16288999999999731,True
169,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
169,0.70-0.80,0.7,0.8,0.75,95,47,43.33248,43.1675,0.1649799999999999,True
169,0.80-1.00,0.8,1.0,0.9,85,7,43.68398,43.5331,0.1508800000000008,True
170,0.00-0.05,0.0,0.05,0.025,106,646,36.05504,35.2665,0.7885399999999976,True
170,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.2229,37.1925,0.030400000000000205,True
170,0.10-0.15,0.1,0.15,0.125,13,86,38.87889,38.802,0.07688999999999879,True
170,0.15-0.20,0.15,0.2,0.175,20,123,39.69446,39.5427,0.1517599999999959,True
170,0.20-0.25,0.2,0.25,0.225,52,140,40.24048,40.1351,0.1053799999999967,True
170,0.25-0.28,0.25,0.28,0.265,38,72,40.69707,40.5139,0.18316999999999695,True
170,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93181,40.9018,0.030009999999997206,True
170,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.20996,41.1012,0.10876000000000374,True
170,0.35-0.40,0.35,0.4,0.375,98,66,41.46815,41.3794,0.08875000000000455,True
170,0.40-0.50,0.4,0.5,0.45,205,100,41.98488,41.8131,0.17177999999999827,True
170,0.50-0.60,0.5,0.6,0.55,232,83,42.45886,42.3205,0.1383599999999987,True
170,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.93812,42.7805,0.15761999999999432,True
170,0.70-0.80,0.7,0.8,0.75,95,47,43.31795,43.1675,0.1504500000000064,True
170,0.80-1.00,0.8,1.0,0.9,85,7,43.66049,43.5331,0.12739000000000544,True
171,0.00-0.05,0.0,0.05,0.025,106,646,36.01068,35.2665,0.7441800000000001,True
171,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.1975,37.1925,0.0049999999999954525,True
171,0.10-0.15,0.1,0.15,0.125,13,86,39.00672,38.802,0.2047200000000018,True
171,0.15-0.20,0.15,0.2,0.175,20,123,39.74864,39.5427,0.20593999999999824,True
171,0.20-0.25,0.2,0.25,0.225,52,140,40.26524,40.1351,0.13013999999999726,True
171,0.25-0.28,0.25,0.28,0.265,38,72,40.6058,40.5139,0.09190000000000254,True
171,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93472,40.9018,0.032919999999997174,True
171,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21681,41.1012,0.11561000000000377,True
171,0.35-0.40,0.35,0.4,0.375,98,66,41.46099,41.3794,0.0815900000000056,True
171,0.40-0.50,0.4,0.5,0.45,205,100,41.95029,41.8131,0.13719000000000392,True
171,0.50-0.60,0.5,0.6,0.55,232,83,42.46451,42.3205,0.14400999999999442,True
171,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
171,0.70-0.80,0.7,0.8,0.75,95,47,43.30747,43.1675,0.13997000000000526,True
171,0.80-1.00,0.8,1.0,0.9,85,7,43.63286,43.5331,0.0997600000000034,True
172,0.00-0.05,0.0,0.05,0.025,106,646,36.00315,35.2665,0.7366499999999974,True
172,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36659,37.1925,0.17408999999999963,True
172,0.10-0.15,0.1,0.15,0.125,13,86,39.00672,38.802,0.2047200000000018,True
172,0.15-0.20,0.15,0.2,0.175,20,123,39.60073,39.5427,0.05802999999999514,True
172,0.20-0.25,0.2,0.25,0.225,52,140,40.26232,40.1351,0.12722000000000122,True
172,0.25-0.28,0.25,0.28,0.265,38,72,40.6088,40.5139,0.09490000000000265,True
172,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93882,40.9018,0.037019999999998277,True
172,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21681,41.1012,0.11561000000000377,True
172,0.35-0.40,0.35,0.4,0.375,98,66,41.45362,41.3794,0.07422000000000395,True
172,0.40-0.50,0.4,0.5,0.45,205,100,41.98253,41.8131,0.16942999999999842,True
172,0.50-0.60,0.5,0.6,0.55,232,83,42.46451,42.3205,0.14400999999999442,True
172,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92828,42.7805,0.14777999999999736,True
172,0.70-0.80,0.7,0.8,0.75,95,47,43.31795,43.1675,0.1504500000000064,True
172,0.80-1.00,0.8,1.0,0.9,85,7,43.66835,43.5331,0.1352499999999992,True
173,0.00-0.05,0.0,0.05,0.025,106,646,36.01068,35.2665,0.7441800000000001,True
173,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.20911,37.1925,0.016610000000000014,True
173,0.10-0.15,0.1,0.15,0.125,13,86,39.29023,38.802,0.4882300000000015,True
173,0.15-0.20,0.15,0.2,0.175,20,123,39.78048,39.5427,0.23777999999999366,True
173,0.20-0.25,0.2,0.25,0.225,52,140,40.25572,40.1351,0.12061999999999529,True
173,0.25-0.28,0.25,0.28,0.265,38,72,40.69293,40.5139,0.17902999999999736,True
173,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93472,40.9018,0.032919999999997174,True
173,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.22103,41.1012,0.11983000000000033,True
173,0.35-0.40,0.35,0.4,0.375,98,66,41.44872,41.3794,0.06932000000000471,True
173,0.40-0.50,0.4,0.5,0.45,205,100,41.98525,41.8131,0.17215000000000202,True
173,0.50-0.60,0.5,0.6,0.55,232,83,42.45886,42.3205,0.1383599999999987,True
173,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
173,0.70-0.80,0.7,0.8,0.75,95,47,43.32792,43.1675,0.160420000000002,True
173,0.80-1.00,0.8,1.0,0.9,85,7,43.6954,43.5331,0.1623000000000019,True
174,0.00-0.05,0.0,0.05,0.025,106,646,36.00728,35.2665,0.7407800000000009,True
174,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36253,37.1925,0.17002999999999702,True
174,0.10-0.15,0.1,0.15,0.125,13,86,39.00672,38.802,0.2047200000000018,True
174,0.15-0.20,0.15,0.2,0.175,20,123,39.74864,39.5427,0.20593999999999824,True
174,0.20-0.25,0.2,0.25,0.225,52,140,40.29796,40.1351,0.162860000000002,True
174,0.25-0.28,0.25,0.28,0.265,38,72,40.6088,40.5139,0.09490000000000265,True
174,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93472,40.9018,0.032919999999997174,True
174,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.20651,41.1012,0.1053100000000029,True
174,0.35-0.40,0.35,0.4,0.375,98,66,41.45362,41.3794,0.07422000000000395,True
174,0.40-0.50,0.4,0.5,0.45,205,100,42.00385,41.8131,0.1907500000000013,True
174,0.50-0.60,0.5,0.6,0.55,232,83,42.47023,42.3205,0.14972999999999814,True
174,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.93407,42.7805,0.15356999999999488,True
174,0.70-0.80,0.7,0.8,0.75,95,47,43.32008,43.1675,0.15258000000000038,True
174,0.80-1.00,0.8,1.0,0.9,85,7,43.72233,43.5331,0.189230000000002,True
175,0.00-0.05,0.0,0.05,0.025,106,646,35.99892,35.2665,0.7324199999999976,True
175,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36244,37.1925,0.16993999999999687,True
175,0.10-0.15,0.1,0.15,0.125,13,86,39.00672,38.802,0.2047200000000018,True
175,0.15-0.20,0.15,0.2,0.175,20,123,39.78048,39.5427,0.23777999999999366,True
175,0.20-0.25,0.2,0.25,0.225,52,140,40.24418,40.1351,0.10907999999999873,True
175,0.25-0.28,0.25,0.28,0.265,38,72,40.66582,40.5139,0.15191999999999695,True
175,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.89713,40.9018,-0.004670000000004393,True
175,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.22274,41.1012,0.12154000000000309,True
175,0.35-0.40,0.35,0.4,0.375,98,66,41.46099,41.3794,0.0815900000000056,True
175,0.40-0.50,0.4,0.5,0.45,205,100,41.95029,41.8131,0.13719000000000392,True
175,0.50-0.60,0.5,0.6,0.55,232,83,42.4688,42.3205,0.148299999999999,True
175,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.93368,42.7805,0.15317999999999898,True
175,0.70-0.80,0.7,0.8,0.75,95,47,43.31795,43.1675,0.1504500000000064,True
175,0.80-1.00,0.8,1.0,0.9,85,7,43.68398,43.5331,0.1508800000000008,True
176,0.00-0.05,0.0,0.05,0.025,106,646,35.9573,35.2665,0.6907999999999959,True
176,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36177,37.1925,0.16926999999999737,True
176,0.10-0.15,0.1,0.15,0.125,13,86,39.00672,38.802,0.2047200000000018,True
176,0.15-0.20,0.15,0.2,0.175,20,123,39.74864,39.5427,0.20593999999999824,True
176,0.20-0.25,0.2,0.25,0.225,52,140,40.25572,40.1351,0.12061999999999529,True
176,0.25-0.28,0.25,0.28,0.265,38,72,40.6058,40.5139,0.09190000000000254,True
176,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93135,40.9018,0.02955000000000041,True
176,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.22103,41.1012,0.11983000000000033,True
176,0.35-0.40,0.35,0.4,0.375,98,66,41.42685,41.3794,0.04745000000000488,True
176,0.40-0.50,0.4,0.5,0.45,205,100,41.96627,41.8131,0.15317000000000291,True
176,0.50-0.60,0.5,0.6,0.55,232,83,42.45886,42.3205,0.1383599999999987,True
176,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
176,0.70-0.80,0.7,0.8,0.75,95,47,43.32792,43.1675,0.160420000000002,True
176,0.80-1.00,0.8,1.0,0.9,85,7,43.66835,43.5331,0.1352499999999992,True
177,0.00-0.05,0.0,0.05,0.025,106,646,36.01851,35.2665,0.7520099999999985,True
177,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36244,37.1925,0.16993999999999687,True
177,0.10-0.15,0.1,0.15,0.125,13,86,38.98171,38.802,0.17971000000000004,True
177,0.15-0.20,0.15,0.2,0.175,20,123,39.78048,39.5427,0.23777999999999366,True
177,0.20-0.25,0.2,0.25,0.225,52,140,40.25625,40.1351,0.12115000000000009,True
177,0.25-0.28,0.25,0.28,0.265,38,72,40.6058,40.5139,0.09190000000000254,True
177,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.92345,40.9018,0.021650000000001057,True
177,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.22274,41.1012,0.12154000000000309,True
177,0.35-0.40,0.35,0.4,0.375,98,66,41.43197,41.3794,0.05257000000000289,True
177,0.40-0.50,0.4,0.5,0.45,205,100,41.96742,41.8131,0.15431999999999846,True
177,0.50-0.60,0.5,0.6,0.55,232,83,42.47376,42.3205,0.15325999999999596,True
177,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
177,0.70-0.80,0.7,0.8,0.75,95,47,43.32792,43.1675,0.160420000000002,True
177,0.80-1.00,0.8,1.0,0.9,85,7,43.64768,43.5331,0.11458000000000368,True
178,0.00-0.05,0.0,0.05,0.025,106,646,36.00256,35.2665,0.7360600000000019,True
178,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.2229,37.1925,0.030400000000000205,True
178,0.10-0.15,0.1,0.15,0.125,13,86,39.29023,38.802,0.4882300000000015,True
178,0.15-0.20,0.15,0.2,0.175,20,123,39.69446,39.5427,0.1517599999999959,True
178,0.20-0.25,0.2,0.25,0.225,52,140,40.25625,40.1351,0.12115000000000009,True
178,0.25-0.28,0.25,0.28,0.265,38,72,40.65338,40.5139,0.13947999999999894,True
178,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93882,40.9018,0.037019999999998277,True
178,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.22274,41.1012,0.12154000000000309,True
178,0.35-0.40,0.35,0.4,0.375,98,66,41.44872,41.3794,0.06932000000000471,True
178,0.40-0.50,0.4,0.5,0.45,205,100,41.98253,41.8131,0.16942999999999842,True
178,0.50-0.60,0.5,0.6,0.55,232,83,42.45886,42.3205,0.1383599999999987,True
178,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.93321,42.7805,0.152709999999999,True
178,0.70-0.80,0.7,0.8,0.75,95,47,43.32792,43.1675,0.160420000000002,True
178,0.80-1.00,0.8,1.0,0.9,85,7,43.72233,43.5331,0.189230000000002,True
179,0.00-0.05,0.0,0.05,0.025,106,646,36.04919,35.2665,0.7826900000000023,True
179,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.2229,37.1925,0.030400000000000205,True
179,0.10-0.15,0.1,0.15,0.125,13,86,38.87889,38.802,0.07688999999999879,True
179,0.15-0.20,0.15,0.2,0.175,20,123,39.78048,39.5427,0.23777999999999366,True
179,0.20-0.25,0.2,0.25,0.225,52,140,40.26777,40.1351,0.1326699999999974,True
179,0.25-0.28,0.25,0.28,0.265,38,72,40.67029,40.5139,0.1563900000000018,True
179,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93882,40.9018,0.037019999999998277,True
179,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.22336,41.1012,0.12216000000000093,True
179,0.35-0.40,0.35,0.4,0.375,98,66,41.46815,41.3794,0.08875000000000455,True
179,0.40-0.50,0.4,0.5,0.45,205,100,41.99291,41.8131,0.17981000000000336,True
179,0.50-0.60,0.5,0.6,0.55,232,83,42.47441,42.3205,0.15390999999999622,True
179,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.93625,42.7805,0.1557499999999976,True
179,0.70-0.80,0.7,0.8,0.75,95,47,43.31795,43.1675,0.1504500000000064,True
179,0.80-1.00,0.8,1.0,0.9,85,7,43.64768,43.5331,0.11458000000000368,True
180,0.00-0.05,0.0,0.05,0.025,106,646,36.01851,35.2665,0.7520099999999985,True
180,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36244,37.1925,0.16993999999999687,True
180,0.10-0.15,0.1,0.15,0.125,13,86,38.87889,38.802,0.07688999999999879,True
180,0.15-0.20,0.15,0.2,0.175,20,123,39.59667,39.5427,0.05396999999999963,True
180,0.20-0.25,0.2,0.25,0.225,52,140,40.24418,40.1351,0.10907999999999873,True
180,0.25-0.28,0.25,0.28,0.265,38,72,40.6088,40.5139,0.09490000000000265,True
180,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93472,40.9018,0.032919999999997174,True
180,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.23036,41.1012,0.12915999999999883,True
180,0.35-0.40,0.35,0.4,0.375,98,66,41.43197,41.3794,0.05257000000000289,True
180,0.40-0.50,0.4,0.5,0.45,205,100,41.98525,41.8131,0.17215000000000202,True
180,0.50-0.60,0.5,0.6,0.55,232,83,42.44977,42.3205,0.12926999999999822,True
180,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
180,0.70-0.80,0.7,0.8,0.75,95,47,43.30747,43.1675,0.13997000000000526,True
180,0.80-1.00,0.8,1.0,0.9,85,7,43.64768,43.5331,0.11458000000000368,True
181,0.00-0.05,0.0,0.05,0.025,106,646,36.00315,35.2665,0.7366499999999974,True
181,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.20911,37.1925,0.016610000000000014,True
181,0.10-0.15,0.1,0.15,0.125,13,86,39.16841,38.802,0.3664100000000019,True
181,0.15-0.20,0.15,0.2,0.175,20,123,39.74864,39.5427,0.20593999999999824,True
181,0.20-0.25,0.2,0.25,0.225,52,140,40.25625,40.1351,0.12115000000000009,True
181,0.25-0.28,0.25,0.28,0.265,38,72,40.69293,40.5139,0.17902999999999736,True
181,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93135,40.9018,0.02955000000000041,True
181,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21681,41.1012,0.11561000000000377,True
181,0.35-0.40,0.35,0.4,0.375,98,66,41.45362,41.3794,0.07422000000000395,True
181,0.40-0.50,0.4,0.5,0.45,205,100,41.98253,41.8131,0.16942999999999842,True
181,0.50-0.60,0.5,0.6,0.55,232,83,42.48074,42.3205,0.1602399999999946,True
181,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
181,0.70-0.80,0.7,0.8,0.75,95,47,43.31795,43.1675,0.1504500000000064,True
181,0.80-1.00,0.8,1.0,0.9,85,7,43.66835,43.5331,0.1352499999999992,True
182,0.00-0.05,0.0,0.05,0.025,106,646,36.01068,35.2665,0.7441800000000001,True
182,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.20911,37.1925,0.016610000000000014,True
182,0.10-0.15,0.1,0.15,0.125,13,86,39.16841,38.802,0.3664100000000019,True
182,0.15-0.20,0.15,0.2,0.175,20,123,39.74864,39.5427,0.20593999999999824,True
182,0.20-0.25,0.2,0.25,0.225,52,140,40.26232,40.1351,0.12722000000000122,True
182,0.25-0.28,0.25,0.28,0.265,38,72,40.67029,40.5139,0.1563900000000018,True
182,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.95914,40.9018,0.057339999999996394,True
182,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21969,41.1012,0.11849000000000132,True
182,0.35-0.40,0.35,0.4,0.375,98,66,41.45362,41.3794,0.07422000000000395,True
182,0.40-0.50,0.4,0.5,0.45,205,100,41.96487,41.8131,0.15176999999999907,True
182,0.50-0.60,0.5,0.6,0.55,232,83,42.47441,42.3205,0.15390999999999622,True
182,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92828,42.7805,0.14777999999999736,True
182,0.70-0.80,0.7,0.8,0.75,95,47,43.32792,43.1675,0.160420000000002,True
182,0.80-1.00,0.8,1.0,0.9,85,7,43.64768,43.5331,0.11458000000000368,True
183,0.00-0.05,0.0,0.05,0.025,106,646,35.99892,35.2665,0.7324199999999976,True
183,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.2229,37.1925,0.030400000000000205,True
183,0.10-0.15,0.1,0.15,0.125,13,86,38.98171,38.802,0.17971000000000004,True
183,0.15-0.20,0.15,0.2,0.175,20,123,39.74864,39.5427,0.20593999999999824,True
183,0.20-0.25,0.2,0.25,0.225,52,140,40.26524,40.1351,0.13013999999999726,True
183,0.25-0.28,0.25,0.28,0.265,38,72,40.65338,40.5139,0.13947999999999894,True
183,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.99129,40.9018,0.08948999999999785,True
183,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21681,41.1012,0.11561000000000377,True
183,0.35-0.40,0.35,0.4,0.375,98,66,41.45362,41.3794,0.07422000000000395,True
183,0.40-0.50,0.4,0.5,0.45,205,100,41.98525,41.8131,0.17215000000000202,True
183,0.50-0.60,0.5,0.6,0.55,232,83,42.4499,42.3205,0.12939999999999685,True
183,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.93007,42.7805,0.1495699999999971,True
183,0.70-0.80,0.7,0.8,0.75,95,47,43.32008,43.1675,0.15258000000000038,True
183,0.80-1.00,0.8,1.0,0.9,85,7,43.69555,43.5331,0.16244999999999976,True
184,0.00-0.05,0.0,0.05,0.025,106,646,36.02516,35.2665,0.758659999999999,True
184,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.1975,37.1925,0.0049999999999954525,True
184,0.10-0.15,0.1,0.15,0.125,13,86,38.87889,38.802,0.07688999999999879,True
184,0.15-0.20,0.15,0.2,0.175,20,123,39.74864,39.5427,0.20593999999999824,True
184,0.20-0.25,0.2,0.25,0.225,52,140,40.25625,40.1351,0.12115000000000009,True
184,0.25-0.28,0.25,0.28,0.265,38,72,40.65338,40.5139,0.13947999999999894,True
184,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93472,40.9018,0.032919999999997174,True
184,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21969,41.1012,0.11849000000000132,True
184,0.35-0.40,0.35,0.4,0.375,98,66,41.46099,41.3794,0.0815900000000056,True
184,0.40-0.50,0.4,0.5,0.45,205,100,42.00385,41.8131,0.1907500000000013,True
184,0.50-0.60,0.5,0.6,0.55,232,83,42.47441,42.3205,0.15390999999999622,True
184,0.60-0.70,0.6,0.7,0.6499999999999999,221,56,42.92792,42.7805,0.14741999999999678,True
184,0.70-0.80,0.7,0.8,0.75,95,47,43.31795,43.1675,0.1504500000000064,True
184,0.80-1.00,0.8,1.0,0.9,85,7,43.68131,43.5331,0.14821000000000595,True
185,0.00-0.05,0.0,0.05,0.025,106,646,35.99892,35.2665,0.7324199999999976,True
185,0.05-0.10,0.05,0.1,0.07500000000000001,45,97,37.36659,37.1925,0.17408999999999963,True
185,0.10-0.15,0.1,0.15,0.125,13,86,39.16841,38.802,0.3664100000000019,True
185,0.15-0.20,0.15,0.2,0.175,20,123,39.59667,39.5427,0.05396999999999963,True
185,0.20-0.25,0.2,0.25,0.225,52,140,40.25572,40.1351,0.12061999999999529,True
185,0.25-0.28,0.25,0.28,0.265,38,72,40.6088,40.5139,0.09490000000000265,True
185,0.28-0.32,0.28,0.32,0.30000000000000004,62,100,40.93882,40.9018,0.037019999999998277,True
185,0.32-0.35,0.32,0.35,0.33499999999999996,81,71,41.21681,41.1012,0.11561000000000377,True
185,0.35-0.40,0.35,0.4,0.375,98,66,41.44162,41.3794,0.062220000000003495,True
185,0.40-0.50,0.4,0.5,0.45,205,100,41.98525,41.8131,0.17215000000000202,True
185,0.50-0.60,0.5,0.6,0.55,232,83,42.4688,42.3205,0.148299999999999,True
