r_dimensionless,accumulation_A,transition_fraction,state,su_per_ly,effective_outward_speed_toy,escape_tendency_toy,cumulative_su_from_outer_radius
18.008801760352068,0.0030834035292718804,1.6099159801302166e-08,gas-like / normal,1.006034550255707,0.9979977787314034,0.9999999839008402,2.0020147740811494
18.0127525505101,0.0030820510936195654,1.6098767890680442e-08,gas-like / normal,1.0060318954117948,0.9979986560552352,0.9999999839012321,1.9980401479257235
18.016703340668133,0.0030806995475756603,1.609837624738171e-08,gas-like / normal,1.0060292423212123,0.9979995328027491,0.9999999839016237,1.9940655322555654
18.020654130826163,0.0030793488903601124,1.609798487116091e-08,gas-like / normal,1.0060265909824142,0.99800040897445,0.9999999839020152,1.9900909270637546
18.024604920984196,0.0030779991211937197,1.609759376177324e-08,gas-like / normal,1.0060239413938574,0.9980012845708414,0.9999999839024062,1.9861163323433662
18.02855571114223,0.0030766502392981384,1.6097202918974155e-08,gas-like / normal,1.006021293554,0.998002159592427,0.9999999839027971,1.9821417480874917
18.032506501300258,0.003075302243895876,1.60968123425195e-08,gas-like / normal,1.0060186474613022,0.9980030340397096,0.9999999839031877,1.978167174289229
18.03645729145829,0.003073955134210289,1.6096422032165262e-08,gas-like / normal,1.0060160031142253,0.9980039079131913,0.9999999839035779,1.9741926109416716
18.040408081616324,0.0030726089094655876,1.6096031987667807e-08,gas-like / normal,1.006013360511233,0.9980047812133743,0.999999983903968,1.9702180580379294
18.044358871774353,0.0030712635688868307,1.6095642208783764e-08,gas-like / normal,1.0060107196507901,0.9980056539407592,0.9999999839043577,1.9662435155711182
18.048309661932386,0.003069919111699922,1.609525269526998e-08,gas-like / normal,1.0060080805313636,0.9980065260958473,0.9999999839047473,1.9622689835343499
18.052260452090415,0.0030685755371316166,1.6094863446883656e-08,gas-like / normal,1.0060054431514218,0.9980073976791382,0.9999999839051366,1.9582944619207558
18.056211242248448,0.0030672328444095115,1.609447446338228e-08,gas-like / normal,1.0060028075094347,0.9980082686911316,0.9999999839055256,1.9543199507234599
18.06016203240648,0.003065891032762051,1.6094085744523533e-08,gas-like / normal,1.0060001736038744,0.9980091391323266,0.9999999839059143,1.9503454499356023
18.06411282256451,0.003064550101418525,1.6093697290065425e-08,gas-like / normal,1.005997541433214,0.9980100090032217,0.9999999839063027,1.9463709595503293
18.068063612722543,0.0030632100496090593,1.6093309099766333e-08,gas-like / normal,1.0059949109959292,0.9980108783043146,0.9999999839066909,1.9423964795607827
18.072014402880576,0.003061870876564627,1.6092921173384734e-08,gas-like / normal,1.0059922822904963,0.9980117470361028,0.9999999839070788,1.9384220099601206
18.075965193038606,0.00306053258151704,1.6092533510679536e-08,gas-like / normal,1.005989655315394,0.9980126151990834,0.9999999839074665,1.9344475507415075
18.07991598319664,0.0030591951636989487,1.6092146111409803e-08,gas-like / normal,1.0059870300691027,0.9980134827937526,0.9999999839078539,1.9304731018981032
18.08386677335467,0.003057858622343841,1.6091758975335018e-08,gas-like / normal,1.005984406550104,0.9980143498206058,0.9999999839082411,1.9264986634230838
18.0878175635127,0.003056522956686046,1.6091372102214772e-08,gas-like / normal,1.0059817847568815,0.9980152162801385,0.9999999839086279,1.9225242353096321
18.091768353670734,0.0030551881659607216,1.6090985491809084e-08,gas-like / normal,1.0059791646879204,0.9980160821728452,0.9999999839090145,1.9185498175509257
