z,lcdm_distance_mly,lcdm_mu,stam_unadjusted_su,stam_unadjusted_distance_mly,stam_adjusted_union_distance_mly,stam_adjusted_union_mu,stam_adjusted_union_excess_mly,stam_adjusted_union_excess_fraction,stam_adjusted_union_flattening_ratio,stam_adjusted_original_distance_mly,stam_adjusted_original_mu,stam_adjusted_original_excess_mly,stam_adjusted_original_excess_fraction,stam_adjusted_original_flattening_ratio,stam_adjusted_des_distance_mly,stam_adjusted_des_mu,stam_adjusted_des_excess_mly,stam_adjusted_des_excess_fraction,stam_adjusted_des_flattening_ratio,unadjusted_over_lcdm_distance,adjusted_union_over_lcdm_distance
0.11106606606606606,1679.7549300242595,38.55910024674908,463.4654984742538,1511.6222812494095,1608.84374164757,38.4654399520154,97.22146039816039,0.06042939900341019,0.9395706009965898,1620.662580749723,38.48133364909198,109.0402995003135,0.06728130876562298,0.932718691234377,1717.7398868791615,38.607657626382846,206.117605629752,0.11999349098438432,0.8800065090156157,0.8999064412494853,0.9577848011580681
0.11356756756756757,1720.421383424834,38.61104478392898,474.0788738401694,1546.2384818839705,1646.980722516049,38.51631320420618,100.74224063207839,0.06116783229750081,0.9388321677024992,1659.0657531275192,38.53218861770695,112.8272712435487,0.06800650970635554,0.9319934902936444,1758.329496893995,38.658371933126034,212.09101501002442,0.12062074564788515,0.8793792543521148,0.8987556750811139,0.9573123993828843
0.11606906906906907,1761.2072692544712,38.661922971282166,484.69995439182844,1580.8798134732397,1685.201473233555,38.566129775347605,104.32165976031524,0.061904562402347915,0.9380954375976521,1697.5526953543422,38.58198694729005,116.67288188110251,0.06873005014830987,0.9312699498516901,1799.0028767578553,38.70802991383103,218.12306328461568,0.12124664507358368,0.8787533549264164,0.8976114515711913,0.9568444910785032
0.11857057057057058,1802.1122426357078,38.7117798099987,495.32874012923094,1615.5462760172172,1723.5059938000886,38.61493461514865,107.9597177828714,0.06263959520374825,0.9373604047962517,1736.123407430193,38.63077358740556,120.57713141297586,0.06945193578805203,0.930548064211948,1839.7600264707432,38.75667651701832,224.21375045352602,0.12187119364890255,0.8781288063510975,0.8964737255512867,0.956381047208995
0.12107207207207207,1843.1359591788407,38.760657485698296,505.9652310523769,1650.237869515903,1761.8942842156493,38.662769858054745,111.65641469974639,0.06337293656040946,0.9366270634395906,1774.7778893550708,38.678590672354915,124.54001983916783,0.07017217229611977,0.9298278277038802,1880.6009460326584,38.80435387595014,230.36307651675543,0.12249439574234637,0.8775056042576537,0.8953424522470506,0.9559220389800293
0.12357357357357357,1884.2780749883982,38.80859559876143,516.6094271612662,1684.9545939692964,1800.366344480237,38.70967505357638,115.41175051094069,0.0641045923041068,0.9358954076958932,1813.5161411289757,38.72547775150525,128.56154715967932,0.07089076531717295,0.929109234682827,1921.5256354436003,38.85110153895908,236.5710414743039,0.12311625570360371,0.8768837442963963,0.894217587273933,0.9554674378362771
0.12607507507507507,1925.5382466695382,38.85563137157637,527.261328455899,1719.6964493773983,1838.922174593852,38.75568737353381,119.22572521645384,0.0648345682398366,0.9351654317601634,1852.338162751908,38.77147199653412,132.64171337450966,0.07160772047013911,0.9283922795298609,1962.53409470357,38.896956676692675,242.8376453261717,0.12373677786364827,0.8762632221363518,0.8930990866329612,0.9550172154588465
0.1285765765765766,1966.916131334375,38.90179983542403,537.9209349362753,1754.4634357402085,1877.5617745564948,38.800841798939345,123.09833881628629,0.06556287014597097,0.934437129854029,1891.2439542238676,38.81660838831179,136.78051848365908,0.07232304334836134,0.9276769566516386,2003.6263238125669,38.9419542689958,249.16288807235833,0.12435596653483914,0.8756440334651608,0.891986906706573,0.9545713437627555
0.1310780780780781,2008.4113866082391,38.94713399935498,548.588246602395,1789.2555530577265,1916.2851443681645,38.84517128887215,127.02959131043804,0.06628950377440937,0.9337104962255907,1930.2335155448545,38.860919885776035,140.97796248712802,0.07303673951974335,0.9269632604802567,2044.802322770591,38.98612727378534,255.5467697128645,0.12497382601102151,0.8750261739889785,0.8908810042545028,0.9541297948944337
0.13357957957957958,2050.023670635869,38.991665003101815,559.2632634542581,1824.0728013299529,1955.0922840288613,38.88870693338818,131.0194826989084,0.06701447485073,0.93298552514927,1969.3068467148682,38.90443757884205,145.23404538491536,0.07374881452689303,0.926251185473107,2086.062091577642,39.0295067799601,261.98929024768927,0.12559036056762463,0.8744096394323754,0.8897813364097247,0.9536925412292618
0.13608108108108108,2091.7526420875256,39.03542225580418,569.9459854918647,1858.9151805568874,1993.9831935385853,38.931478092242884,135.06801298169785,0.06773778907434115,0.9322622109256589,2008.4639477339097,38.94719082712518,149.54876717702223,0.07445927388726777,0.9255407261127322,2127.4056302337203,39.07212214612356,268.4904496768329,0.1262055744617617,0.8737944255382383,0.888687860674448,0.9532595553691432
0.13858258258258258,2133.5979601650433,39.078433562097445,580.6364127152148,1893.7826907385304,2032.9578728973365,38.97351252097766,139.17518215880614,0.06845945211862953,0.9315405478813705,2047.7048186019779,38.98920738602736,153.92212786344749,0.07516812309331487,0.9248318769066851,2168.832938738826,39.1140011266702,275.0502480002958,0.12681947193232745,0.8731805280676725,0.8876005349161648,0.9528308101401063
0.14108408408408407,2175.559284607812,39.12072523692158,591.3345451243081,1928.6753318748806,2072.0163221051153,39.01483648572636,143.34099023023464,0.0691794696311098,0.9308205303688902,2087.029459319074,39.0305135215436,158.35412744419318,0.07587536761261564,0.9241246323873844,2210.344017092959,39.15516998659206,281.6686852180783,0.12743205720009526,0.8725679427999047,0.8865193173637476,0.9524062785899385
0.1435855855855856,2217.6362756986837,39.162322210239815,602.0403827191452,1963.5931039659404,2111.1585411619217,39.05547486793185,147.5654371959813,0.06989784723356943,0.9301021527664306,2126.437869885197,39.071134114978534,162.8447659192566,0.07658101288802213,0.9234189871119779,2251.9388652961197,39.19565360619519,288.34576133017936,0.12804333446781346,0.8719566655321865,0.8854441666036037,0.9519859339858537
