catalog,cid,z,mu_obs,muerr,weight,observed_distance_mly,lcdm_mu,stam_adjusted_union_mu,stam_adjusted_des_mu,stam_unadjusted_mu_equiv,resid_lcdm_mu,resid_stam_adjusted_union_mu,resid_stam_adjusted_des_mu,resid_stam_unadjusted_mu
DES,SN2016gmb,0.0583,37.05872,0.0979,104.33610415247261,841.7243192156976,37.080987709003495,37.01227366102657,37.15792900769642,36.91355135867953,-0.022267709003493508,0.04644633897343198,-0.09920900769641605,0.14516864132047402
DES,ASASSN-17eb,0.05044,36.61242,0.1205,68.86933764914517,685.3459884494893,36.75430375034393,36.68970729056689,36.83588898910247,36.59654451865829,-0.1418837503439292,-0.07728729056689332,-0.22346898910247148,0.01587548134170902
DES,ATLAS16bwu,0.07091,37.34903,0.1488,45.16418083015378,962.1258318425305,37.52549510166103,37.45039894889676,37.59521773175653,37.34281393182455,-0.17646510166103013,-0.10136894889676284,-0.2461877317565282,0.006216068175447731
DES,PS15bdr,0.07116,37.55578,0.0881,128.83924855796673,1058.2344000678108,37.53351673388047,37.458296799037655,37.60309909374248,37.35053677371502,0.022263266119530556,0.09748320096234409,-0.047319093742480334,0.2052432262849777
DES,PS16fa,0.0476,36.71459,0.0942,112.69332539972322,718.3628669895159,36.624014747989676,36.56093286841976,36.70730568723441,36.4697855977187,0.0905752520103249,0.15365713158023908,0.007284312765591494,0.24480440228130362
DES,SN2016grz,0.08704,38.06308,0.1619,38.151033072749065,1336.7243984677314,37.994752848951734,37.911884618716755,38.05564722687146,37.79306328660879,0.06832715104826548,0.1511953812832445,0.0074327731285421805,0.2700167133912075
DES,ASASSN-15la,0.02902,35.17845,0.1357,54.30506085153595,354.0918044839393,35.519907641344375,35.467093089595814,35.61472870649098,35.38922055567023,-0.34145764134437684,-0.28864308959581564,-0.436278706490981,-0.21077055567022995
DES,ASASSN-16ay,0.02938,35.70388,0.1707,34.31886827354472,451.0263084056873,35.547259924789664,35.49424043585347,35.64185137814284,35.41610922058606,0.15662007521033416,0.20963956414652785,0.062028621857159294,0.2877707794139397
DES,AT2016aj,0.06725,37.41339,0.1113,80.72530068156371,991.0689615604344,37.404849663456375,37.331577826898226,37.47663842710358,37.22655803619145,0.00854033654362496,0.08181217310177402,-0.0632484271035807,0.18683196380855094
DES,PS15bif,0.07845,37.67794,0.1107,81.60274315781399,1119.4736483900917,37.756304496185436,37.677521355945295,37.8218445021604,37.56466997349636,-0.0783644961854364,0.00041864405470448673,-0.14390450216040307,0.11327002650364193
DES,PS16fbb,0.05106,36.86014,0.0965,107.38543316599102,768.163867263275,36.78180110897267,36.71687590327196,36.86301594474436,36.62327360272186,0.07833889102732883,0.1432640967280392,-0.0028759447443604813,0.23686639727814196
DES,SN2016hhv,0.06121,37.37005,0.1459,46.97744753676103,971.4844982444139,37.19124474827513,37.121033618910374,37.266495055372,37.0202599097793,0.17880525172486728,0.24901638108962487,0.10355494462800152,0.34979009022070073
DES,ASASSN-16bc,0.03298,35.83813,0.0862,134.58153218382762,479.7907546484237,35.8040411434896,35.748985464415185,35.89635011369364,35.66827065628965,0.034088856510400944,0.08914453558481483,-0.05822011369364333,0.16985934371034972
DES,PS15bjg,0.06786,37.54095,0.0941,112.9329708937854,1051.0318455464774,37.425387770730005,37.35181029855147,37.49683053977944,37.24636256591501,0.11556222926999737,0.1891397014485321,0.04411946022056412,0.29458743408499544
DES,PS16n,0.05309,36.98166,0.0795,158.22158933586488,812.3774786458415,36.8696263118244,36.80362947867475,36.949633292895285,36.70858926556905,0.11203368817560033,0.17803052132524755,0.03202670710471267,0.2730707344309451
DES,SN2016hpx,0.03282,35.73067,0.119,70.6164818868724,456.62519959445115,35.79322421912282,35.73825852987534,35.88563410804928,35.657658423920886,-0.06255421912281633,-0.007588529875334871,-0.15496410804927763,0.0730115760791179
DES,ASASSN-15lu,0.03635,36.14299,0.1132,78.03818252194434,552.1077902091663,36.020699698368176,35.96375952200127,36.11089435758482,35.88063147691537,0.12229030163182131,0.17923047799872904,0.032095642415178816,0.2623585230846288
DES,ASASSN-16bq,0.02534,35.34029,0.1135,77.62619107686933,381.4906296274848,35.21950346479539,35.1687976504586,35.3166859708085,35.09357278216296,0.12078653520461557,0.1714923495414027,0.023604029191503173,0.2467172178370447
DES,AT2016cor,0.05066,36.87577,0.1949,26.325481407497133,773.7129662881159,36.76409811830978,36.699384928908486,36.8455518431864,36.606066175752936,0.11167188169022069,0.17638507109151647,0.030218156813603514,0.26970382424706685
DES,PS15brr,0.05049,36.62315,0.0947,111.50646347215515,688.7409020275124,36.756533367150894,36.691910370391575,36.83808870860588,36.59871214631849,-0.13338336715089127,-0.06876037039157268,-0.21493870860587805,0.024437853681511967
DES,PS17akj,0.04777,36.59991,0.1115,80.4359629190211,681.4090151474452,36.632022981811204,36.56885003737411,36.71521140182424,36.47758201982631,-0.0321129818112027,0.03105996262588917,-0.1153014018242402,0.12232798017369362
DES,SN2016ixf,0.06711,37.52847,0.1018,96.4949185775877,1045.008625320758,37.40011079370001,37.32690919260131,37.47197905869361,37.22198764091617,0.1283592062999901,0.20156080739868543,0.05649094130638588,0.30648235908383015
DES,ASASSN-15mf,0.02695,35.3286,0.1032,93.89459768042786,379.44241437909795,35.3558714078708,35.304239916563134,35.45201757274359,35.22785593905582,-0.02727140787079918,0.024360083436867797,-0.12341757274359111,0.10074406094418009
DES,ASASSN-16br,0.02956,35.56537,0.1169,73.17638949157775,423.1553879748481,35.56081318503544,35.50769131760582,35.65528992568615,35.429430783651675,0.004556814964558953,0.057678682394183056,-0.08991992568614648,0.1359392163483264
DES,AT2016cvv,0.04438,36.55894,0.1343,55.44315994963543,668.6731349543049,36.466850706313906,36.4055034460181,36.55209356319322,36.316645688124574,0.09208929368609375,0.15343655398189782,0.006846436806782208,0.24229431187542616
DES,PS15bsq,0.03371,35.94327,0.0879,129.42621476209519,503.59322068682025,35.852751406098236,35.79728574562005,35.94460055238213,35.716047755202794,0.09051859390176276,0.14598425437994678,-0.001330552382128758,0.2272222447972041
DES,PS17bii,0.07446,37.47561,0.092,118.14744801512288,1019.8771814213493,37.63694706690425,37.56010310057506,37.70468810310579,37.45003550246764,-0.16133706690424532,-0.08449310057505954,-0.2290781031057847,0.02557449753236085
DES,SN2017cii,0.03289,35.95132,0.1058,89.33644462391142,505.46358707141695,35.7979629515587,35.74295788596773,35.89032868255037,35.662307596393774,0.1533570484413005,0.20836211403226912,0.06099131744963415,0.28901240360622893
DES,AT2016cvw,0.03787,36.25411,0.1,99.99999999999999,581.0959854018107,36.112076483165104,36.0542931195633,36.20132453478839,35.970078281561506,0.14203351683489274,0.19981688043669976,0.05278546521160621,0.2840317184384915
DES,ATLAS17ajn,0.02978,35.71706,0.1251,63.89772274905895,453.7721889271255,35.57726892860554,35.52402201343319,35.671605549169186,35.44560344320453,0.13979107139445546,0.19303798656680726,0.045454450830810345,0.27145655679546365
DES,PS15bwh,0.07158,37.45519,0.0885,127.67723195761117,1010.331456891167,37.54693252949549,37.47150487886325,37.61627948192135,37.363450900657966,-0.091742529495491,-0.01631487886324834,-0.1610894819213513,0.0917390993420355
DES,PS17tn,0.0459,36.48276,0.1171,72.92664090411533,645.621337294185,36.5423718849519,36.48020348852587,36.62669094970747,36.39026439229507,-0.05961188495189873,0.0025565114741255,-0.14393094970747455,0.09249560770492593
DES,AT2016cyt,0.03059,35.5107,0.0997,100.60271084064632,412.6348220232266,35.63684679422038,35.583140248243375,35.73066831687933,35.504140005755644,-0.12614679422038222,-0.07244024824337458,-0.21996831687933138,0.006559994244355494
DES,ATLAS17ajs,0.03451,35.99496,0.209,22.893248780934503,515.7246324892246,35.90496293607989,35.84904910458308,35.99630932813051,35.76723803929099,0.08999706392010864,0.14591089541691815,-0.001349328130508809,0.22772196070901174
DES,PS15bzz,0.07931,37.67811,0.0922,117.63543367478978,1119.561293054186,37.781269950675224,37.70207232550902,37.84633915576319,37.58862182758907,-0.10315995067522721,-0.023962325509025106,-0.16822915576319275,0.089488172410924
DES,PS17yt,0.07073,37.53894,0.0647,238.88640712454827,1050.0594193893487,37.519702740377795,37.44469577624109,37.5895264328985,37.33723678188621,0.019237259622201464,0.09424422375890629,-0.05058643289850551,0.201703218113785
DES,SN2017cjv,0.06092,37.20488,0.1051,90.53042682380334,900.3303182007538,37.180485918014966,37.1104233238313,37.25590406150355,37.00985388392156,0.024394081985036564,0.09445667616870423,-0.0510240615035471,0.195026116078445
DES,ASASSN-15np,0.03884,36.17443,0.1262,62.78867091452955,560.1597183462593,36.168539097899995,36.11021984592251,36.2571853386185,36.025312004036465,0.005890902100006201,0.06421015407749309,-0.08275533861849738,0.14911799596353603
DES,ASASSN-16ct,0.04306,36.27389,0.154,42.165626581210994,586.4133856089578,36.39920084845781,36.33857004190916,36.485249424553224,36.25065217579508,-0.12531084845780782,-0.06468004190915622,-0.21135942455322265,0.023237824204919377
DES,ATLAS17axb,0.03143,35.73926,0.1037,92.99133599722514,458.43511387378834,35.69702192874256,35.642840009759595,35.79031060099611,35.56323686466045,0.04223807125744372,0.09641999024040615,-0.051050600996106255,0.17602313533954828
DES,SN2017ckx,0.02858,35.56905,0.137,53.279343598486854,423.8731185212324,35.486021971365375,35.433458224925225,35.581124010881155,35.35590193672439,0.08302802863462233,0.13559177507477216,-0.012074010881157449,0.21314806327560376
DES,ASASSN-15nq,0.03023,35.69492,0.0921,117.89102389533161,449.1691032647384,35.610560803249435,35.557058387752434,35.70461110328273,35.47831662966168,0.0843591967505688,0.1378616122475691,-0.009691103282726488,0.21660337033832633
DES,ASASSN-16db,0.0373,36.00728,0.1211,68.18859054865221,518.6589482731096,36.07823636886978,36.02076870709705,36.16783888790798,35.936961294951374,-0.07095636886977985,-0.013488707097046415,-0.16055888790798178,0.0703187050486278
DES,AT2016ews,0.04631,36.71175,0.0759,173.58670048135596,717.4239570634221,36.56232727405781,36.49993809491086,36.64639789061532,36.4097074979071,0.14942272594219475,0.21181190508914227,0.06535210938468339,0.3020425020929025
DES,PSNJ0153424,0.02556,35.26944,0.1516,43.51125375067007,369.2443639304866,35.23863127815337,35.18779868822582,35.3356718769843,35.11241536293085,0.030808721846632636,0.08164131177418454,-0.06623187698429689,0.15702463706915637
DES,SN2017coa,0.04095,36.48436,0.1391,51.682764986580565,646.0972239772199,36.286761512417726,36.22728246000397,36.37410475823661,36.1408686110261,0.19759848758227605,0.25707753999603256,0.11025524176339019,0.3434913889739022
DES,CSS160129,0.06844,37.39806,0.0952,110.33825294823811,984.0969256369413,37.44475226657731,37.37088477830884,37.51586666625732,37.265030300141376,-0.04669226657730974,0.02717522169115938,-0.11780666625731584,0.1330296998586249
DES,PS15cms,0.06627,37.36253,0.1098,82.94597562715452,968.1259807332842,37.371476827789536,37.298697342555926,37.44382282884706,37.19436540417057,-0.008946827789536371,0.06383265744407396,-0.08129282884706157,0.1681645958294311
DES,SN2017cpu,0.05502,36.83115,0.0838,142.40064706854028,757.9767337052118,36.95016670424014,36.883157759724845,37.02903229279086,36.78675215421472,-0.11901670424013844,-0.052007759724844504,-0.19788229279085812,0.04439784578528361
DES,ASASSN-16dw,0.03437,35.88308,0.1347,55.11436506322446,489.82604654709945,35.895911821254096,35.84007633494552,35.98734610763433,35.758365536962714,-0.012831821254096099,0.043003665054477835,-0.10426610763433075,0.12471446303728584
DES,AT2016gmg,0.04865,36.85198,0.1038,92.81224824677662,765.282663497709,36.67304098473906,36.60939746791129,36.75569956783826,36.51750461287531,0.17893901526093714,0.24258253208870428,0.0962804321617341,0.3344753871246908
DES,CSS160428,0.03148,35.77221,0.1108,81.4555122574255,465.4444703069365,35.700553983596045,35.646343809683714,35.79381098105924,35.566704787569996,0.07165601640395636,0.12586619031628743,-0.0216009810592368,0.20550521243000475
DES,SN2017hn,0.02557,35.20203,0.122,67.18624025799517,357.9578369246448,35.239496878064436,35.18865852776005,35.33653102879252,35.11326800039646,-0.037466878064435605,0.013371472239953164,-0.13450102879252057,0.08876199960354114
DES,AT2016gsu,0.07575,37.66958,0.0962,108.05624111237418,1115.1720475818804,37.67619123019466,37.59871739748082,37.74321763577797,37.487749027932104,-0.00661123019465748,0.07086260251918475,-0.07363763577796334,0.18183097206789967
DES,Gaia16acv,0.07859,37.95956,0.0823,147.63873981477244,1274.4942341647231,37.760386380823384,37.68153568238441,37.82584965788791,37.56858674783353,0.19917361917661935,0.2780243176155963,0.13371034211209576,0.39097325216647505
DES,PS15cwx,0.03086,35.56461,0.1015,97.06617486471401,423.0073124932134,35.65636332459716,35.6025038380074,35.75001342687752,35.52330977064509,-0.0917533245971569,-0.03789383800739898,-0.18540342687752087,0.041300229354909845
DES,PSNJ0859349,0.02938,35.55198,0.1347,55.11436506322446,420.55410364662214,35.547259924789664,35.49424043585347,35.64185137814284,35.41610922058606,0.004720075210336461,0.05773956414653014,-0.08987137814283841,0.135870779413942
DES,ASASSN-15pm,0.04837,36.70692,0.0765,170.87444999786408,715.8299663763307,36.66006830282298,36.59657436416386,36.74289531577588,36.50488028379069,0.046851697177018536,0.11034563583613988,-0.035975315775885974,0.20203971620930616
DES,ASASSN-16fo,0.03036,35.61376,0.0907,121.55852617580521,432.6910130649707,35.62008814541784,35.56651198848552,35.71405580279813,35.48767688205183,-0.006328145417839437,0.04724801151447622,-0.10029580279812933,0.12608311794816984
DES,AT2016hns,0.0374,36.13761,0.1017,96.68477572515998,550.7415912624953,36.08420952928438,36.02668643843491,36.17374981678684,35.94280753752804,0.053400470715622816,0.11092356156509453,-0.036139816786835866,0.1948024624719622
DES,Gaia16agf,0.02509,35.25995,0.1773,31.811381412418967,367.6341739589949,35.19756833073997,35.14700668945093,35.29491220855198,35.07196191261246,0.0623816692600343,0.11294331054907047,-0.03496220855197407,0.18798808738754502
DES,PS15cze,0.04035,36.43433,0.1503,44.26719858132483,631.3815327082759,36.25375840259327,36.194608330926,36.34147131955242,36.1086225277451,0.18057159740673256,0.23972166907400094,0.09285868044758416,0.32570747225490493
DES,PSNJ1204051,0.04545,36.57682,0.1173,72.67816871364728,674.2017493562865,36.52026962366405,36.45834389570132,36.60486173346904,36.36872482539545,0.05655037633594873,0.11847610429867927,-0.028041733469045482,0.2080951746045514
DES,SN2017mf,0.02598,35.36794,0.1168,73.30174516794897,386.37932109330967,35.27470326311441,35.22362889825503,35.37147320802996,35.147943125171096,0.09323673688558642,0.14431110174496808,-0.00353320802996393,0.21999687482890096
DES,ASASSN-15pn,0.03909,36.37011,0.1167,73.4274232334647,612.9822163065348,36.182868680372025,36.12441158986658,36.27136010180364,36.03932520705956,0.1872413196279723,0.2456984101334143,0.09874989819635971,0.3307847929404346
DES,ASASSN-16fs,0.02944,35.4407,0.1101,82.49456979494325,399.5451608873921,35.551786693954746,35.49873307218202,35.646339902839244,35.42055874905748,-0.11108669395474635,-0.05803307218202036,-0.20563990283924483,0.020141250942522504
DES,AT2016htm,0.04289,36.45301,0.0793,159.020687001172,636.836394738113,36.390342332985504,36.329804024647046,36.476494911507366,36.24200726166571,0.06266766701449455,0.12320597535295263,-0.0234849115073672,0.21100273833428673
DES,Gaia16aki,0.07393,37.69622,0.0899,123.73159647166982,1128.9374370476055,37.620634821511345,37.544050447535895,37.688670304521594,37.434353142105145,0.07558517848865165,0.1521695524641018,0.007549695478402896,0.26186685789485153
DES,PS15mt,0.07193,37.72225,0.1089,84.32264881050257,1142.5517374056765,37.55805492004342,37.48245440078601,37.62720593556418,37.37415552022448,0.16419507995658478,0.2397955992139913,0.09504406443582525,0.34809447977552566
DES,SN2017ms,0.02591,35.33251,0.1146,76.14313691449736,380.12626205531336,35.26873120694835,35.21769711502503,35.36554623718024,35.14206174434457,0.06377879305164669,0.11481288497496678,-0.033036237180240846,0.19044825565542567
DES,ASASSN-15pr,0.03264,36.05743,0.1301,59.080669336719055,530.776730642882,35.780993394041225,35.72612899964592,35.873516874765826,35.645657947426095,0.2764366059587715,0.33130100035407395,0.18391312523417014,0.4117720525739017
DES,ASASSN-16hc,0.05151,36.79875,0.0748,178.7297320483857,746.751106947302,36.80155734792687,36.736393961986664,36.882503783365905,36.64247275521899,-0.002807347926868431,0.062356038013334114,-0.083753783365907,0.15627724478100902
DES,AT2016htn,0.05222,36.98666,0.1272,61.80530833432221,814.2502021432447,36.832391461896776,36.76685300763632,36.91291517384182,36.67242881979243,0.15426853810322427,0.2198069923636794,0.07374482615818323,0.314231180207571
DES,Gaia16bba,0.0299,35.52993,0.1114,80.58043700382596,416.3052377983726,35.58619467793423,35.53287959268674,35.68045490844189,35.45437483007767,-0.05626467793423018,-0.002949592686739777,-0.15052490844188782,0.0755551699223318
DES,PS16aer,0.05693,37.13672,0.1003,99.4026892403547,872.5089188694043,37.027231462825135,36.95922732286686,37.104974139767826,36.861472089813994,0.10948853717486173,0.177492677133138,0.03174586023217074,0.27524791018600325
DES,ASASSN-16hr,0.03083,35.60979,0.1733,33.2968289099051,431.90066730695884,35.65420309175136,35.600360591909975,35.7478722338587,35.5211880590188,-0.044413091751366096,0.00942940809002124,-0.13808223385870377,0.08860194098119933
DES,PS16axi,0.04089,36.24039,0.0952,110.33825294823811,577.4360249450615,36.28348244456076,36.2240362609293,36.37086262718627,36.137665209288585,-0.043092444560763,0.016353739070694928,-0.13047262718627195,0.10272479071141305
DES,1366436,0.23954,40.44745,0.1127,78.73216027663332,4007.8907532091225,40.396852224280636,40.25965365094086,40.394143190841135,40.03984598267813,0.05059777571936763,0.18779634905914122,0.05330680915886887,0.4076040173218729
