catalog,cid,z,mu_obs,muerr,mB,lcdm_distance_mpc,lcdm_distance_mly,lcdm_mu,stam_su,stam_distance_mly,stam_distance_mpc,stam_mu,observed_distance_mpc,observed_distance_mly,lcdm_residual_mu,stam_residual_mu,lcdm_abs_residual_mu,stam_abs_residual_mu,lcdm_sq_residual_mu,stam_sq_residual_mu,lcdm_residual_sigma,stam_residual_sigma,weight,stam_minus_lcdm_mu
DES,1253972,0.84019,43.26195,257.0256,24.15681,5329.818212160238,17383.542013446913,43.63356198246676,3883.177232219778,16266.826311723558,4987.431621427095,43.489384772405884,4491.485479593526,14649.266340672233,-0.3716119824667601,-0.2274347724058856,0.3716119824667601,0.2274347724058856,0.1380954655128756,0.05172657569931698,-0.0014458170021459345,-0.0008848720610160452,1.5137258822588608e-05,-0.14417721006087447
DES,1251975,0.44647,41.90973,0.0678,22.54483,2474.3950796651056,8070.397359348342,41.96734521700677,1955.26225258904,7467.437355716074,2289.5267020883402,41.7987285647215,2409.605800649755,7859.082993838719,-0.05761521700677008,0.11100143527850292,0.05761521700677008,0.11100143527850292,0.0033195132307372085,0.012321318633887674,-0.8497819617517711,1.6371893108923736,217.54074538160998,-0.168616652285273
DES,1248039,0.22566,40.27718,0.1907,21.28294,1122.218508786892,3660.187237016065,40.250387136298635,957.573276536121,3440.752166026966,1054.9394101521214,40.11613758446126,1136.1508559524968,3705.628475846058,0.026792863701366798,0.16104241553873777,0.026792863701366798,0.16104241553873777,0.0007178575453200185,0.02593465960255149,0.14049744992850968,0.8444804170882945,27.497842106840665,-0.13424955183737097
DES,1250916,0.66948,42.86417,0.1475,23.27008,4033.8653278008787,13156.709030417713,43.02860697512339,3023.828761111536,12196.74401263292,3739.5387152573403,42.864090169058926,3739.6761963421095,12197.192415958889,-0.16443697512338673,7.983094107544275e-05,0.16443697512338673,7.983094107544275e-05,0.027039518787729307,6.372979152990813e-09,-1.1148269499890626,0.0005412267191555442,45.96380350474002,-0.16451680606446217
DES,1257695,0.18383,39.78048,0.0953,20.07949,892.2699053225358,2910.1952016149326,39.75248122626155,775.3361390806497,2751.4782522597893,843.60706741544,39.63070104717384,903.8492458626387,2947.9619592705003,0.027998773738445948,0.1497789528261606,0.027998773738445948,0.1497789528261606,0.0007839313308566904,0.022433734709701243,0.2937961567517938,1.5716574273469108,110.1068146208637,-0.12178017908771466
DES,1259615,0.32008,41.245,0.1491,21.83422,1673.5309070327755,5458.327784394524,41.11816868693429,1376.845202046757,5082.713679428722,1558.367098883527,40.96334885281847,1774.1894808901643,5786.632142631604,0.12683131306570772,0.2816511471815275,0.12683131306570772,0.2816511471815275,0.01608618197397156,0.07932736870867046,0.8506459628820101,1.889008364731908,44.98261646786599,-0.1548198341158198
DES,1264375,0.49572,42.33811,0.2293,23.48223,2803.877411672088,9145.024998254321,42.23879510960046,2185.9779896495547,8454.586220938352,2592.187920147649,42.06833241215953,2935.093901180151,9572.995947247704,0.09931489039954045,0.2697775878404727,0.09931489039954045,0.2697775878404727,0.00986344745507273,0.07277994690102395,0.43312206890335997,1.1765267677299287,19.01918446117414,-0.17046269744093223
DES,1257256,0.42235,41.72469,0.2179,23.02477,2316.4429735381523,7555.226491661764,41.824108065794185,1843.3596493208759,6995.830419693107,2144.9313581330093,41.6570669924847,2212.778790145512,7217.119146239708,-0.09941806579418255,0.06762300751530148,0.09941806579418255,0.06762300751530148,0.00988395180625641,0.004572871145414521,-0.45625546486545454,0.3103396398132239,21.061317709767035,-0.16704107330948403
DES,1248084,0.28063,40.69969,0.1279,21.16776,1437.9585214529884,4689.993424961586,40.78873179405945,1200.332379977961,4382.163736893072,1343.5775100088285,40.64131362812258,1380.1872146303947,4501.568623336832,-0.08904179405945456,0.05837637187741507,0.08904179405945456,0.05837637187741507,0.007928441089326317,0.0034078007935702567,-0.6961829089871349,0.45642198496806147,61.13063555687868,-0.14741816593686963
DES,1253474,0.4467,41.82253,0.1154,22.22046,2475.9122706803905,8075.345774605069,41.96867626104087,1956.3327653022302,7471.971923980919,2290.917007039055,41.800046781525694,2314.7601653878405,7549.73790555675,-0.1461462610408688,0.022483218474306454,0.1461462610408688,0.022483218474306454,0.021358729616225768,0.000505495112963395,-1.2664320714113415,0.19482858296626043,75.09108548669536,-0.16862947951517526
DES,1420185,0.64453,43.03445,0.2129,23.82122,3851.2897845470848,12561.227252157616,42.92803098845883,2901.2368411855496,11634.559989893127,3567.1723102596557,42.76162044098322,4044.7343192782614,13192.158939301997,0.1064190115411705,0.2728295590167775,0.1064190115411705,0.2728295590167775,0.011325006017399782,0.07443596827328929,0.49985444594255757,1.2814915876786168,22.06219288048623,-0.16641054747560702
DES,1509040,0.68507,43.0748,0.1739,23.37914,4148.886902834205,13531.859233004876,43.089657981394225,3100.819403532866,12552.254975321293,3848.5388719626535,42.926479387430106,4120.595652610233,13439.585516096615,-0.014857981394222008,0.14832061256989704,0.014857981394222008,0.14832061256989704,0.00022075961111104738,0.0219990041131095,-0.08543980100185168,0.8529074903386834,33.067459932985486,-0.16317859396411905
DES,1380167,0.75331,43.16429,0.1731,23.59773,4660.49943828739,15200.5161459865,43.34216229983383,3441.342143047651,14146.67588635947,4337.390545742764,43.186142642476256,4293.960054501226,14005.024569352185,-0.17787229983382957,-0.021852642476254402,0.17787229983382957,0.021852642476254402,0.03163855504817577,0.0004775379831949981,-1.027569611980529,-0.1262428797010653,33.37381577186461,-0.15601965735757517
DES,1501097,0.43587,41.80467,0.1444,22.24694,2404.6968585662376,7843.072166160636,41.90530168016093,1905.996257988987,7259.221310852368,2225.687372501763,41.7373208091299,2295.799727501078,7487.897228168187,-0.10063168016093016,0.06734919087010383,0.10063168016093016,0.06734919087010383,0.010126735052011745,0.004535913510857676,-0.6968952919732005,0.4664071389896387,47.958502466985365,-0.16798087103103398
DES,1599030,0.36774,41.11399,0.1147,21.48317,1967.5641319088209,6417.335899590696,41.469644484520686,1592.6484534485533,5956.845486169042,1826.3771292783213,41.307952300420055,1670.313533719244,5447.834116141241,-0.3556544845206844,-0.19396230042005413,0.3556544845206844,0.19396230042005413,0.12649011235967372,0.037621373984239335,-3.1007365694915814,-1.691040108282948,76.01042558997393,-0.16169218410063024
DES,1578063,0.64298,43.27022,0.1724,23.80366,3840.009496969828,12524.435874812772,42.921661492249754,2893.6461991425626,11599.909667332897,3556.5484730637677,42.75514366089641,4508.623807834731,14705.164091244946,0.34855850775024777,0.5150763391035937,0.34855850775024777,0.5150763391035937,0.12149303332507953,0.2653036351043603,2.02180108903856,2.987681781343351,33.645383045956905,-0.16651783135334597
DES,1528034,0.6389,42.93321,0.1807,23.43664,3810.3520145397574,12427.706104431498,42.90482549637052,2873.6798127130864,11508.854829746539,3528.6309329388805,42.738031184729834,3860.486161512356,12591.221822137986,0.028384503629482083,0.19517881527016812,0.028384503629482083,0.19517881527016812,0.0008056800462920815,0.03809476993026641,0.15708081698661916,1.0801262604879254,30.625535755466124,-0.16679431164068603
DES,1508029,0.85279,43.59824,0.2624,24.33558,5428.453370190074,17705.24687191706,43.67338055819334,3948.027242246017,16582.69670194894,5084.277923360447,43.531146412481085,5243.822709133414,17103.062195875726,-0.07514055819333976,0.06709358751891159,0.07514055819333976,0.06709358751891159,0.0056461034856066785,0.004501549486157849,-0.2863588345782765,0.25569202560560816,14.523535098155858,-0.14223414571225135
DES,1655086,0.42781,41.90016,0.1396,22.51262,2351.996350232609,7671.186097202887,41.85718321738813,1868.6281084384786,7101.905251185706,2177.454049325849,41.68974499443803,2399.009678072892,7824.523064275965,0.04297678261186633,0.2104150055619698,0.04297678261186633,0.2104150055619698,0.0018470038436676159,0.044274474565643776,0.3078566089675238,1.507270813481159,51.31320760913293,-0.16743822295010347
DES,1645145,0.82627,43.64768,0.1413,24.35973,5221.298190094104,17029.59704050529,43.58889248311391,3811.760693249583,15920.335716200298,4881.197121868053,43.44263173261873,5364.583382722934,17496.930834420666,0.05878751688609185,0.20504826738127235,0.05878751688609185,0.20504826738127235,0.0034559721416325346,0.04204479195606176,0.41604753634884534,1.4511554662510429,50.085922399876985,-0.1462607504951805
DES,1303753,0.65242,42.9582,0.1411,23.23141,3908.8234290638034,12748.876903014607,42.96023026375599,2939.921514244155,11811.439855205006,3621.40392351629,42.7943848389025,3905.170500424382,12736.962643287958,-0.002030263755990802,0.16381516109749583,0.002030263755990802,0.16381516109749583,4.1219709188898795e-06,0.02683540700539851,-0.014388828887248774,1.1609862586640385,50.22801005162937,-0.16584542485348663
DES,1315910,0.39365,42.25254,0.2723,23.26969,2131.546433571224,6952.1746345978945,41.643473988748994,1711.141864581809,6444.819885663857,1975.990760348651,41.4789245475663,2821.681559907259,9203.09436320069,0.6090660112510093,0.7736154524337024,0.6090660112510093,0.7736154524337024,0.37096140606121464,0.5984808682442021,2.2367462770878053,2.84104095642197,13.486669573493517,-0.1645494411826931
DES,1317526,0.4316,42.00453,0.1314,22.60521,2376.7452629886534,7751.906254543385,41.879913185025416,1886.1895203168904,7175.770608197626,2200.101270746277,41.71221335937021,2517.1320531840224,8209.786724073512,0.12461681497458699,0.29231664062979235,0.12461681497458699,0.29231664062979235,0.015529350574410447,0.08544901838908717,0.948377587325624,2.2246319682632603,57.91742828084857,-0.16769982565520536
DES,1302901,0.62618,43.1766,0.185,23.85551,3718.2198417615964,12127.211147094074,42.85167532045718,2811.563234089393,11226.408366990949,3442.0324537572214,42.68407480413149,4318.371490014609,14084.644023142793,0.3249246795428178,0.4925251958685095,0.3249246795428178,0.4925251958685095,0.10557604737600283,0.24258106856531367,1.7563496191503665,2.6622983560459974,29.218407596785976,-0.16760051632569173
DES,1306059,0.60631,42.86798,0.1889,23.55824,3575.3126000467005,11661.110064188695,42.76657009717526,2714.929185475375,10789.531287713144,3308.0853322897415,42.59788351840585,3746.243479104148,12218.612027522302,0.1014099028247415,0.2700964815941518,0.1014099028247415,0.2700964815941518,0.010283968390923513,0.07295210936953997,0.5368443770499814,1.4298384414724816,28.024384577508577,-0.1686865787694103
DES,1297061,0.53387,42.67617,0.238,23.54845,3065.236406544102,9997.464028460652,42.432319875672285,2366.74770153195,9241.569128118594,2833.477976460882,42.26159920692978,3429.5252127695576,11185.615202847881,0.24385012432771447,0.4145707930702187,0.24385012432771447,0.4145707930702187,0.059462883134641806,0.1718689424668701,1.024580354318128,1.741894088530331,17.6541204717181,-0.17072066874250424
DES,1296919,0.67698,43.11889,0.2062,23.82605,4089.110622248399,13336.895081582199,43.05814429816444,3060.829879570822,12367.366247406739,3791.851730268523,42.89425673564931,4205.116188752207,13715.254635105375,0.0607457018355575,0.2246332643506932,0.0607457018355575,0.2246332643506932,0.0036900402914944535,0.05046010345284841,0.29459603218020125,1.0893950744456509,23.519207195748482,-0.1638875625151357
DES,1879414,0.38889,41.585,0.1334,22.06495,2101.2086750417848,6853.2261003332405,41.612345925806224,1689.3111195841482,6354.498850971073,1948.2982052137781,41.44827715225878,2074.9135174549106,6767.46276686368,-0.027345925806223192,0.13672284774121835,0.027345925806223192,0.13672284774121835,0.0007477996581994635,0.018693137094468373,-0.20499194757288752,1.024908903607334,56.19379215939257,-0.16406877354744154
DES,1901803,0.50262,42.58836,0.1776,23.28152,2850.7605278445153,9297.93727166831,42.27480368422569,2218.54014983302,8595.48059391678,2635.3863312948383,42.104221445467815,3293.608691119856,10742.314799275295,0.31355631577431353,0.484138554532187,0.31355631577431353,0.484138554532187,0.09831756316196102,0.2343901399845154,1.76551979602654,2.72600537461817,31.70400129859589,-0.17058223875787348
DES,1887027,0.21303,40.10499,0.1764,21.31263,1051.8231011430278,3430.5881254480837,40.109713524860894,902.3221911065751,3230.1667227975013,990.3736197239092,39.978995318310936,1049.5375953419502,3423.1338025174514,-0.0047235248608927805,0.1259946816890647,0.0047235248608927805,0.1259946816890647,2.231168711147216e-05,0.015874659813928733,-0.02677735181912007,0.7142555651307522,32.13681542155789,-0.13071820654995747
DES,1900856,0.72416,43.1593,0.1552,23.55574,4440.367047313474,14482.540313661706,43.23709435511619,3295.1799021603897,13457.96187628762,4126.229870259517,43.077767093227386,4284.103949409725,13972.878254013296,-0.0777943551161897,0.08153290677261538,0.0777943551161897,0.08153290677261538,0.006051961687943832,0.00664761488679199,-0.5012522881197791,0.5253408941534495,41.516101604846426,-0.15932726188880508
DES,1935471,0.35433,41.10221,0.1098,21.74123,1883.8203455881167,6144.200199662003,41.375197415214174,1531.645544186676,5707.818452314892,1750.0250935810284,41.21522138036187,1661.276799541824,5418.360231294826,-0.2729874152141747,-0.11301138036186842,0.2729874152141747,0.11301138036186842,0.07452212886531621,0.012771572091294899,-2.486224182278458,-1.0292475442793116,82.94597562715452,-0.15997603485230627
DES,1913214,0.31615,41.10099,0.1151,21.78665,1649.7391901944611,5380.729582585829,41.0870764567899,1359.175090679454,5011.990677901985,1536.6833280349704,40.932921897496634,1660.3437052755771,5415.316884836442,0.013913543210101409,0.16806810250336923,0.013913543210101409,0.16806810250336923,0.00019358668465935903,0.028246887079083027,0.1208822172901947,1.4601920286999934,75.48303481051117,-0.15415455929326782
DES,1776304,0.4541,41.84927,0.2052,22.4336,2524.8358224137564,8234.913058731878,42.011165716752814,1990.8101104951272,7618.244659973359,2335.7644317832155,41.84214520432637,2343.4408709684803,7643.281855948686,-0.16189571675281655,0.007124795673625783,0.16189571675281655,0.007124795673625783,0.026210223102908208,5.076271339091668e-05,-0.7889654812515426,0.034721226479657814,23.748997792293167,-0.16902051242644234
DES,1920457,0.65573,43.07736,0.1399,23.37135,3933.0159763799575,12827.782438990142,42.97362855284655,2956.1732698341407,11885.892352455277,3644.2311629522087,42.80802958795158,4125.456384590451,13455.439103448141,0.10373144715345006,0.26933041204841857,0.10373144715345006,0.26933041204841857,0.010760213128549002,0.07253887085417093,0.7414685286165122,1.9251637744704686,51.09337262754312,-0.1655989648949685
DES,1910065,0.57875,42.57166,0.2254,23.35706,3379.193548926696,11021.455271272196,42.64406533712772,2581.7010449170684,10192.325569703646,3124.981226705789,42.474237063340354,3268.3759038797652,10660.0164544455,-0.07240533712771935,0.09742293665964752,0.07240533712771935,0.09742293665964752,0.005242532844578694,0.009491228587389693,-0.3212304220395712,0.4322224341599269,19.68304006915833,-0.16982827378736687
DES,1876421,0.34313,41.38335,0.1365,22.00957,1814.479376342147,5918.040206176618,41.29376018152635,1480.8657596968287,5501.67662314116,1686.8217214162364,41.1353459242185,1890.9062616758472,6167.31136689352,0.08958981847364811,0.24800407578150185,0.08958981847364811,0.24800407578150185,0.00802633557414122,0.06150602160423691,0.6563356664736125,1.8168796760549586,53.670383340713,-0.15841425730785375
DES,1936293,0.83168,43.83167,0.1692,24.45975,5263.418075127965,17166.973731781018,43.60633933774543,3839.4883449494405,16054.690922220614,4922.390615310971,43.4608803704249,5838.939831476757,19044.074644588134,0.22533066225457077,0.37078962957509987,0.22533066225457077,0.37078962957509987,0.050773907352083446,0.13748494940043976,1.3317415026865886,2.191428070774822,34.930056055753965,-0.1454589673205291
DES,1912110,0.53763,42.1294,0.172,22.77398,3091.2746959947867,10082.389570122008,42.45068799466952,2384.661080143264,9320.187622780682,2857.5825165102283,42.279993900406836,2666.1218860351473,8695.726565893037,-0.3212879946695253,-0.1505939004068395,0.3212879946695253,0.1505939004068395,0.10322597551876492,0.022678522839745096,-1.867953457380961,-0.8755459325979041,33.802055164954034,-0.17069409426268578
DES,1770680,0.60911,42.56791,0.1432,23.10667,3595.3748318392018,11726.544312668831,42.77872086985807,2728.5170377891372,10850.774313301976,3326.8625293016426,42.610174277865,3262.736489517163,10641.623144842582,-0.21081086985807218,-0.04226427786500153,0.21081086985807218,0.04226427786500153,0.04444122285031705,0.0017862691834500584,-1.4721429459362583,-0.2951416052025247,48.76564401860117,-0.16854659199307065
DES,1330642,0.63391,42.71695,0.1534,23.02755,3774.1492955274643,12309.628627508297,42.88409537864287,2849.288004137778,11397.794137771194,3494.579569972264,42.71697466804186,3494.5398715883075,11397.664658960115,-0.16714537864287138,-2.4668041859854384e-05,0.16714537864287138,2.4668041859854384e-05,0.027937577601668845,6.085122891995281e-10,-1.0896048151425775,-0.00016080861707858137,42.49612010423448,-0.16712071060101152
DES,1282018,0.42376,41.69933,0.153,22.10135,2325.612913484515,7585.134835618916,41.832687151430314,1849.8815048188783,7023.185147193033,2153.318355714113,41.665541212538095,2187.0867020987525,7133.322762536594,-0.13335715143031024,0.0337887874619085,0.13335715143031024,0.0337887874619085,0.017784129837606695,0.001141682158146025,-0.8716153688255571,0.220841748117049,42.71861249946602,-0.16714593889221874
DES,1307277,0.41113,41.6509,0.2,22.74875,2243.7591985722556,7318.16372413006,41.754881231853716,1791.549577557432,6779.105163571877,2078.483092513926,41.588732480372414,2138.8483842933715,6975.990412567388,-0.10398123185371588,0.06216751962758593,0.10398123185371588,0.06216751962758593,0.010812096577816219,0.003864800496646282,-0.5199061592685794,0.31083759813792966,24.999999999999996,-0.16614875148130182
DES,1334265,0.58586,42.72307,0.219,23.3556,3429.551915729951,11185.702296256213,42.67618690744707,2615.9820659572256,10345.421005562657,3171.9205007391697,42.50661146932657,3504.4026494177724,11429.832737859435,0.04688309255293177,0.21645853067342813,0.04688309255293177,0.21645853067342813,0.0021980243673267665,0.04685429550129942,0.21407804818690307,0.9883951172302654,20.850274181105483,-0.16957543812049636
DES,1309013,0.2126,40.01692,0.1966,21.40956,1049.4409572053985,3422.818611071894,40.104790048412,900.4445744472966,3223.0347367484646,988.1869428600328,39.97419555579522,1007.822384182298,3287.0769808909386,-0.0878700484120003,0.04272444420477939,0.0878700484120003,0.04272444420477939,0.007721145407927277,0.001825378132607307,-0.44694836425229045,0.21731660327965102,25.87217695741129,-0.1305944926167797
DES,1319539,0.37176,41.39942,0.1455,21.98068,1992.8196644848385,6499.708429784223,41.49734000011897,1610.978818535272,6031.966892921352,1849.409457299955,41.33516537072111,1904.951837615652,6213.121908591845,-0.09792000011896818,0.06425462927889214,0.09792000011896818,0.06425462927889214,0.009588326423298727,0.004128657383767863,-0.6729896915393002,0.44161257236351986,47.2360978259586,-0.16217462939786031
DES,1334858,0.62737,43.03721,0.2715,24.15729,3726.817842739192,12155.254075628614,42.856690830382405,2817.3660073951346,11252.740370472038,3450.105882728579,42.68916211823466,4049.87855422808,13208.937189669557,0.18051916961759673,0.3480478817653392,0.18051916961759673,0.3480478817653392,0.03258717059942666,0.12113732800133953,0.6648956523668388,1.2819443158944352,13.566266122659394,-0.16752871214774245
DES,1332392,0.51197,42.50087,0.1998,23.2992,2914.5661237135732,9506.043291860926,42.32286956373995,2262.757780592048,8787.419679565055,2694.235122497588,42.152177466859726,3163.544879938742,10318.10338415847,0.17800043626004936,0.34869253314027304,0.17800043626004936,0.34869253314027304,0.03168415530876789,0.12158648266778041,0.8908930743746214,1.7452078735749401,25.05007510012515,-0.1706920968802237
DES,1339232,0.96859,43.72233,0.1471,24.15195,6352.096183084437,20717.766812416063,44.01458532765767,4553.18401583132,19585.2204521253,6004.855890368247,43.892512946480764,5552.211483241044,18108.89185043022,-0.2922553276576707,-0.17018294648076449,0.2922553276576707,0.17018294648076449,0.08541317654429247,0.02896223527287475,-1.986779929691847,-1.1569200984416348,46.21411647158917,-0.12207238117690622
DES,1258940,0.42593,41.84724,0.1269,22.23476,2339.741073034202,7631.214729027724,41.845838994797745,1859.9234696180831,7065.336266295895,2166.241947585297,41.678534806767345,2341.251130028706,7636.139876220694,0.0014010052022541686,0.16870519323265398,0.0014010052022541686,0.16870519323265398,1.9628155767432437e-06,0.02846144222366712,0.011040230120206213,1.3294341468294244,62.09787743245146,-0.16730418803039981
DES,1260058,0.38948,41.14367,0.2208,21.89068,2104.963890911427,6865.473976384726,41.61622325118523,1692.0155165086085,6365.677637141949,1951.725636635826,41.452093833892704,1693.3003572384896,5522.807107056917,-0.47255325118523217,-0.30842383389270367,0.47255325118523217,0.30842383389270367,0.22330657520573313,0.09512526131307407,-2.140186826020073,-1.3968470737894187,20.51170972484772,-0.1641294172925285
DES,1257366,0.21136,40.13584,0.164,21.15281,1042.5769087309448,3400.4310792109077,40.090540509142485,895.0313269279526,3202.4819402981493,981.8854268199198,39.96030407130311,1064.5547448690734,3472.1131934338914,0.04529949085751639,0.17553592869688828,0.04529949085751639,0.17553592869688828,0.0020520438719502107,0.030812862263479044,0.2762164076677828,1.0703410286395627,37.180249851278994,-0.1302364378393719
DES,1254671,0.47065,42.18959,0.1977,22.80392,2635.0142678613356,8594.267085299693,42.10391485568718,2068.162263782592,7948.034794610579,2436.878546755904,41.934169423133035,2741.0565787521114,8940.130845224377,0.08567514431282319,0.2554205768669675,0.08567514431282319,0.2554205768669675,0.00734023035302308,0.06523967108705446,0.4333593541366879,1.2919604292714595,25.58507305433835,-0.16974543255414432
DES,1262016,0.46694,42.05559,0.1259,22.42493,2610.224895992873,8513.414967983723,42.08338963799588,2050.7929661323255,7873.787152745017,2414.114116266484,41.913788977716024,2577.0212515534045,8405.119164048769,-0.02779963799587648,0.14180102228397828,0.02779963799587648,0.14180102228397828,0.0007728198727017793,0.020107529920781304,-0.22080729146843905,1.1262988267194463,63.0882585811072,-0.16960066027985476
DES,1253816,0.90824,44.03794,0.1935,24.57719,5866.971659792393,19135.502240397465,43.84206995188317,4235.7419260675015,17998.03434914911,5518.222418824506,43.7089960063786,6420.783110431165,20941.7936065349,0.19587004811683073,0.3289439936214009,0.19587004811683073,0.3289439936214009,0.03836507574928959,0.10820415093959625,1.0122483106812958,1.6999689592837257,26.70779667354392,-0.1330739455045702
DES,1257646,0.84094,43.58194,0.2724,24.24158,5335.678618094865,17402.65610115595,43.63594831500782,3887.031880051857,16285.568631782491,4993.178042881996,43.491885260340254,5204.607701093135,16975.159946176005,-0.05400831500782033,0.09005473965974886,0.05400831500782033,0.09005473965974886,0.0029168980899839506,0.008109856135185145,-0.19826841045455335,0.3305974290005465,13.476769284178706,-0.1440630546675692
DES,1250882,0.74658,43.44188,6.7654,24.37665,4609.471238184144,15034.08441697527,43.31825554721993,3407.5040699005353,13986.659220671418,4288.32921299633,43.16144059272797,4879.507613858139,15914.825278075901,0.12362445278007073,0.2804394072720271,0.12362445278007073,0.2804394072720271,0.015283005325171937,0.07864626115108589,0.01827304413339503,0.04145200686907309,0.021848068151297726,-0.15681495449195637
DES,1250896,0.87971,43.79315,0.1846,24.38857,5640.454709220406,18396.702759761887,43.75657058174754,4087.234806776705,17264.67741574158,5293.374160818978,43.618662965361494,5736.275482608196,18709.22832323181,0.03657941825245814,0.1744870346385028,0.03657941825245814,0.1744870346385028,0.0013380538396882678,0.03044572525693807,0.19815502845318603,0.9452168723645873,29.345168435397788,-0.13790761638604465
DES,1257419,0.40361,41.68997,0.1559,22.28424,2195.3305775179992,7160.210687977867,41.707499632416855,1756.911587465513,6634.7923069518,2034.2365695171984,41.54200728684121,2177.6796863886366,7102.641180856217,-0.01752963241685279,0.1479627131587904,0.01752963241685279,0.1479627131587904,0.00030728801266997625,0.021892964485310484,-0.11244151646473888,0.9490873198126387,41.144119209325225,-0.16549234557564318
DES,1251381,0.45305,42.5177,0.3427,23.24344,2517.881062363567,8212.229665281406,42.00517605701814,1985.9139497446515,7597.4451155185025,2329.3872624609694,41.83620848167845,3188.159202487827,10398.384566955345,0.5125239429818578,0.6814915183215504,0.5125239429818578,0.6814915183215504,0.2626807921296706,0.46443068954421207,1.495546959386804,1.9885950344953325,8.514747841277266,-0.16896757533969264
DES,1255130,0.62411,43.01173,0.1665,23.25552,3703.274185082567,12078.46493466122,42.84292933888632,2801.473489004082,11180.64912695605,3428.0026069789324,42.6752057176504,4002.6351048099605,13054.849666394131,0.16880066111367853,0.3365242823496004,0.16880066111367853,0.3365242823496004,0.028493663192414944,0.11324859261091358,1.0138177844665377,2.021166860958561,36.07210814418021,-0.16772362123592188
DES,1595127,0.5674,42.70353,0.1226,23.18149,3299.1511933230026,10760.39202368948,42.59201109412756,2527.1057676834357,9949.33515327793,3050.480026326467,42.42184092850632,3473.0097297290617,11327.442728179858,0.11151890587244395,0.2816890714936804,0.11151890587244395,0.2816890714936804,0.012436466366987014,0.07934873299897179,0.9096158717165086,2.297627010552042,66.53023533074841,-0.17017016562123644
DES,1435067,0.39136,41.57298,0.1557,22.36438,2116.9393675555298,6904.532757207466,41.62854209663189,1700.6357758269114,6401.329258273649,1962.6564733694324,41.464221455269765,2063.459740899118,6730.105544150909,-0.05556209663188838,0.10875854473023594,0.05556209663188838,0.10875854473023594,0.003087146582131302,0.011828421051838732,-0.3568535429151469,0.6985134536302886,41.2498881096785,-0.16432064136212432
DES,1371048,0.34392,41.24242,0.1476,22.15184,1819.3522618307036,5933.93343297069,41.299583975135555,1484.4424848167425,5516.1619372596415,1691.262938915974,41.14105566082459,1772.0827579910188,5779.760931537681,-0.05716397513555194,0.10136433917541154,0.05716397513555194,0.10136433917541154,0.003267720053298,0.010274729256467871,-0.38728980444140876,0.6867502654160673,45.90154302627037,-0.15852831431096348
DES,1447133,0.3654,41.48489,0.2179,22.84158,1952.895102326741,6369.491924076711,41.453394581252,1581.987702165773,5913.21771616627,1813.0007941829283,41.291989971688764,1981.4266503864712,6462.5493877015315,0.031495418748001214,0.19290002831123587,0.031495418748001214,0.19290002831123587,0.0009919614021119464,0.037210420922475604,0.14454070100046448,0.8852686017036984,21.061317709767035,-0.16140460956323466
DES,1449102,0.6983,43.28168,0.2385,24.21214,4247.051256772841,13852.028533905574,43.14043751215763,3166.3900225228026,12856.501184773735,3941.821183868132,42.978484595631926,4532.481081150933,14782.9761096872,0.14124248784236926,0.30319540436807557,0.14124248784236926,0.30319540436807557,0.019949440371901828,0.09192745322992087,0.5922116890665378,1.2712595570988494,17.580176592873876,-0.16195291652570631
DES,1538019,0.29069,40.89234,0.1033,21.2535,1497.3373739948352,4883.661339472519,40.87659832421508,1245.1622356015298,4558.829375384837,1397.7434410238056,40.72713731494204,1508.2314758441576,4919.193147436324,0.015741675784916254,0.165202685057956,0.015741675784916254,0.165202685057956,0.00024780035651741873,0.027291927150358195,0.15238795532348745,1.599251549447783,93.712895550418,-0.14946100927303974
DES,1634024,0.57629,42.7146,0.1723,23.31652,3361.8088134123605,10964.753847663298,42.63286505705655,2569.8545952745353,10139.513421621075,3108.7889484890684,42.46295619687113,3490.760073788998,11385.336607377283,0.08173494294344863,0.25164380312886436,0.08173494294344863,0.25164380312886436,0.006680600897968803,0.06332460365315865,0.47437575707166935,1.4604979868187136,33.6844487994694,-0.16990886018541573
DES,1367180,0.80342,43.40055,0.1537,23.84451,5044.199682583168,16451.978963623962,43.51396135235959,3695.046089592797,15357.187318218703,4708.535038076993,43.36442903262632,4787.513371934258,15614.780191016393,-0.11341135235958433,0.036120967373683754,0.11341135235958433,0.036120967373683754,0.012862134844029793,0.0013047242840107263,-0.7378747713700997,0.23500954699859306,42.33038953694363,-0.14953231973326808
DES,1570024,0.55064,42.40742,0.1239,22.70835,3181.7478114171467,10377.473406085444,42.51332877025125,2446.7776023915226,9593.676360279895,2941.434544642151,42.34279594266371,3030.2886557720785,9883.479710489944,-0.10590877025124712,0.06462405733628884,0.10590877025124712,0.06462405733628884,0.011216667616131448,0.004176268786603948,-0.8547923345540527,0.5215823836665766,65.14144487633223,-0.17053282758753596
DES,1370806,0.58895,42.90569,0.1847,23.37888,3451.4893424733423,11257.252612661112,42.690032683548225,2630.8999736195537,10412.167119950447,3192.384952447561,42.52057627530376,3811.8692886864146,12432.654790826497,0.21565731645177522,0.3851137246962395,0.21565731645177522,0.3851137246962395,0.04650807813918112,0.14831258094941094,1.1676086434855182,2.0850770151393583,29.313401002342435,-0.16945640824446428
