x_m_from_earth,x_earth_moon_units,distance_to_earth_m,distance_to_moon_m,A_total,grad_A_x,g_stam_x_m_s2,g_newton_x_m_s2,ratio_STAM_to_newton_x,abs_error_x_m_s2
326498114.79815966,0.8493707460930272,326498114.79815966,57901885.20184034,2.9050678587176067e-11,-5.0682976923723674e-20,-0.0022775793991997636,-0.0022775793991997636,1.0,0.0
326573355.73274654,0.8495664821351366,326573355.73274654,57826644.26725346,2.9046869779279583e-11,-5.0559943887725e-20,-0.0022720505702867877,-0.002272050570286787,1.0000000000000004,8.673617379884035e-19
326648596.6673335,0.8497622181772463,326648596.6673335,57751403.33266652,2.9043070239958044e-11,-5.043660608942714e-20,-0.0022665080460390775,-0.0022665080460390775,1.0,0.0
326723837.60192037,0.8499579542193558,326723837.60192037,57676162.39807963,2.9039279992207977e-11,-5.031296177478173e-20,-0.002260951747633631,-0.0022609517476336305,1.0000000000000002,4.336808689942018e-19
326799078.5365073,0.8501536902614655,326799078.5365073,57600921.46349269,2.9035499059158294e-11,-5.0189009178463987e-20,-0.002255381595740709,-0.0022553815957407084,1.0000000000000002,4.336808689942018e-19
326874319.47109425,0.850349426303575,326874319.47109425,57525680.52890575,2.903172746407117e-11,-5.006474652378458e-20,-0.0022497975105198738,-0.0022497975105198738,1.0,0.0
326949560.40568113,0.8505451623456846,326949560.40568113,57450439.59431887,2.902796523034288e-11,-4.9940172022599736e-20,-0.0022441994116159524,-0.0022441994116159515,1.0000000000000004,8.673617379884035e-19
327024801.3402681,0.8507408983877942,327024801.3402681,57375198.659731925,2.902421238150468e-11,-4.981528387522042e-20,-0.002238587218154952,-0.0022385872181549522,0.9999999999999998,4.336808689942018e-19
327100042.27485496,0.8509366344299036,327100042.27485496,57299957.72514504,2.9020468941223673e-11,-4.969008027032187e-20,-0.002232960848739997,-0.0022329608487399967,1.0000000000000002,4.336808689942018e-19
327175283.2094419,0.8511323704720133,327175283.2094419,57224716.7905581,2.9016734933303687e-11,-4.95645593848506e-20,-0.0022273202214471506,-0.00222732022144715,1.0000000000000002,4.336808689942018e-19
327250524.1440288,0.8513281065141227,327250524.1440288,57149475.85597122,2.901301038168617e-11,-4.943871938393224e-20,-0.0022216652538212694,-0.0022216652538212694,1.0,0.0
327325765.0786157,0.8515238425562324,327325765.0786157,57074234.921384275,2.9009295310451058e-11,-4.9312558420776967e-20,-0.002215995862871758,-0.0022159958628717577,1.0000000000000002,4.336808689942018e-19
327401006.01320267,0.851719578598342,327401006.01320267,56998993.98679733,2.9005589743817707e-11,-4.918607463658541e-20,-0.0022103119650683386,-0.002210311965068338,1.0000000000000002,4.336808689942018e-19
327476246.94778955,0.8519153146404514,327476246.94778955,56923753.05221045,2.9001893706145785e-11,-4.905926616045291e-20,-0.002204613476336748,-0.0022046134763367476,1.0000000000000002,4.336808689942018e-19
327551487.8823765,0.8521110506825611,327551487.8823765,56848512.11762351,2.899820722193618e-11,-4.8932131109272655e-20,-0.002198900312054387,-0.0021989003120543864,1.0000000000000002,4.336808689942018e-19
327626728.8169634,0.8523067867246706,327626728.8169634,56773271.183036625,2.8994530315831936e-11,-4.880466758763911e-20,-0.002193172387045978,-0.002193172387045978,1.0,0.0
327701969.7515503,0.8525025227667802,327701969.7515503,56698030.24844968,2.8990863012619163e-11,-4.867687368774892e-20,-0.0021874296155791136,-0.002187429615579113,1.0000000000000002,4.336808689942018e-19
327777210.68613726,0.8526982588088898,327777210.68613726,56622789.31386274,2.8987205337228e-11,-4.854874748930246e-20,-0.0021816719113598327,-0.0021816719113598327,1.0,0.0
327852451.62072414,0.8528939948509994,327852451.62072414,56547548.37927586,2.8983557314733542e-11,-4.8420287059403455e-20,-0.0021758991875281083,-0.0021758991875281087,0.9999999999999998,4.336808689942018e-19
327927692.5553111,0.8530897308931089,327927692.5553111,56472307.444688916,2.8979918970356785e-11,-4.8291490452457606e-20,-0.002170111356653293,-0.0021701113566532926,1.0000000000000002,4.336808689942018e-19
328002933.48989797,0.8532854669352185,328002933.48989797,56397066.51010203,2.89762903294656e-11,-4.816235571007141e-20,-0.0021643083307295707,-0.0021643083307295702,1.0000000000000002,4.336808689942018e-19
328078174.4244849,0.8534812029773281,328078174.4244849,56321825.57551509,2.897267141757569e-11,-4.803288086094831e-20,-0.0021584900211712933,-0.002158490021171293,1.0000000000000002,4.336808689942018e-19
328153415.3590718,0.8536769390194375,328153415.3590718,56246584.64092821,2.8969062260351578e-11,-4.7903063920785747e-20,-0.0021526563388083496,-0.0021526563388083496,1.0,0.0
328228656.29365873,0.8538726750615472,328228656.29365873,56171343.70634127,2.896546288360757e-11,-4.777290289216945e-20,-0.0021468071938814193,-0.0021468071938814193,1.0,0.0
328303897.2282457,0.8540684111036568,328303897.2282457,56096102.771754324,2.8961873313308766e-11,-4.764239576446823e-20,-0.0021409424960372424,-0.002140942496037242,1.0000000000000002,4.336808689942018e-19
328379138.16283256,0.8542641471457663,328379138.16283256,56020861.83716744,2.8958293575572038e-11,-4.751154051372691e-20,-0.002135062154323809,-0.002135062154323809,1.0,0.0
328454379.0974195,0.8544598831878759,328454379.0974195,55945620.9025805,2.8954723696667054e-11,-4.7380335102558154e-20,-0.0021291660771854985,-0.002129166077185498,1.0000000000000002,4.336808689942018e-19
328529620.0320064,0.8546556192299853,328529620.0320064,55870379.96799362,2.895116370301728e-11,-4.7248777480034345e-20,-0.0021232541724582193,-0.0021232541724582185,1.0000000000000004,8.673617379884035e-19
328604860.9665933,0.854851355272095,328604860.9665933,55795139.033406675,2.8947613621201017e-11,-4.711686558157676e-20,-0.0021173263473644316,-0.0021173263473644316,1.0,0.0
328680101.90118027,0.8550470913142046,328680101.90118027,55719898.09881973,2.8944073477952417e-11,-4.698459732884554e-20,-0.002111382508508199,-0.002111382508508199,1.0,0.0
328755342.83576715,0.8552428273563141,328755342.83576715,55644657.16423285,2.8940543300162534e-11,-4.6851970629627277e-20,-0.0021054225618701394,-0.0021054225618701394,1.0,0.0
328830583.7703541,0.8554385633984237,328830583.7703541,55569416.22964591,2.8937023114880355e-11,-4.671898337772168e-20,-0.0020994464128023327,-0.0020994464128023327,1.0,0.0
328905824.704941,0.8556342994405333,328905824.704941,55494175.295059025,2.893351294931389e-11,-4.6585633452828165e-20,-0.0020934539660232222,-0.002093453966023222,1.0000000000000002,4.336808689942018e-19
328981065.6395279,0.8558300354826429,328981065.6395279,55418934.36047208,2.89300128308312e-11,-4.645191872042991e-20,-0.0020874451256124053,-0.0020874451256124057,0.9999999999999998,4.336808689942018e-19
329056306.5741148,0.8560257715247523,329056306.5741148,55343693.4258852,2.8926522786961498e-11,-4.6317837031678306e-20,-0.0020814197950054414,-0.002081419795005441,1.0000000000000002,4.336808689942018e-19
329131547.50870174,0.856221507566862,329131547.50870174,55268452.49129826,2.892304284539621e-11,-4.618338622327477e-20,-0.0020753778769885397,-0.0020753778769885397,1.0,0.0
329206788.4432887,0.8564172436089716,329206788.4432887,55193211.556711316,2.8919573033990084e-11,-4.604856411735288e-20,-0.0020693192736932647,-0.002069319273693265,0.9999999999999998,4.336808689942018e-19
329282029.37787557,0.8566129796510811,329282029.37787557,55117970.62212443,2.8916113380762294e-11,-4.591336852135852e-20,-0.0020632438865911475,-0.002063243886591147,1.0000000000000002,4.336808689942018e-19
329357270.3124625,0.8568087156931907,329357270.3124625,55042729.68753749,2.891266391389752e-11,-4.577779722792859e-20,-0.0020571516164882377,-0.0020571516164882373,1.0000000000000002,4.336808689942018e-19
329432511.2470494,0.8570044517353002,329432511.2470494,54967488.75295061,2.8909224661747105e-11,-4.564184801476998e-20,-0.0020510423635196626,-0.0020510423635196626,1.0,0.0
329507752.18163633,0.8572001877774098,329507752.18163633,54892247.81836367,2.8905795652830158e-11,-4.5505518644535437e-20,-0.0020449160271440517,-0.0020449160271440517,1.0,0.0
329582993.1162233,0.8573959238195195,329582993.1162233,54817006.883776724,2.890237691583469e-11,-4.536880686470009e-20,-0.0020387725061379843,-0.002038772506137984,1.0000000000000002,4.336808689942018e-19
329658234.05081016,0.8575916598616289,329658234.05081016,54741765.94918984,2.8898968479618784e-11,-4.52317104074355e-20,-0.0020326116985903333,-0.002032611698590333,1.0000000000000002,4.336808689942018e-19
329733474.9853971,0.8577873959037385,329733474.9853971,54666525.0146029,2.889557037321173e-11,-4.509422698948274e-20,-0.0020264335018965593,-0.002026433501896559,1.0000000000000002,4.336808689942018e-19
329808715.919984,0.8579831319458481,329808715.919984,54591284.08001602,2.8892182625815195e-11,-4.495635431202517e-20,-0.002020237812752994,-0.0020202378127529936,1.0000000000000002,4.336808689942018e-19
329883956.8545709,0.8581788679879576,329883956.8545709,54516043.145429075,2.8888805266804404e-11,-4.481809006055833e-20,-0.0020140245271509944,-0.0020140245271509935,1.0000000000000004,8.673617379884035e-19
329959197.7891578,0.8583746040300672,329959197.7891578,54440802.21084219,2.888543832572931e-11,-4.4679431904760445e-20,-0.0020077935403711223,-0.002007793540371122,1.0000000000000002,4.336808689942018e-19
330034438.72374475,0.8585703400721768,330034438.72374475,54365561.27625525,2.8882081832315825e-11,-4.454037749835982e-20,-0.0020015447469771855,-0.0020015447469771855,1.0,0.0
330109679.6583317,0.8587660761142863,330109679.6583317,54290320.34166831,2.8878735816466974e-11,-4.440092447900267e-20,-0.0019952780408102992,-0.001995278040810299,1.0000000000000002,4.336808689942018e-19
330184920.5929186,0.8589618121563959,330184920.5929186,54215079.407081425,2.8875400308264157e-11,-4.426107046811843e-20,-0.001988993314982833,-0.001988993314982833,1.0,0.0
330260161.5275055,0.8591575481985055,330260161.5275055,54139838.47249448,2.887207533796834e-11,-4.412081307078402e-20,-0.0019826904618723104,-0.0019826904618723096,1.0000000000000004,8.673617379884035e-19
330335402.4620924,0.859353284240615,330335402.4620924,54064597.5379076,2.8868760936021317e-11,-4.3980149875587484e-20,-0.0019763693731152825,-0.001976369373115282,1.0000000000000002,4.336808689942018e-19
330410643.39667934,0.8595490202827246,330410643.39667934,53989356.60332066,2.8865457133046936e-11,-4.383907845448913e-20,-0.0019700299396010874,-0.001970029939601088,0.9999999999999998,4.336808689942018e-19
330485884.3312663,0.8597447563248343,330485884.3312663,53914115.668733716,2.8862163959852362e-11,-4.369759636268257e-20,-0.0019636720514656044,-0.001963672051465604,1.0000000000000002,4.336808689942018e-19
330561125.26585317,0.8599404923669437,330561125.26585317,53838874.73414683,2.8858881447429352e-11,-4.355570113845344e-20,-0.0019572955980849066,-0.0019572955980849066,1.0,0.0
330636366.2004401,0.8601362284090533,330636366.2004401,53763633.79955989,2.8855609626955512e-11,-4.3413390303036816e-20,-0.0019509004680688538,-0.0019509004680688538,1.0,0.0
330711607.135027,0.8603319644511628,330711607.135027,53688392.86497301,2.8852348529795622e-11,-4.327066136047419e-20,-0.0019444865492546646,-0.0019444865492546641,1.0000000000000002,4.336808689942018e-19
330786848.06961393,0.8605277004932724,330786848.06961393,53613151.93038607,2.884909818750288e-11,-4.3127511797467476e-20,-0.0019380537287003545,-0.0019380537287003545,1.0,0.0
330862089.0042009,0.8607234365353821,330862089.0042009,53537910.995799124,2.8845858631820268e-11,-4.298393908323326e-20,-0.0019316018926781896,-0.0019316018926781894,1.0000000000000002,2.168404344971009e-19
330937329.93878776,0.8609191725774916,330937329.93878776,53462670.06121224,2.8842629894681846e-11,-4.283994066935438e-20,-0.0019251309266680129,-0.001925130926668013,0.9999999999999999,2.168404344971009e-19
331012570.8733747,0.8611149086196012,331012570.8733747,53387429.1266253,2.8839412008214075e-11,-4.2695513989630167e-20,-0.0019186407153505179,-0.0019186407153505174,1.0000000000000002,4.336808689942018e-19
331087811.8079616,0.8613106446617107,331087811.8079616,53312188.19203842,2.8836205004737187e-11,-4.255065645992624e-20,-0.0019121311426004966,-0.0019121311426004966,1.0,0.0
331163052.7425485,0.8615063807038204,331163052.7425485,53236947.257451475,2.8833008916766512e-11,-4.240536547802122e-20,-0.0019056020914799518,-0.0019056020914799518,1.0,0.0
331238293.6771354,0.8617021167459298,331238293.6771354,53161706.32286459,2.8829823777013876e-11,-4.225963842345363e-20,-0.0018990534442312175,-0.0018990534442312173,1.0000000000000002,2.168404344971009e-19
331313534.61172235,0.8618978527880394,331313534.61172235,53086465.38827765,2.8826649618388946e-11,-4.211347265736556e-20,-0.0018924850822699332,-0.0018924850822699332,1.0,0.0
331388775.5463093,0.8620935888301491,331388775.5463093,53011224.45369071,2.8823486474000647e-11,-4.1966865522346364e-20,-0.0018858968861780198,-0.0018858968861780196,1.0000000000000002,2.168404344971009e-19
331464016.4808962,0.8622893248722585,331464016.4808962,52935983.519103825,2.882033437715855e-11,-4.181981434227377e-20,-0.0018792887356965395,-0.0018792887356965389,1.0000000000000004,6.505213034913027e-19
331539257.4154831,0.8624850609143682,331539257.4154831,52860742.58451688,2.8817193361374283e-11,-4.167231642215335e-20,-0.0018726605097184826,-0.0018726605097184826,1.0,0.0
331614498.35007,0.8626807969564776,331614498.35007,52785501.64993,2.8814063460362974e-11,-4.1524369047957615e-20,-0.0018660120862815362,-0.0018660120862815353,1.0000000000000004,8.673617379884035e-19
331689739.28465694,0.8628765329985872,331689739.28465694,52710260.71534306,2.8810944708044665e-11,-4.137596948646153e-20,-0.0018593433425606923,-0.0018593433425606921,1.0000000000000002,2.168404344971009e-19
331764980.2192439,0.8630722690406969,331764980.2192439,52635019.780756116,2.8807837138545787e-11,-4.1227114985078573e-20,-0.0018526541548608813,-0.0018526541548608813,1.0,0.0
331840221.15383077,0.8632680050828063,331840221.15383077,52559778.84616923,2.880474078620061e-11,-4.1077802771693466e-20,-0.001845944398609455,-0.0018459443986094547,1.0000000000000002,4.336808689942018e-19
331915462.0884177,0.863463741124916,331915462.0884177,52484537.91158229,2.8801655685552712e-11,-4.092803005449355e-20,-0.0018392139483486096,-0.0018392139483486096,1.0,0.0
331990703.0230046,0.8636594771670255,331990703.0230046,52409296.97699541,2.8798581871356486e-11,-4.077779402179966e-20,-0.0018324626777277842,-0.0018324626777277838,1.0000000000000002,4.336808689942018e-19
332065943.95759153,0.863855213209135,332065943.95759153,52334056.04240847,2.8795519378578625e-11,-4.062709184189325e-20,-0.0018256904594958936,-0.0018256904594958932,1.0000000000000002,4.336808689942018e-19
332141184.8921784,0.8640509492512446,332141184.8921784,52258815.107821584,2.879246824239965e-11,-4.0475920662843987e-20,-0.0018188971654935799,-0.0018188971654935799,1.0,0.0
332216425.82676536,0.8642466852933542,332216425.82676536,52183574.17323464,2.8789428498215417e-11,-4.0324277612333534e-20,-0.0018120826666452939,-0.0018120826666452939,1.0,0.0
332291666.7613523,0.8644424213354639,332291666.7613523,52108333.2386477,2.878640018163868e-11,-4.0172159797479326e-20,-0.0018052468329513764,-0.0018052468329513762,1.0000000000000002,2.168404344971009e-19
332366907.6959392,0.8646381573775733,332366907.6959392,52033092.30406082,2.878338332850064e-11,-4.0019564304655447e-20,-0.0017983895334800085,-0.0017983895334800083,1.0000000000000002,2.168404344971009e-19
332442148.6305261,0.864833893419683,332442148.6305261,51957851.369473875,2.878037797485249e-11,-3.9866488199311656e-20,-0.0017915106363590788,-0.0017915106363590783,1.0000000000000002,4.336808689942018e-19
332517389.565113,0.8650296294617924,332517389.565113,51882610.43488699,2.8777384156967032e-11,-3.971292852579172e-20,-0.00178461000876802,-0.0017846100087680202,0.9999999999999999,2.168404344971009e-19
332592630.49969995,0.865225365503902,332592630.49969995,51807369.50030005,2.8774401911340245e-11,-3.955888230714824e-20,-0.0017776875169294873,-0.001777687516929488,0.9999999999999997,6.505213034913027e-19
332667871.4342869,0.8654211015460117,332667871.4342869,51732128.56571311,2.877143127469291e-11,-3.940434654495723e-20,-0.001770743026101027,-0.001770743026101027,1.0,0.0
332743112.3688738,0.8656168375881211,332743112.3688738,51656887.631126225,2.876847228397222e-11,-3.924931821912968e-20,-0.0017637764005666062,-0.0017637764005666065,0.9999999999999999,2.168404344971009e-19
332818353.3034607,0.8658125736302308,332818353.3034607,51581646.69653928,2.876552497635342e-11,-3.909379428772121e-20,-0.0017567875036280628,-0.0017567875036280628,1.0,0.0
332893594.2380476,0.8660083096723402,332893594.2380476,51506405.7619524,2.8762589389241474e-11,-3.893777168674095e-20,-0.0017497761975965131,-0.001749776197596513,1.0000000000000002,2.168404344971009e-19
332968835.17263454,0.8662040457144499,332968835.17263454,51431164.82736546,2.8759665560272706e-11,-3.8781247329956664e-20,-0.0017427423437835967,-0.0017427423437835969,0.9999999999999999,2.168404344971009e-19
333044076.1072214,0.8663997817565594,333044076.1072214,51355923.892778575,2.8756753527316508e-11,-3.862421810869985e-20,-0.001735685802492718,-0.0017356858024927182,0.9999999999999999,2.168404344971009e-19
333119317.04180837,0.8665955177986691,333119317.04180837,51280682.95819163,2.8753853328477007e-11,-3.846668089166671e-20,-0.001728606433010102,-0.0017286064330101025,0.9999999999999998,4.336808689942018e-19
333194557.9763953,0.8667912538407786,333194557.9763953,51205442.02360469,2.8750965002094795e-11,-3.8308632524719266e-20,-0.0017215040935958563,-0.001721504093595856,1.0000000000000002,4.336808689942018e-19
333269798.9109822,0.8669869898828881,333269798.9109822,51130201.08901781,2.874808858674866e-11,-3.8150069830682756e-20,-0.0017143786414748677,-0.0017143786414748668,1.0000000000000004,8.673617379884035e-19
333345039.84556913,0.8671827259249978,333345039.84556913,51054960.154430866,2.8745224121257295e-11,-3.799098960914129e-20,-0.0017072299328276179,-0.0017072299328276177,1.0000000000000002,2.168404344971009e-19
333420280.780156,0.8673784619671072,333420280.780156,50979719.21984398,2.87423716446811e-11,-3.783138863623247e-20,-0.0017000578227809563,-0.0017000578227809558,1.0000000000000002,4.336808689942018e-19
333495521.71474296,0.8675741980092169,333495521.71474296,50904478.28525704,2.873953119632391e-11,-3.7671263664438084e-20,-0.0016928621653986915,-0.0016928621653986915,1.0,0.0
333570762.6493299,0.8677699340513265,333570762.6493299,50829237.3506701,2.8736702815734813e-11,-3.751061142237438e-20,-0.00168564281367217,-0.00168564281367217,1.0,0.0
333646003.5839168,0.867965670093436,333646003.5839168,50753996.41608322,2.8733886542709947e-11,-3.7349428614579115e-20,-0.001678399619510703,-0.0016783996195107022,1.0000000000000004,8.673617379884035e-19
333721244.5185037,0.8681614061355456,333721244.5185037,50678755.481496274,2.8731082417294313e-11,-3.718771192129613e-20,-0.0016711324337318895,-0.0016711324337318892,1.0000000000000002,2.168404344971009e-19
333796485.4530906,0.868357142177655,333796485.4530906,50603514.54690939,2.8728290479783602e-11,-3.702545799825925e-20,-0.0016638411060519013,-0.001663841106051901,1.0000000000000002,2.168404344971009e-19
333871726.38767755,0.8685528782197647,333871726.38767755,50528273.61232245,2.872551077072608e-11,-3.6862663476471765e-20,-0.001656525485075577,-0.0016565254850755765,1.0000000000000002,4.336808689942018e-19
333946967.32226443,0.8687486142618742,333946967.32226443,50453032.67773557,2.8722743330924424e-11,-3.669932496198575e-20,-0.001649185418286503,-0.0016491854182865025,1.0000000000000002,4.336808689942018e-19
334022208.2568514,0.8689443503039838,334022208.2568514,50377791.743148625,2.8719988201437622e-11,-3.6535439035677043e-20,-0.0016418207520369013,-0.0016418207520369009,1.0000000000000002,4.336808689942018e-19
334097449.1914383,0.8691400863460934,334097449.1914383,50302550.80856168,2.8717245423582876e-11,-3.6371002253019794e-20,-0.0016344313315375,-0.0016344313315374995,1.0000000000000002,4.336808689942018e-19
334172690.1260252,0.869335822388203,334172690.1260252,50227309.8739748,2.871451503893752e-11,-3.620601114385731e-20,-0.0016270170008472343,-0.001627017000847234,1.0000000000000002,2.168404344971009e-19
334247931.06061214,0.8695315584303125,334247931.06061214,50152068.93938786,2.871179708934096e-11,-3.604046221217057e-20,-0.001619577602862844,-0.001619577602862843,1.0000000000000004,8.673617379884035e-19
334323171.995199,0.869727294472422,334323171.995199,50076828.004800975,2.870909161689662e-11,-3.587435193584542e-20,-0.0016121129793084125,-0.0016121129793084132,0.9999999999999996,6.505213034913027e-19
334398412.92978597,0.8699230305145317,334398412.92978597,50001587.07021403,2.8706398663973925e-11,-3.570767676643574e-20,-0.001604622970724723,-0.0016046229707247224,1.0000000000000004,6.505213034913027e-19
334473653.8643729,0.8701187665566413,334473653.8643729,49926346.13562709,2.8703718273210285e-11,-3.554043312892555e-20,-0.0015971074164585698,-0.0015971074164585698,1.0,0.0
334548894.7989598,0.8703145025987508,334548894.7989598,49851105.20104021,2.8701050487513105e-11,-3.5372617421487786e-20,-0.0015895661546519162,-0.001589566154651916,1.0000000000000002,2.168404344971009e-19
334624135.73354673,0.8705102386408604,334624135.73354673,49775864.266453266,2.8698395350061813e-11,-3.5204226015240165e-20,-0.001581999022230925,-0.0015819990222309247,1.0000000000000002,2.168404344971009e-19
334699376.6681336,0.8707059746829698,334699376.6681336,49700623.33186638,2.8695752904309898e-11,-3.503525525399998e-20,-0.001574405854894939,-0.0015744058548949392,0.9999999999999999,2.168404344971009e-19
334774617.60272056,0.8709017107250795,334774617.60272056,49625382.39727944,2.869312319398698e-11,-3.4865701454034246e-20,-0.0015667864871052534,-0.0015667864871052534,1.0,0.0
334849858.53730744,0.8710974467671889,334849858.53730744,49550141.46269256,2.8690506263100893e-11,-3.4695560903809306e-20,-0.0015591407520738638,-0.0015591407520738633,1.0000000000000002,4.336808689942018e-19
334925099.4718944,0.8712931828092986,334925099.4718944,49474900.52810562,2.8687902155939786e-11,-3.452482986373557e-20,-0.0015514684817519938,-0.001551468481751994,0.9999999999999999,2.168404344971009e-19
335000340.4064813,0.8714889188514082,335000340.4064813,49399659.593518674,2.8685310917074233e-11,-3.435350456591176e-20,-0.0015437695068186053,-0.0015437695068186048,1.0000000000000002,4.336808689942018e-19
335075581.3410682,0.8716846548935178,335075581.3410682,49324418.65893179,2.8682732591359396e-11,-3.418158121386478e-20,-0.0015360436566687044,-0.0015360436566687042,1.0000000000000002,2.168404344971009e-19
335150822.27565515,0.8718803909356273,335150822.27565515,49249177.72434485,2.8680167223937154e-11,-3.400905598228705e-20,-0.0015282907594015415,-0.001528290759401541,1.0000000000000002,4.336808689942018e-19
335226063.21024203,0.8720761269777368,335226063.21024203,49173936.78975797,2.8677614860238314e-11,-3.383592501677222e-20,-0.0015205106418087336,-0.0015205106418087339,0.9999999999999999,2.168404344971009e-19
335301304.144829,0.8722718630198465,335301304.144829,49098695.855171025,2.8675075545984785e-11,-3.366218443354613e-20,-0.0015127031293621733,-0.0015127031293621735,0.9999999999999999,2.168404344971009e-19
335376545.0794159,0.872467599061956,335376545.0794159,49023454.92058408,2.8672549327191806e-11,-3.348783031919681e-20,-0.0015048680462018973,-0.0015048680462018968,1.0000000000000002,4.336808689942018e-19
335451786.0140028,0.8726633351040656,335451786.0140028,48948213.9859972,2.8670036250170202e-11,-3.331285873040027e-20,-0.0014970052151237626,-0.0014970052151237622,1.0000000000000002,4.336808689942018e-19
335527026.94858974,0.8728590711461752,335527026.94858974,48872973.05141026,2.8667536361528617e-11,-3.3137265693643326e-20,-0.0014891144575669912,-0.001489114457566991,1.0000000000000002,2.168404344971009e-19
335602267.8831766,0.8730548071882847,335602267.8831766,48797732.116823375,2.866504970817582e-11,-3.296104720494481e-20,-0.0014811955936016427,-0.0014811955936016434,0.9999999999999996,6.505213034913027e-19
335677508.81776357,0.8732505432303943,335677508.81776357,48722491.18223643,2.8662576337322986e-11,-3.278419922957171e-20,-0.001473248441915858,-0.0014732484419158576,1.0000000000000002,4.336808689942018e-19
335752749.75235045,0.8734462792725037,335752749.75235045,48647250.24764955,2.866011629648605e-11,-3.260671770175434e-20,-0.0014652728198030587,-0.0014652728198030584,1.0000000000000002,2.168404344971009e-19
335827990.6869374,0.8736420153146134,335827990.6869374,48572009.31306261,2.8657669633488023e-11,-3.2428598524396386e-20,-0.0014572685431489187,-0.0014572685431489185,1.0000000000000002,2.168404344971009e-19
335903231.62152433,0.873837751356723,335903231.62152433,48496768.378475666,2.865523639646138e-11,-3.2249837568783747e-20,-0.0014492354264182786,-0.001449235426418278,1.0000000000000004,6.505213034913027e-19
335978472.5561112,0.8740334873988325,335978472.5561112,48421527.44388878,2.865281663385044e-11,-3.207043067428882e-20,-0.0014411732826418583,-0.0014411732826418579,1.0000000000000002,4.336808689942018e-19
336053713.49069816,0.8742292234409421,336053713.49069816,48346286.50930184,2.8650410394413785e-11,-3.189037364807163e-20,-0.0014330819234028259,-0.001433081923402826,0.9999999999999999,2.168404344971009e-19
336128954.42528504,0.8744249594830517,336128954.42528504,48271045.57471496,2.864801772722668e-11,-3.170966226477913e-20,-0.0014249611588232841,-0.0014249611588232841,1.0,0.0
336204195.359872,0.8746206955251612,336204195.359872,48195804.64012802,2.8645638681683558e-11,-3.152829226623889e-20,-0.001416810797550508,-0.0014168107975505075,1.0000000000000002,4.336808689942018e-19
336279436.2944589,0.8748164315672708,336279436.2944589,48120563.705541074,2.864327330750047e-11,-3.1346259361151766e-20,-0.0014086306467431299,-0.0014086306467431297,1.0000000000000002,2.168404344971009e-19
336354677.2290458,0.8750121676093804,336354677.2290458,48045322.77095419,2.8640921654717622e-11,-3.116355922477978e-20,-0.0014004205120571175,-0.0014004205120571166,1.0000000000000007,8.673617379884035e-19
336429918.16363275,0.87520790365149,336429918.16363275,47970081.83636725,2.8638583773701868e-11,-3.098018749863034e-20,-0.0013921801976315817,-0.0013921801976315815,1.0000000000000002,2.168404344971009e-19
336505159.09821963,0.8754036396935995,336505159.09821963,47894840.90178037,2.8636259715149293e-11,-3.079613979013877e-20,-0.0013839095060745096,-0.0013839095060745096,1.0,0.0
336580400.0328066,0.8755993757357091,336580400.0328066,47819599.967193425,2.863394953008776e-11,-3.0611411672344846e-20,-0.0013756082384482299,-0.0013756082384482294,1.0000000000000002,4.336808689942018e-19
336655640.96739346,0.8757951117778185,336655640.96739346,47744359.03260654,2.863165326987954e-11,-3.0425998683568237e-20,-0.0013672761942548275,-0.0013672761942548272,1.0000000000000002,2.168404344971009e-19
336730881.9019804,0.8759908478199282,336730881.9019804,47669118.0980196,2.8629370986223902e-11,-3.023989632707807e-20,-0.0013589131714212943,-0.0013589131714212936,1.0000000000000004,6.505213034913027e-19
336806122.83656734,0.8761865838620378,336806122.83656734,47593877.16343266,2.862710273115981e-11,-3.0053100070760936e-20,-0.0013505189662846105,-0.0013505189662846098,1.0000000000000004,6.505213034913027e-19
336881363.7711542,0.8763823199041473,336881363.7711542,47518636.228845775,2.8624848557068542e-11,-2.9865605346783756e-20,-0.0013420933735765945,-0.001342093373576594,1.0000000000000002,4.336808689942018e-19
336956604.70574117,0.8765780559462569,336956604.70574117,47443395.29425883,2.8622608516676437e-11,-2.9677407551253e-20,-0.0013336361864085885,-0.0013336361864085882,1.0000000000000002,2.168404344971009e-19
337031845.64032805,0.8767737919883665,337031845.64032805,47368154.35967195,2.86203826630576e-11,-2.9488502043871436e-20,-0.0013251471962560343,-0.001325147196256034,1.0000000000000002,2.168404344971009e-19
337107086.574915,0.876969528030476,337107086.574915,47292913.42508501,2.8618171049636644e-11,-2.9298884147588975e-20,-0.001316626192942782,-0.0013166261929427815,1.0000000000000002,4.336808689942018e-19
337182327.50950193,0.8771652640725857,337182327.50950193,47217672.490498066,2.8615973730191497e-11,-2.910854914825171e-20,-0.0013080729646253203,-0.0013080729646253201,1.0000000000000002,2.168404344971009e-19
337257568.4440888,0.8773610001146952,337257568.4440888,47142431.55591118,2.8613790758856188e-11,-2.891749229424576e-20,-0.0012994872977767696,-0.0012994872977767696,1.0,0.0
337332809.37867576,0.8775567361568047,337332809.37867576,47067190.62132424,2.8611622190123668e-11,-2.8725708796136795e-20,-0.001290868977170685,-0.0012908689771706848,1.0000000000000002,2.168404344971009e-19
337408050.31326264,0.8777524721989143,337408050.31326264,46991949.68673736,2.8609468078848706e-11,-2.853319382630735e-20,-0.0012822177858647563,-0.001282217785864756,1.0000000000000002,2.168404344971009e-19
