body,r_m,r_body_radii,A_Rs_over_r,abs_grad_A_analytic,dA_dr_numeric,abs_grad_A_numeric,g_newton_m_s2,g_from_A_gradient_analytic_m_s2,g_from_A_gradient_numeric_m_s2,ratio_grad_g_to_newton,ratio_numeric_grad_g_to_newton
Earth,8269858.992487757,1.2980472441512725,1.0725821177729388e-09,1.2969775164815506e-16,-1.2969775165989334e-16,1.2969775165989334e-16,5.828326298215049,5.828326298215049,5.828326298742541,1.0,1.000000000090505
Earth,8288007.312173914,1.3008958267420991,1.0702334756410228e-09,1.2913037299918893e-16,-1.2913037301108195e-16,1.2913037301108195e-16,5.802829573261898,5.802829573261898,5.802829573796345,1.0,1.000000000092101
Earth,8306195.458598095,1.303750660586736,1.0678899763506384e-09,1.285654764173916e-16,-1.2856547643054264e-16,1.2856547643054264e-16,5.777444386844843,5.777444386844844,5.777444387435823,1.0000000000000002,1.0000000001022908
Earth,8324423.519160589,1.3066117594036397,1.0655516086404667e-09,1.2800305104465825e-16,-1.2800305105783814e-16,1.2800305105783814e-16,5.752170251024991,5.752170251024991,5.752170251617265,1.0,1.0000000001029654
Earth,8342691.581453559,1.3094791369413843,1.0632183612738384e-09,1.2744308607038213e-16,-1.2744308608329172e-16,1.2744308608329172e-16,5.727006679997896,5.7270066799978965,5.727006680578024,1.0000000000000002,1.000000000101297
Earth,8360999.733261337,1.312352806978706,1.0608902230386964e-09,1.268855707312503e-16,-1.2688557074527877e-16,1.2688557074527877e-16,5.701953190084399,5.701953190084399,5.701953190714806,1.0,1.0000000001105598
Earth,8379348.062560898,1.3152327833245798,1.0585671827475342e-09,1.2633049431103532e-16,-1.2633049432384753e-16,1.2633049432384753e-16,5.677009299721252,5.677009299721253,5.677009300297005,1.0000000000000002,1.0000000001014184
Earth,8397736.65752234,1.3181190798182922,1.0562492292373368e-09,1.2577784614038752e-16,-1.2577784615412164e-16,1.2577784615412164e-16,5.652174529451796,5.652174529451797,5.652174530068977,1.0000000000000002,1.0000000001091935
Earth,8416165.606509175,1.3210117103294892,1.053936351369541e-09,1.2522761559663375e-16,-1.2522761560881376e-16,1.2522761560881376e-16,5.627448401916903,5.627448401916903,5.627448402464245,1.0,1.000000000097263
Earth,8434634.998078907,1.323910688758265,1.0516285380299653e-09,1.24679792103569e-16,-1.2467979211528733e-16,1.2467979211528733e-16,5.6028304418456205,5.6028304418456205,5.602830442372216,1.0,1.0000000000939875
Earth,8453144.920983305,1.3268160290352071,1.0493257781287739e-09,1.2413436513125722e-16,-1.2413436514426342e-16,1.2413436514426342e-16,5.578320176046223,5.578320176046223,5.578320176630692,1.0,1.000000000104775
Earth,8471695.464168979,1.3297277451214846,1.0470280606004058e-09,1.2359132419582468e-16,-1.2359132420721334e-16,1.2359132420721334e-16,5.553917133396919,5.553917133396919,5.5539171339086995,1.0,1.0000000000921476
Earth,8490286.71677766,1.3326458510088934,1.0447353744035387e-09,1.2305065885926286e-16,-1.2305065887205552e-16,1.2305065887205552e-16,5.529620844836998,5.529620844836998,5.529620845411872,1.0,1.0000000001039626
Earth,8508918.768146776,1.335570360719946,1.0424477085210192e-09,1.225123587292234e-16,-1.2251235874218528e-16,1.2251235874218528e-16,5.505430843357614,5.5054308433576145,5.5054308439400925,1.0000000000000002,1.0000000001058007
Earth,8527591.707809731,1.3385012883079157,1.040165051959827e-09,1.219764134588226e-16,-1.219764134697325e-16,1.219764134697325e-16,5.481346663993004,5.481346663993004,5.4813466644832705,1.0,1.0000000000894427
Earth,8546305.62549649,1.3414386478569282,1.0378873937510045e-09,1.2144281274643854e-16,-1.2144281275896052e-16,1.2144281275896052e-16,5.457367843811361,5.457367843811362,5.457367844374072,1.0000000000000002,1.0000000001031102
Earth,8565060.611133851,1.3443824534820046,1.0356147229496217e-09,1.2091154633551693e-16,-1.2091154634668611e-16,1.2091154634668611e-16,5.433493921906126,5.433493921906126,5.4334939224080445,1.0,1.000000000092375
Earth,8583856.75484604,1.347332719329154,1.0333470286347053e-09,1.2038260401436994e-16,-1.2038260402751862e-16,1.2038260402751862e-16,5.409724439386929,5.409724439386929,5.409724439977802,1.0,1.0000000001092242
Earth,8602694.146954997,1.3502894595754193,1.0310842999092042e-09,1.1985597561598374e-16,-1.1985597562708846e-16,1.1985597562708846e-16,5.3860589393709555,5.3860589393709555,5.386058939869977,1.0,1.0000000000926506
Earth,8621572.877980882,1.3532526884289566,1.0288265258999262e-09,1.1933165101782113e-16,-1.193316510295895e-16,1.193316510295895e-16,5.362496966974068,5.362496966974069,5.3624969675029135,1.0000000000000002,1.0000000000986193
Earth,8640493.038642557,1.3562224201291095,1.0265736957574837e-09,1.1880962014162572e-16,-1.1880962015469951e-16,1.1880962015469951e-16,5.339038069302011,5.339038069302012,5.339038069889519,1.0000000000000002,1.00000000011004
Earth,8659454.71985789,1.359198668946459,1.0243257986562538e-09,1.1828987295323187e-16,-1.1828987296584846e-16,1.1828987296584846e-16,5.315681795441867,5.315681795441868,5.315681796008829,1.0000000000000002,1.0000000001066585
Earth,8678458.012744347,1.3621814491829143,1.0220828237943104e-09,1.177723994623674e-16,-1.1777239947599054e-16,1.1777239947599054e-16,5.292427696453195,5.292427696453195,5.2924276970653885,1.0,1.0000000001156735
Earth,8697503.008619277,1.365170775171759,1.0198447603933883e-09,1.1725718972246586e-16,-1.172571897354704e-16,1.172571897354704e-16,5.269275325359587,5.269275325359587,5.2692753259439815,1.0,1.0000000001109062
Earth,8716589.7990005,1.3681666612777428,1.017611597698816e-09,1.1674423383047138e-16,-1.167442338413947e-16,1.167442338413947e-16,5.246224237139907,5.246224237139907,5.246224237630775,1.0,1.000000000093566
Earth,8735718.475606604,1.3711691218971283,1.0153833249794792e-09,1.16233521926652e-16,-1.1623352193859762e-16,1.1623352193859762e-16,5.223273988719896,5.223273988719896,5.223273989256706,1.0,1.0000000001027727
Earth,8754889.130357519,1.3741781714577803,1.0131599315277537e-09,1.157250441944066e-16,-1.1572504420759712e-16,1.1572504420759712e-16,5.2004241389635,5.200424138963501,5.200424139556254,1.0000000000000002,1.0000000001139817
Earth,8774101.85537483,1.3771938244192168,1.0109414066594705e-09,1.1521879086007978e-16,-1.1521879087156565e-16,1.1521879087156565e-16,5.17767424866455,5.177674248664551,5.1776742491807,1.0000000000000002,1.0000000000996876
Earth,8793356.74298235,1.3802160952726967,1.0087277397138467e-09,1.1471475219277038e-16,-1.14714752203205e-16,1.14714752203205e-16,5.155023880538153,5.155023880538154,5.155023881007062,1.0000000000000002,1.0000000000909615
Earth,8812653.885706434,1.3832449985412705,1.0065189200534523e-09,1.1421291850414803e-16,-1.1421291851627967e-16,1.1421291851627967e-16,5.1324725992124565,5.132472599212457,5.132472599757626,1.0000000000000002,1.0000000001062197
Earth,8831993.37627655,1.38628054877987,1.0043149370641417e-09,1.1371328014826333e-16,-1.1371328015959754e-16,1.1371328015959754e-16,5.110019971220111,5.110019971220111,5.110019971729445,1.0,1.0000000000996736
Earth,8851375.3076256,1.3893227605753569,1.002115780155019e-09,1.1321582752136616e-16,-1.1321582753326634e-16,1.1321582753326634e-16,5.0876655649901075,5.0876655649901075,5.087665565524875,1.0,1.0000000001051106
Earth,8870799.772890488,1.3923716485466155,9.999214387583725e-10,1.127205510617173e-16,-1.127205510720953e-16,1.127205510720953e-16,5.065408950839315,5.065408950839315,5.06540895130568,1.0,1.0000000000920686
Earth,8890266.865412464,1.395427227344603,9.97731902329635e-10,1.122274412494079e-16,-1.1222744126178106e-16,1.1222744126178106e-16,5.043249700964364,5.043249700964365,5.043249701520387,1.0000000000000002,1.000000000110251
Earth,8909776.678737616,1.3984895116524276,9.955471603473301e-10,1.1173648860617509e-16,-1.1173648861658122e-16,1.1173648861658122e-16,5.021187389433363,5.021187389433363,5.021187389900992,1.0,1.000000000093131
Earth,8929329.306617372,1.4015585161854296,9.933672023130135e-10,1.1124768369521845e-16,-1.1124768370707116e-16,1.1124768370707116e-16,4.9992215921776495,4.99922159217765,4.999221592710285,1.0000000000000002,1.0000000001065437
Earth,8948924.843008824,1.4046342556912297,9.911920177512384e-10,1.1076101712102188e-16,-1.1076101713207749e-16,1.1076101713207749e-16,4.9773518869837865,4.9773518869837865,4.9773518874806015,1.0,1.000000000099815
Earth,8968563.382075332,1.4077167449498245,9.890215962094869e-10,1.1027647952916923e-16,-1.102764795417013e-16,1.102764795417013e-16,4.955577853485274,4.955577853485274,4.955577854048438,1.0,1.0000000001136424
Earth,8988245.018186823,1.410805998773634,9.868559272581383e-10,1.097940616061682e-16,-1.0979406161747859e-16,1.0979406161747859e-16,4.933899073154643,4.9338990731546435,4.933899073662907,1.0000000000000002,1.0000000001030147
Earth,9007969.845920391,1.4139020320075957,9.846950004904012e-10,1.0931375407926777e-16,-1.0931375408837835e-16,1.0931375408837835e-16,4.912315129295241,4.912315129295242,4.91231512970465,1.0000000000000002,1.0000000000833436
Earth,9027737.960060613,1.4170048595292126,9.825388055222801e-10,1.0883554771628342e-16,-1.0883554772712273e-16,1.0883554772712273e-16,4.8908256070333875,4.8908256070333875,4.8908256075204815,1.0,1.0000000000995934
Earth,9047549.45560014,1.4201144962486487,9.80387331992509e-10,1.0835943332541619e-16,-1.0835943333626447e-16,1.0835943333626447e-16,4.869430093310235,4.869430093310235,4.869430093797733,1.0,1.000000000100114
Earth,9067404.427740019,1.4232309571087771,9.782405695625186e-10,1.0788540175507951e-16,-1.0788540176637784e-16,1.0788540176637784e-16,4.848128176873993,4.848128176873993,4.848128177381715,1.0,1.0000000001047253
Earth,9087302.971890282,1.4263542570852743,9.7609850791637e-10,1.0741344389371981e-16,-1.0741344390328533e-16,1.0741344390328533e-16,4.826919448271863,4.826919448271863,4.826919448701717,1.0,1.0000000000890534
Earth,9107245.183670271,1.4294844111866696,9.739611367607211e-10,1.0694355066964489e-16,-1.0694355068156582e-16,1.0694355068156582e-16,4.80580349984233,4.80580349984233,4.80580350037803,1.0,1.0000000001114693
Earth,9127231.158909239,1.4326214344544403,9.718284458247613e-10,1.0647571305084605e-16,-1.0647571306162978e-16,1.0647571306162978e-16,4.784779925707162,4.784779925707162,4.784779926191759,1.0,1.000000000101279
Earth,9147260.993646685,1.4357653419630647,9.697004248601753e-10,1.0600992204482738e-16,-1.0600992205683263e-16,1.0600992205683263e-16,4.763848321763746,4.763848321763747,4.763848322303236,1.0000000000000002,1.0000000001132467
Earth,9167334.784132862,1.4389161488201008,9.675770636410898e-10,1.0554616869843191e-16,-1.0554616870947433e-16,1.0554616870947433e-16,4.7430082856772735,4.7430082856772735,4.743008286173495,1.0,1.0000000001046216
Earth,9187452.626829306,1.4420738701662699,9.654583519640169e-10,1.0508444409766799e-16,-1.0508444410762674e-16,1.0508444410762674e-16,4.722259416872935,4.7222594168729355,4.722259417320459,1.0000000000000002,1.000000000094769
Earth,9207614.61840916,1.4452385211755079,9.63344279647819e-10,1.04624739367541e-16,-1.0462473937703635e-16,1.0462473937703635e-16,4.701601316528363,4.701601316528364,4.701601316955063,1.0000000000000002,1.0000000000907565
Earth,9227820.8557578,1.448410117055062,9.612348365336439e-10,1.0416704567187939e-16,-1.0416704568321259e-16,1.0416704568321259e-16,4.68103358756581,4.6810335875658104,4.681033588075099,1.0000000000000002,1.0000000001087985
Earth,9248071.435973138,1.4515886730455403,9.591300124848932e-10,1.0371135421316821e-16,-1.0371135422342837e-16,1.0371135422342837e-16,4.660555834644669,4.660555834644669,4.660555835105738,1.0,1.00000000009893
Earth,9268366.45636624,1.4547742044210075,9.570297973871566e-10,1.032576562323767e-16,-1.0325765624336391e-16,1.0325765624336391e-16,4.640167664153729,4.640167664153729,4.64016766464747,1.0,1.0000000001064058
Earth,9288706.014461655,1.457966726489037,9.549341811481783e-10,1.0280594300879308e-16,-1.0280594302013955e-16,1.0280594302013955e-16,4.619868684203745,4.6198686842037455,4.61986868471363,1.0000000000000002,1.000000000110368
Earth,9309090.207998024,1.461166254590806,9.52843153697795e-10,1.023562058598538e-16,-1.0235620587111246e-16,1.0235620587111246e-16,4.59965850461977,4.59965850461977,4.599658505125709,1.0,1.000000000109995
Earth,9329519.1349284,1.4643728041011457,9.507567049879013e-10,1.0190843614097994e-16,-1.0190843615036907e-16,1.0190843615036907e-16,4.579536736933799,4.579536736933799,4.579536737355726,1.0,1.000000000092133
Earth,9349992.893420868,1.4675863904286404,9.486748249923865e-10,1.0146262524540768e-16,-1.0146262525521125e-16,1.0146262525521125e-16,4.559502994377156,4.559502994377156,4.559502994817707,1.0,1.0000000000966225
Earth,9370511.581858875,1.4708070290156765,9.465975037071022e-10,1.0101876460402613e-16,-1.0101876461490418e-16,1.0101876461490418e-16,4.539556891873199,4.5395568918732,4.539556892362035,1.0000000000000002,1.0000000001076836
Earth,9391075.298841845,1.474034735338541,9.445247311497977e-10,1.0057684568520937e-16,-1.0057684569388041e-16,1.0057684569388041e-16,4.519698046029783,4.5196980460297835,4.519698046419441,1.0000000000000002,1.0000000000862133
Earth,9411684.14318552,1.4772695249074745,9.424564973600874e-10,1.0013685999465546e-16,-1.0013686000479112e-16,1.0013686000479112e-16,4.499926075132012,4.499926075132013,4.499926075587486,1.0000000000000002,1.0000000001012181
Earth,9432338.213922499,1.4805114132667554,9.403927923993949e-10,9.969879907522173e-17,-9.969879908520783e-17,9.969879908520783e-17,4.480240599134848,4.480240599134849,4.480240599583602,1.0000000000000002,1.000000000100163
Earth,9453037.610302763,1.483760415994783,9.383336063509016e-10,9.926265450676107e-17,-9.926265451619277e-17,9.926265451619277e-17,4.460641239655751,4.460641239655751,4.46064124007959,1.0,1.0000000000950175
Earth,9473782.431794023,1.4870165487041318,9.36278929319511e-10,9.882841790596308e-17,-9.882841791443265e-17,9.882841791443265e-17,4.441127619967537,4.441127619967538,4.441127620348141,1.0000000000000002,1.0000000000857
Earth,9494572.778082352,1.49027982704165,9.34228751431786e-10,9.83960809261894e-17,-9.839608093536122e-17,9.839608093536122e-17,4.421699364990985,4.421699364990986,4.421699365403147,1.0000000000000002,1.0000000000932134
Earth,9515408.749072505,1.4935502666885112,9.321830628359182e-10,9.796563525731679e-17,-9.79656352675496e-17,9.79656352675496e-17,4.402356101287781,4.402356101287782,4.402356101747621,1.0000000000000002,1.0000000001044531
Earth,9536290.44488856,1.496827883360314,9.301418537016628e-10,9.7537072625574e-17,-9.753707263421304e-17,9.753707263421304e-17,4.383097457053186,4.383097457053186,4.383097457441405,1.0,1.0000000000885718
Earth,9557217.965874238,1.500112692807132,9.281051142203091e-10,9.7110384793386e-17,-9.711038480227331e-17,9.711038480227331e-17,4.363923062109038,4.363923062109039,4.363923062508414,1.0000000000000002,1.0000000000915177
Earth,9578191.412593547,1.503404710813616,9.260728346046163e-10,9.668556355921246e-17,-9.668556356916737e-17,9.668556356916737e-17,4.344832547896496,4.344832547896496,4.344832548343848,1.0,1.0000000001029616
Earth,9599210.885831105,1.5067039531990432,9.240450050887825e-10,9.626260075739323e-17,-9.626260076760364e-17,9.626260076760364e-17,4.325825547469093,4.325825547469093,4.325825547927926,1.0,1.0000000001060683
Earth,9620276.486592777,1.5100104358174191,9.220216159283831e-10,9.584148825798836e-17,-9.584148826648989e-17,9.584148826648989e-17,4.306901695485546,4.306901695485547,4.3069016958675865,1.0000000000000002,1.0000000000887042
Earth,9641388.316106016,1.5133241745575288,9.200026574003375e-10,9.542221796662476e-17,-9.542221797614026e-17,9.542221797614026e-17,4.28806062820287,4.28806062820287,4.288060628630475,1.0,1.00000000009972
Earth,9662546.475820491,1.5166451853430374,9.179881198028493e-10,9.500478182433773e-17,-9.500478183361308e-17,9.500478183361308e-17,4.2693019834692505,4.2693019834692505,4.269301983886065,1.0,1.0000000000976306
Earth,9683751.06740845,1.5199734841325458,9.159779934553711e-10,9.45891718074186e-17,-9.458917181600341e-17,9.458917181600341e-17,4.250625400717202,4.250625400717202,4.250625401102985,1.0,1.0000000000907592
Earth,9705002.19276526,1.5233090869196766,9.139722686985534e-10,9.417537992725935e-17,-9.417537993704481e-17,9.417537993704481e-17,4.232030520956584,4.232030520956584,4.232030521396321,1.0,1.0000000001039069
Earth,9726299.95400996,1.5266520097331595,9.119709358941921e-10,9.376339823019798e-17,-9.376339823950142e-17,9.376339823950142e-17,4.213516986767649,4.213516986767649,4.213516987185725,1.0,1.0000000000992226
Earth,9747644.453485608,1.5300022686368873,9.099739854251954e-10,9.33532187973683e-17,-9.335321880675417e-17,9.335321880675417e-17,4.1950844422942986,4.195084442294299,4.195084442716079,1.0000000000000002,1.0000000001005416
Earth,9769035.793759938,1.533359879730017,9.079814076955231e-10,9.294483374454462e-17,-9.294483375465002e-17,9.294483375465002e-17,4.176732533237099,4.1767325332371,4.176732533691214,1.0000000000000002,1.000000000108725
Earth,9790474.077625688,1.5367248591470237,9.059931931301544e-10,9.253823522199337e-17,-9.253823523190831e-17,9.253823523190831e-17,4.158460906846615,4.158460906846616,4.158460907292171,1.0000000000000002,1.0000000001071443
Earth,9811959.408101257,1.540097223057802,9.04009332175028e-10,9.213341541431894e-17,-9.213341542262538e-17,9.213341542262538e-17,4.1402692119164834,4.140269211916484,4.140269212289757,1.0000000000000002,1.000000000090157
Earth,9833491.888431042,1.5434769876677197,9.020298152970101e-10,9.173036654031665e-17,-9.173036654927357e-17,9.173036654927357e-17,4.122157098776804,4.122157098776804,4.122157099179308,1.0,1.000000000097644
Earth,9855071.622086085,1.5468641692177185,9.000546329838351e-10,9.132908085282031e-17,-9.132908086254184e-17,9.132908086254184e-17,4.104124219287288,4.104124219287289,4.104124219724152,1.0000000000000002,1.000000000106445
Earth,9876698.712764423,1.5502587839843702,8.980837757440731e-10,9.092955063855596e-17,-9.092955064806129e-17,9.092955064806129e-17,4.086170226830693,4.086170226830693,4.086170227257842,1.0,1.0000000001045353
Earth,9898373.264391739,1.5536608482799779,8.961172341070705e-10,9.053176821799087e-17,-9.053176822729317e-17,9.053176822729317e-17,4.0682947763060255,4.068294776306026,4.068294776724051,1.0000000000000002,1.000000000102752
Earth,9920095.381121695,1.5570703784526283,8.941549986229195e-10,9.013572594518893e-17,-9.013572595475887e-17,9.013572595475887e-17,4.050497524122053,4.050497524122054,4.050497524552106,1.0000000000000002,1.0000000001061728
Earth,9941865.16733661,1.5604873908862988,8.92197059862397e-10,8.97414162076605e-17,-8.974141621686172e-17,8.974141621686172e-17,4.032778128190553,4.032778128190553,4.032778128604035,1.0,1.0000000001025304
Earth,9963682.727647804,1.563911902000911,8.902434084169326e-10,8.93488314262189e-17,-8.934883143591465e-17,8.934883143591465e-17,4.015136247919857,4.015136247919858,4.015136248355563,1.0000000000000002,1.0000000001085159
