x_m,y_m,x_earth_moon_units,y_earth_moon_units,A_total,g_finite_diff_x_m_s2,g_finite_diff_y_m_s2,g_newton_x_m_s2,g_newton_y_m_s2,relative_vector_error
37753571.42857142,-90665379.31034482,0.09821428571428568,-0.2358620689655172,9.062046437941897e-11,-0.01583650253019341,0.038184637350762635,-0.015848836144882535,0.03815939239371747,0.0006799823008589109
42901785.7142857,-90665379.31034482,0.11160714285714282,-0.2358620689655172,8.874133826181566e-11,-0.016896472067677675,0.035842102688213584,-0.016908106340784573,0.03582255619531701,0.000574237469212678
48050000.0,-90665379.31034482,0.125,-0.2358620689655172,8.675702222569527e-11,-0.01767807421162506,0.033475330608849295,-0.01768869212632801,0.03346081042896632,0.0004752676830869165
53198214.28571427,-90665379.31034482,0.1383928571428571,-0.2358620689655172,8.469811616195735e-11,-0.018205357461561256,0.031132842663320132,-0.018214769038677046,0.031122601153672085,0.00038571379321581425
58346428.57142857,-90665379.31034482,0.15178571428571427,-0.2358620689655172,8.259216012540817e-11,-0.018506980264255714,0.02885312628348835,-0.01851510410212251,0.028846411522130296,0.000307483812368054
63494642.857142836,-90665379.31034482,0.16517857142857137,-0.2358620689655172,8.046326205623592e-11,-0.01861361916494922,0.02666498679036233,-0.018620458737022377,0.02666109243631898,0.0002420239127749162
68642857.14285713,-90665379.31034482,0.17857142857142855,-0.2358620689655172,7.833199152776886e-11,-0.01855593315219546,0.02458848989100685,-0.01856155254268733,0.024586785234142927,0.00019061739310116045
73791071.42857143,-90665379.31034482,0.19196428571428573,-0.2358620689655172,7.621547344556995e-11,-0.01836310224151839,0.022636223455519248,-0.01836760432860671,0.02263616739544968,0.00015445364012118054
78939285.7142857,-90665379.31034482,0.20535714285714282,-0.2358620689655172,7.412761827462736e-11,-0.01806188563218708,0.02081466592503719,-0.018065394226272073,0.020815809291803263,0.00013388761794061127
84087500.0,-90665379.31034482,0.21875,-0.2358620689655172,7.207943421991515e-11,-0.017676107525851286,0.019125513759875062,-0.017678753856259267,0.01912749408846998,0.000126900506018446
89235714.28571427,-90665379.31034482,0.2321428571428571,-0.2358620689655172,7.00793782314254e-11,-0.01722646811544689,0.01756687874615611,-0.017228381363052537,0.01756941083984429,0.00012897354315313914
94383928.57142857,-90665379.31034482,0.24553571428571427,-0.2358620689655172,6.813371426149799e-11,-0.01673058357415998,0.01613431176350617,-0.0167318847983184,0.01613717647992258,0.00013535350030859027
99532142.85714284,-90665379.31034482,0.2589285714285714,-0.2358620689655172,6.624685743706483e-11,-0.016203173859049652,0.014821641738875775,-0.016203972560642398,0.01482467461073594,0.00014280320768553218
104680357.14285713,-90665379.31034482,0.27232142857142855,-0.2358620689655172,6.442169109970092e-11,-0.015656334951848903,0.013621638654280042,-0.015656727552562626,0.013624719300551343,0.00014963027713773693
109828571.4285714,-90665379.31034482,0.28571428571428564,-0.2358620689655172,6.265984992133684e-11,-0.015099849248441223,0.012526520381345016,-0.015099918875361428,0.012529563189957082,0.00015511698325364797
114976785.7142857,-90665379.31034482,0.29910714285714285,-0.2358620689655172,6.09619667276799e-11,-0.014541502413481533,0.011528327577801945,-0.014541319508955222,0.011531273825450158,0.00015905970953452114
120125000.0,-90665379.31034482,0.3125,-0.2358620689655172,5.932788358575804e-11,-0.013987386554697948,0.010619191260492348,-0.013987009956520793,0.01062200264342585,0.00016150282023151045
125273214.28571427,-90665379.31034482,0.3258928571428571,-0.2358620689655172,5.7756829489046324e-11,-0.0134421781416026,0.00979151574098903,-0.013441656384959623,0.009794169187276073,0.00016259937397802667
130421428.57142857,-90665379.31034482,0.3392857142857143,-0.2358620689655172,5.624756792179678e-11,-0.012909385120173325,0.009038096594477435,-0.012908757796634444,0.00904058018319064,0.00016254059354412628
135569642.85714284,-90665379.31034482,0.3526785714285714,-0.2358620689655172,5.47985179650138e-11,-0.012391561685947947,0.008352190002865816,-0.012390860757268718,0.008354499806330046,0.00016152100818260298
140717857.14285713,-90665379.31034482,0.36607142857142855,-0.2358620689655172,5.3407852621040716e-11,-0.011890491680833911,0.007727546614342249,-0.011889742689657602,0.007729684290235084,0.00015972204906222908
145866071.4285714,-90665379.31034482,0.37946428571428564,-0.2358620689655172,5.207357782863453e-11,-0.01140734300715002,0.007158420217389688,-0.011406566156792593,0.007160391197721035,0.00015730522943191544
151014285.7142857,-90665379.31034482,0.39285714285714285,-0.2358620689655172,5.0793595317885794e-11,-0.010942796148661798,0.006639559121875098,-0.010942007243622189,0.006641371269346302,0.00015441027968088222
156162500.0,-90665379.31034482,0.40625,-0.2358620689655172,4.956575208239472e-11,-0.010497150109387614,0.006166186176632373,-0.010496361360091432,0.006167848801983334,0.00015115577757884632
161310714.28571427,-90665379.31034482,0.4196428571428571,-0.2358620689655172,4.8387878867710753e-11,-0.010070409010823922,0.005733971793309483,-0.010069629712749488,0.0057354949481665755,0.00014764095011882708
166458928.57142857,-90665379.31034482,0.4330357142857143,-0.2358620689655172,4.72578197155546e-11,-0.00966235235393483,0.005339003133617961,-0.00966158945445646,0.005340397111331508,0.00014394793410605686
171607142.85714284,-90665379.31034482,0.4464285714285714,-0.2358620689655172,4.6173454276230934e-11,-0.009272591638056675,0.004977751691279319,-0.009271850205341091,0.004979026683156455,0.00014014411625755957
176755357.14285713,-90665379.31034482,0.45982142857142855,-0.2358620689655172,4.5132714312621913e-11,-0.008900615688411273,0.00464704080433321,-0.008899899296378553,0.004648206670764491,0.0001362843608945636
181903571.4285714,-90665379.31034482,0.47321428571428564,-0.2358620689655172,4.4133595569138126e-11,-0.008545826709467871,0.004344014118668948,-0.008545137751793417,0.00434508024425188,0.00013241303586289548
187051785.71428567,-90665379.31034482,0.48660714285714274,-0.2358620689655172,4.317416596610837e-11,-0.00820756877098608,0.004066105648313431,-0.008206908715725415,0.004067080857605439,0.00012856580586980348
192200000.0,-90665379.31034482,0.5,-0.2358620689655172,4.225257090095901e-11,-0.007885150155835548,0.0038110118087007552,-0.007884519750758812,0.0038119043250648115,0.00012477119329257428
197348214.28571427,-90665379.31034482,0.5133928571428571,-0.2358620689655172,4.136703628819618e-11,-0.007577860756515405,0.003576665609356033,-0.007577260193773419,0.0035774830438286484,0.00012105192206894083
202496428.57142854,-90665379.31034482,0.5267857142857142,-0.2358620689655172,4.0515869846581073e-11,-0.007284985500088007,0.003361213061511876,-0.007284414547473869,0.003361962422020146,0.00011742606764561156
207644642.85714287,-90665379.31034482,0.5401785714285714,-0.2358620689655172,3.969746104010128e-11,-0.0070058146065220825,0.0031629917683250494,-0.007005272711377144,0.003163679482135397,0.00011390803756962999
212792857.14285713,-90665379.31034482,0.5535714285714286,-0.2358620689655172,3.8910279995848656e-11,-0.006739651339839585,0.002980511608540633,-0.00673913771059206,0.002981143552729721,0.00011050940613881142
217941071.4285714,-90665379.31034482,0.5669642857142857,-0.2358620689655172,3.815287565359205e-11,-0.006485817791331664,0.0028124373896152824,-0.0064853314607463235,0.0028130189257583806,0.00010723962303376787
223089285.71428567,-90665379.31034482,0.5803571428571428,-0.2358620689655172,3.7423873345968865e-11,-0.006243659135885335,0.0026575733266699982,-0.006243199009326802,0.0026581093369633653,0.000104106611842533
228237500.0,-90665379.31034482,0.59375,-0.2358620689655172,3.6721971962498233e-11,-0.006012546722813461,0.0025148491941347413,-0.0060121116141813894,0.0025153441168881355,0.00010111726738726694
233385714.28571427,-90665379.31034482,0.6071428571428571,-0.2358620689655172,3.6045940813087584e-11,-0.005791880298566328,0.002383307993759611,-0.005791468956014189,0.002383765856681918,9.827785418832647e-05
238533928.57142854,-90665379.31034482,0.6205357142857142,-0.2358620689655172,3.5394616275728245e-11,-0.005581089607648557,0.002262094982914619,-0.005580700730763291,0.0022625194329215074,9.55942978466646e-05
243682142.85714287,-90665379.31034482,0.6339285714285714,-0.2358620689655172,3.476689828730545e-11,-0.0053796355777100254,0.0021504479085594145,-0.005379267827464262,0.0021508422369836745,9.307235063732218e-05
248830357.14285713,-90665379.31034482,0.6473214285714286,-0.2358620689655172,3.416174671478247e-11,-0.005187011262967822,0.00204768829312666,-0.005186663265487008,0.0020480554552452348,9.071759814651586e-05
253978571.4285714,-90665379.31034482,0.6607142857142857,-0.2358620689655172,3.3578177625588726e-11,-0.005002742694949971,0.001953213617349595,-0.005002413039938152,0.0019535562450713126,8.853526069186262e-05
259126785.71428567,-90665379.31034482,0.6741071428571428,-0.2358620689655172,3.3015259460200935e-11,-0.004826389769040478,0.0018664902404763781,-0.004826077003601208,0.0018668106468792993,8.652973159286613e-05
264275000.0,-90665379.31034482,0.6875,-0.2358620689655172,3.247210909623472e-11,-0.0046575472773696825,0.0017870468892122963,-0.0046572498959499544,0.0017873470634062459,8.47037943120234e-05
269423214.28571427,-90665379.31034482,0.7008928571428571,-0.2358620689655172,3.194788778170202e-11,-0.004495846180794007,0.0017144685321876948,-0.004495562612093259,0.001714750122730807,8.305748341476516e-05
274571428.57142854,-90665379.31034482,0.7142857142857142,-0.2358620689655172,3.1441796905581844e-11,-0.004340955192070016,0.0016483904361321833,-0.004340683784026736,0.0016486547210089473,8.158662526693445e-05
279719642.85714287,-90665379.31034482,0.7276785714285714,-0.2358620689655172,3.095307356702488e-11,-0.004192582715118585,0.0015884921732294563,-0.004192321719550775,0.0015887400142782326,8.028124923719918e-05
284867857.14285713,-90665379.31034482,0.7410714285714286,-0.2358620689655172,3.0480985901373144e-11,-0.004050479146810821,0.0015344913173299221,-0.004050226705986363,0.0015347230971301782,7.91243565140437e-05
290016071.4285714,-90665379.31034482,0.7544642857142857,-0.2358620689655172,3.00248281233264e-11,-0.003914439492266996,0.0014861365325918611,-0.003914193630665116,0.00148635207236879,7.809204493976407e-05
295164285.7142857,-90665379.31034482,0.7678571428571428,-0.2358620689655172,2.9583915257337305e-11,-0.0037843061657260217,0.0014431997271760679,-0.00378406479150839,0.0014433981855513872,7.715682904997183e-05
300312500.0,-90665379.31034482,0.78125,-0.2358620689655172,2.9157577545752575e-11,-0.0036599717398297003,0.001405466926415051,-0.003659732662050228,0.0014056466811771188,7.629726164713403e-05
305460714.28571427,-90665379.31034482,0.7946428571428571,-0.2358620689655172,2.874515456014739e-11,-0.003541381261306109,0.0013727275294378853,-0.0035411422304676425,0.0013728860483763288,7.551869030128416e-05
310608928.57142854,-90665379.31034482,0.8080357142857142,-0.2358620689655172,2.834598909497684e-11,-0.0034285335691153504,0.0013447616724529888,-0.003428292349999308,0.0013448953851289546,7.489171402336748e-05
315757142.8571428,-90665379.31034482,0.8214285714285713,-0.2358620689655172,2.7959420999090006e-11,-0.0033214808391873614,0.0013213255598227534,-0.0033212353253364406,0.0013214297502010892,7.461461183869807e-05
320905357.14285713,-90665379.31034482,0.8348214285714286,-0.2358620689655172,2.7584781202282858e-11,-0.003220325359527377,0.0013021348751219436,-0.003220073737437952,0.0013022036250878964,7.509763664456187e-05
326053571.4285714,-90665379.31034482,0.8482142857142857,-0.2358620689655172,2.7221386319745227e-11,-0.0031252123541518143,0.0012868467823049785,-0.0031249533209290613,0.0012868730071560522,7.703900252128142e-05
331201785.7142857,-90665379.31034482,0.8616071428571428,-0.2358620689655172,2.686853435929689e-11,-0.0030363175957709436,0.0012750415926449606,-0.003036050625436146,0.0012750172191926057,8.141140600108484e-05
336350000.0,-90665379.31034482,0.875,-0.2358620689655172,2.652550219706756e-11,-0.002953828676583543,0.001266205893535801,-0.002953554316520535,0.0012661222351401857,8.925835582943211e-05
341498214.28571427,-90665379.31034482,0.8883928571428571,-0.2358620689655172,2.619154559616516e-11,-0.0028779192639781636,0.0012597197371417557,-0.0028776394245332787,0.0012595681117158017,0.00010132250779106717
346646428.57142854,-90665379.31034482,0.9017857142857142,-0.2358620689655172,2.586590257563009e-11,-0.002808716561487152,0.0012548512086365405,-0.0028084347411952582,0.0012546238186369092,0.00011772583943731916
351794642.8571428,-90665379.31034482,0.9151785714285713,-0.2358620689655172,2.5547800839813404e-11,-0.002746263566045222,0.0012507620734831485,-0.002745984938228247,0.0012504531165056921,0.0001378845534113784
356942857.14285713,-90665379.31034482,0.9285714285714286,-0.2358620689655172,2.52364696997424e-11,-0.0026904794603197783,0.0012465279053148984,-0.0026902107428349383,0.001246134811916052,0.00016060511763094995
362091071.4285714,-90665379.31034482,0.9419642857142857,-0.2358620689655172,2.4931156429224407e-11,-0.0026411232952176064,0.0012411748004424654,-0.002640872343646336,0.0012406994149961282,0.00018423398697516296
367239285.7142857,-90665379.31034482,0.9553571428571428,-0.2358620689655172,2.4631146319030007e-11,-0.0025977674729671632,0.0012337323434638684,-0.0025975425844537033,0.001233181799718379,0.0002068244137675986
372387500.0,-90665379.31034482,0.96875,-0.2358620689655172,2.4335784912325437e-11,-0.002559787780556919,0.001223299108028353,-0.002559596766951931,0.0012226861368396964,0.00022633985693253005
377535714.28571427,-90665379.31034482,0.9821428571428571,-0.2358620689655172,2.404450018665219e-11,-0.0025263752951273487,0.0012091133369625875,-0.002526224462668574,0.001208455807191272,0.0002408979757094366
382683928.57142854,-90665379.31034482,0.9955357142857142,-0.2358620689655172,2.3756821999314275e-11,-0.002496572246663484,0.0011906186268423212,-0.0024964654767481607,0.0011899382658146593,0.00024902340003206744
387832142.8571428,-90665379.31034482,1.0089285714285714,-0.2358620689655172,2.3472396122050025e-11,-0.0024693293898508726,0.0011675135962493201,-0.002469267523037716,0.0011668340318030052,0.0002498555256944721
392980357.14285713,-90665379.31034482,1.0223214285714286,-0.2358620689655172,2.319099074750828e-11,-0.0024435777586045487,0.0011397763625651692,-0.002443558428520536,0.0011391208116509855,0.0002432599088679022
398128571.4285714,-90665379.31034482,1.0357142857142856,-0.2358620689655172,2.2912494388588666e-11,-0.002418304295318563,0.001107659030282454,-0.0024183222532063674,0.0011070480604658981,0.00022981571279949333
403276785.7142857,-90665379.31034482,1.0491071428571428,-0.2358620689655172,2.2636905389266672e-11,-0.0023926199093906838,0.0010716531789422541,-0.0023926677595004307,0.0010711029478661217,0.00021068604327451052
408425000.0,-90665379.31034482,1.0625,-0.2358620689655172,2.2364314509093995e-11,-0.0023658103566733734,0.0010324328283455259,-0.002365879530527089,0.0010319540710507116,0.00018740853885318518
413573214.28571427,-90665379.31034482,1.0758928571428572,-0.2358620689655172,2.2094882939201207e-11,-0.0023373643002588926,0.0009907849732912154,-0.0023374460633509594,0.0009903828120592698,0.00016165916667389306
418721428.57142854,-90665379.31034482,1.0892857142857142,-0.2358620689655172,2.1828818480593335e-11,-0.0023069776999098865,0.0009475386962995294,-0.002307064011105548,0.0009472131630066266,0.00013503957752089116
423869642.8571428,-90665379.31034482,1.1026785714285714,-0.2358620689655172,2.156635245557165e-11,-0.0022745378789724236,0.0009035022504629939,-0.0022746219907399338,0.0009032492916768971,0.00010892227480873185
429017857.14285713,-90665379.31034482,1.1160714285714286,-0.2358620689655172,2.1307719361348965e-11,-0.002240093272978104,0.0008594142773855418,-0.0022401700395479744,0.0008592269768119087,8.436710682381606e-05
434166071.4285714,-90665379.31034482,1.1294642857142856,-0.2358620689655172,2.1053140514347578e-11,-0.0022038156942565967,0.0008159116666370277,-0.002203881619313669,0.000815781454072363,6.210588983670477e-05
439314285.7142857,-90665379.31034482,1.1428571428571428,-0.2358620689655172,2.0802812172229547e-11,-0.002165961263177362,0.0007735134435228575,-0.002166014355972485,0.0007734311326737174,4.25870803402348e-05
444462500.0,-90665379.31034482,1.15625,-0.2358620689655172,2.05568979985175e-11,-0.0021268345776415663,0.0007326180095453044,-0.002126874096467207,0.0007325745871683747,2.6100535306591447e-05
449610714.28571427,-90665379.31034482,1.1696428571428572,-0.2358620689655172,2.0315525316573636e-11,-0.0020867588503064847,0.0006935101245669847,-0.0020867850029451726,0.0006934972789722338,1.32501405631141e-05
454758928.57142854,-90665379.31034482,1.1830357142857142,-0.2358620689655172,2.007878438632898e-11,-0.002046053097918431,0.0006563739852636002,-0.002046066749815451,0.0006563844046017281,7.992337555824554e-06
459907142.8571428,-90665379.31034482,1.1964285714285714,-0.2358620689655172,1.984672988938923e-11,-0.0020050162527359776,0.0006213092814137884,-0.0020050186733133702,0.0006213367722395276,1.3147243624975116e-05
465055357.1428571,-90665379.31034482,1.2098214285714284,-0.2358620689655172,1.9619383871885355e-11,-0.001963917326811189,0.0005883478824495273,-0.001963909987303169,0.0005883873625801696,1.95870681732964e-05
470203571.42857134,-90665379.31034482,1.2232142857142856,-0.2358620689655172,1.9396739518207322e-11,-0.0019229904248368565,0.000557469592472623,-0.0019229748490846058,0.0005575170059095881,2.4926186238607277e-05
475351785.71428573,-90665379.31034482,1.2366071428571428,-0.2358620689655172,1.917876527270866e-11,-0.0018824333533196374,0.0005286160829179306,-0.001882411015961546,0.0005286682741532945,2.9035030641694567e-05
480500000.0,-90665379.31034482,1.25,-0.2358620689655172,1.8965408964588843e-11,-0.0018523374350010913,0.000501702618257171,-0.0018423809603080894,0.0005017571923368877,0.005214301865970071
-96100000.0,-84302896.55172414,-0.25,-0.2193103448275862,6.960979938397521e-11,0.018526146999795413,0.01608430206662613,0.01835600779950803,0.016088416742715418,0.006972496899080324
-90951785.71428572,-84302896.55172414,-0.23660714285714285,-0.2193103448275862,7.175150740311215e-11,0.01902804241799798,0.017618689168166026,0.019029315611343873,0.01762268974418019,0.00016187134878703594
-85803571.42857143,-84302896.55172414,-0.22321428571428573,-0.2193103448275862,7.396874640585391e-11,0.019669748524852988,0.01930709199824313,0.01967180142664095,0.01931077097935163,0.00015283280676297336
-80655357.14285715,-84302896.55172414,-0.20982142857142858,-0.2193103448275862,7.625694957216305e-11,0.020261706404894327,0.02115944467316612,0.020264716128923513,0.021162514841946305,0.00014673358091240696
-75507142.85714287,-84302896.55172414,-0.19642857142857145,-0.2193103448275862,7.860916347855787e-11,0.020780905832214015,0.02318365000823104,0.0207850665566521,0.02318572477405718,0.0001493120633785552
-70358928.57142857,-84302896.55172414,-0.18303571428571427,-0.2193103448275862,8.101553747131468e-11,0.02119969857358104,0.02538434797494835,0.021205213236069786,0.025384920921465746,0.00016762186734077476
-65210714.28571428,-84302896.55172414,-0.16964285714285715,-0.2193103448275862,8.34627773654871e-11,0.02148560393059886,0.02776135891495786,0.021492670084241834,0.027759785148486888,0.00020620308332119778
-60062500.0,-84302896.55172414,-0.15625,-0.2193103448275862,8.593359427453888e-11,0.021601457775685996,0.030307802830126143,0.0216102461275472,0.030303286393594406,0.0002654779144276082
-54914285.71428572,-84302896.55172414,-0.14285714285714285,-0.2193103448275862,8.840619746930781e-11,0.021506079263120634,0.03300795124481956,0.021516703959652463,0.032999544820897925,0.0003439081523856556
-49766071.42857143,-84302896.55172414,-0.12946428571428573,-0.2193103448275862,9.085390159820235e-11,0.02115564984796617,0.03583495250950292,0.02116813085490552,0.03582157749787985,0.000439666170050851
-44617857.14285715,-84302896.55172414,-0.11607142857142859,-0.2193103448275862,9.324494087298378e-11,0.020505988296427087,0.03874868516484028,0.02052020846212461,0.03872918120358374,0.0005507124693823324
-39469642.85714286,-84302896.55172414,-0.10267857142857142,-0.2193103448275862,9.554260109768006e-11,0.01951584061664485,0.04169412649595605,0.019531503202259444,0.041667338415733376,0.0006743228254357967
-34321428.571428575,-84302896.55172414,-0.08928571428571429,-0.2193103448275862,9.770578721473122e-11,0.018151163676681202,0.04460074702193674,0.01816775980875294,0.04456565267938799,0.0008066372946400255
-29173214.28571429,-84302896.55172414,-0.07589285714285715,-0.2193103448275862,9.969012989668862e-11,0.016390156126894144,0.04738350816339527,0.016406954613053373,0.04733938159110383,0.0009423969758341317
-24025000.0,-84302896.55172414,-0.0625,-0.2193103448275862,1.014496904168266e-10,0.01422849844060545,0.0499459857679189,0.014244570857184896,0.04989257698728277,0.001074943561953648
-18876785.714285716,-84302896.55172414,-0.04910714285714286,-0.2193103448275862,1.0293924376288936e-10,0.01168396627639336,0.052185906114742935,0.01169825622102361,0.052123604615478616,0.001196538034372162
-13728571.428571433,-84302896.55172414,-0.035714285714285726,-0.2193103448275862,1.0411701052117311e-10,0.008799382890826424,0.054002941289292165,0.008810818825575724,0.05393288015523677,0.001299014465577169
-8580357.14285715,-84302896.55172414,-0.02232142857142859,-0.2193103448275862,1.0494758697816999e-10,0.0056429014081769415,0.055308023067414926,0.005650538985785012,0.05523208186181054,0.0013747081262140688
-3432142.8571428657,-84302896.55172414,-0.00892857142857145,-0.2193103448275862,1.054047218842301e-10,0.002304945764223964,0.05603285142588376,0.002308112281483475,0.05595353284639438,0.0014175031355392583
1716071.428571418,-84302896.55172414,0.004464285714285686,-0.2193103448275862,1.0547354442972228e-10,-0.0011082217240234902,0.056137915109828324,-0.0011098149485759404,0.056058101374149585,0.001423772731361189
6864285.7142857015,-84302896.55172414,0.017857142857142825,-0.2193103448275862,1.0515188906810387e-10,-0.004483548070009132,0.05561740543715215,-0.004489755244191937,0.055540035707571093,0.0013929762149970763
12012500.0,-84302896.55172414,0.03125,-0.2193103448275862,1.0445049243618645e-10,-0.007711409314384981,0.05449995523808943,-0.0077216758146787514,0.05442769085354568,0.0013277502162500692
17160714.285714284,-84302896.55172414,0.04464285714285714,-0.2193103448275862,1.0339202812240865e-10,-0.010695234712182004,0.052845037706242576,-0.010708691563753984,0.0527799860575885,0.0012334687141583082
22308928.571428567,-84302896.55172414,0.058035714285714274,-0.2193103448275862,1.0200914509741025e-10,-0.013358933883195258,0.050735819146919214,-0.013374535363768984,0.05067936779461207,0.0011173933673552323
27457142.85714285,-84302896.55172414,0.07142857142857141,-0.2193103448275862,1.0034183007503027e-10,-0.01565111484001647,0.048269952560801056,-0.015667785083972423,0.04822273152043636,0.0009876345912134717
32605357.142857134,-84302896.55172414,0.08482142857142855,-0.2193103448275862,9.84344857961322e-11,-0.017545867120540067,0.04555002724154607,-0.017562625073444825,0.045511983524540424,0.0008521619735483221
37753571.42857142,-84302896.55172414,0.09821428571428568,-0.2193103448275862,9.633309949243138e-11,-0.019040597096949934,0.04267515408257538,-0.019056640976343922,0.04264570040743295,0.0007180475369566509
42901785.7142857,-84302896.55172414,0.11160714285714282,-0.2193103448275862,9.408278981905792e-11,-0.020151848832561128,0.03973463241354645,-0.02016659530528141,0.03971282589012509,0.0005910337907048299
48050000.0,-84302896.55172414,0.125,-0.2193103448275862,9.172590213129664e-11,-0.020910167024431606,0.036804036520540866,-0.02092325143496561,0.03678875015226591,0.00047543266611632884
53198214.28571427,-84302896.55172414,0.1383928571428571,-0.2193103448275862,8.930070587882945e-11,-0.021354921153162006,0.033943559986347176,-0.02136617095333622,0.03393362347132706,0.0003743084547554027
58346428.57142857,-84302896.55172414,0.15178571428571427,-0.2193103448275862,8.684065740978297e-11,-0.02152973196122143,0.031198151410662064,-0.021539126320499525,0.031192451687794876,0.0002898767253636391
63494642.857142836,-84302896.55172414,0.16517857142857137,-0.2193103448275862,8.437413569428993e-11,-0.021478838534564067,0.02859886567222588,-0.021486464736980935,0.0285964081726723,0.00022400340656644768
68642857.14285713,-84302896.55172414,0.17857142857142855,-0.2193103448275862,8.192453519008722e-11,-0.021244492993923007,0.02616488852818561,-0.02125050661801224,0.0261648260572004,0.0001784167924578682
73791071.42857143,-84302896.55172414,0.19196428571428573,-0.2193103448275862,7.951060099189288e-11,-0.020865301349308557,0.02390580327228954,-0.020869893790167366,0.023907441529021193,0.0001536436224044189
78939285.7142857,-84302896.55172414,0.20535714285714282,-0.2193103448275862,7.714690680912848e-11,-0.02037534127516946,0.021823801787269084,-0.020378715590365335,0.02182659008409018,0.0001465875619498576
84087500.0,-84302896.55172414,0.21875,-0.2193103448275862,7.484439792393724e-11,-0.019803861294200593,0.019915664229534707,-0.01980621577034928,0.019919178295524417,0.0001505834056364251
89235714.28571427,-84302896.55172414,0.2321428571428571,-0.2193103448275862,7.261094337539355e-11,-0.01917537809799733,0.01817442613265727,-0.019176896175034933,0.018178347898610087,0.00015915066677485746
94383928.57142857,-84302896.55172414,0.24553571428571427,-0.2193103448275862,7.045186098268203e-11,-0.018510019931111597,0.01659071618804596,-0.018510864922915968,0.01659481366471333,0.0001682875605311812
99532142.85714284,-84302896.55172414,0.2589285714285714,-0.2193103448275862,6.837039415237123e-11,-0.017824000585377503,0.015153786509478125,-0.01782431375515301,0.015157895490011428,0.00017612153483950803
104680357.14285713,-84302896.55172414,0.27232142857142855,-0.2193103448275862,6.636813061213422e-11,-0.017130142777992127,0.013852276405058107,-0.017130043586667754,0.013856284765468874,0.0001819843934861305
109828571.4285714,-84302896.55172414,0.28571428571428564,-0.2193103448275862,6.444536080203152e-11,-0.016438397973568986,0.012674757035011062,-0.01643798560912184,0.012678591805176382,0.00018578916999441758
114976785.7142857,-84302896.55172414,0.29910714285714285,-0.2193103448275862,6.260137839279548e-11,-0.01575633119807567,0.011610103049686911,-0.015755686755862114,0.011613720089387373,0.00018770322975767995
120125000.0,-84302896.55172414,0.3125,-0.2193103448275862,6.083472804820581e-11,-0.015089554647703056,0.010647732108083358,-0.015088743543945425,0.010651108061728821,0.00018798860368667743
125273214.28571427,-84302896.55172414,0.3258928571428571,-0.2193103448275862,5.914340675783259e-11,-0.014442104068359263,0.009777746484193576,-0.014441178427936335,0.009780872636522062,0.0001869262486442149
130421428.57142857,-84302896.55172414,0.3392857142857143,-0.2193103448275862,5.752502534709601e-11,-0.01381675822008256,0.008991004188249515,-0.013815759092136481,0.008993881853407151,0.00018478160350137357
135569642.85714284,-84302896.55172414,0.3526785714285714,-0.2193103448275862,5.597693649647908e-11,-0.0132153053563337,0.00827914089015966,-0.013214264686530126,0.00828177800677109,0.00018179053226427669
140717857.14285713,-84302896.55172414,0.36607142857142855,-0.2193103448275862,5.449633502848846e-11,-0.012638762430204509,0.007634558730693029,-0.012637704766309587,0.007636967386784515,0.000178155314199819
145866071.4285714,-84302896.55172414,0.37946428571428564,-0.2193103448275862,5.308033551858402e-11,-0.012087553351587805,0.0070503938921981,-0.012086497287517223,0.007052588555487986,0.00017404546435965628
151014285.7142857,-84302896.55172414,0.39285714285714285,-0.2193103448275862,5.1726031559460636e-11,-0.011561652530710743,0.006520471497313383,-0.011560611909663409,0.006522467773169928,0.00016960071136757054
156162500.0,-84302896.55172414,0.40625,-0.2193103448275862,5.043054031699507e-11,-0.011060699471208595,0.0060392538799143415,-0.011059684375576306,0.006041067659119638,0.00016493475789388455
161310714.28571427,-84302896.55172414,0.4196428571428571,-0.2193103448275862,4.919103539172123e-11,-0.010584089525081443,0.0056017863840628875,-0.010583107082767936,0.005603433275112255,0.00016013912902321155
166458928.57142857,-84302896.55172414,0.4330357142857143,-0.2193103448275862,4.8004770454184127e-11,-0.010131045218527831,0.00520364345990736,-0.010130100254308948,0.005205138426492854,0.00015528677479838534
171607142.85714284,-84302896.55172414,0.4464285714285714,-0.2193103448275862,4.6869095657174656e-11,-0.009700671874657714,0.004840876824685854,-0.00969976743267003,0.0048422339692081855,0.00015043528695645367
176755357.14285713,-84302896.55172414,0.45982142857142855,-0.2193103448275862,4.578146843775712e-11,-0.00929200063459334,0.004509966747390742,-0.009291138394861608,0.00451119919682734,0.00014562969102819212
181903571.4285714,-84302896.55172414,0.47321428571428564,-0.2193103448275862,4.4739459999280854e-11,-0.008904021429042328,0.004207777022084328,-0.008903202037639724,0.004208896884268942,0.0001409048279312313
187051785.71428567,-84302896.55172414,0.48660714285714274,-0.2193103448275862,4.374075849927494e-11,-0.008535707981601966,0.0039315138592269094,-0.008534931310902523,0.003932532226383857,0.00013628736290619724
192200000.0,-84302896.55172414,0.5,-0.2193103448275862,4.278316975438955e-11,-0.008186036529284069,0.003678688702625396,-0.008185301881927082,0.003679615685526625,0.00013179746972107764
197348214.28571427,-84302896.55172414,0.5133928571428571,-0.2193103448275862,4.186461610014933e-11,-0.007853999617788055,0.00344708483882041,-0.007853305885511572,0.003447929619743669,0.00012745023908074786
