x_m_from_earth,x_earth_moon_units,distance_to_earth_m,distance_to_moon_m,A_total,dA_dx_analytic,dA_dx_numeric,accel_newton_x_m_s2,accel_from_A_gradient_x_analytic_m_s2,accel_from_A_gradient_x_numeric_m_s2,ratio_A_accel_to_newton,ratio_A_numeric_accel_to_newton
301983874.1580527,0.7855980076952463,301983874.1580527,82416125.84194732,3.0695881639001245e-11,-8.121198284946959e-20,-8.121196243117685e-20,-0.003649484508072319,-0.0036494845080723205,-0.0036494835905200034,1.0000000000000004,0.9999997485802957
302109346.5155052,0.7859244186147377,302109346.5155052,82290653.4844948,3.068569992007332e-11,-8.108221239304345e-20,-8.108219171946486e-20,-0.0036436529145843183,-0.0036436529145843187,-0.0036436519855600276,1.0000000000000002,0.9999997450294217
302234818.87295765,0.7862508295342291,302234818.87295765,82165181.12704235,3.067553449151634e-11,-8.095231789467739e-20,-8.095229696403473e-20,-0.0036378157469295225,-0.003637815746929523,-0.0036378148063533487,1.0000000000000002,0.9999997414448012
302360291.23041016,0.7865772404537205,302360291.23041016,82039708.76958984,3.066538536899078e-11,-8.082229781223199e-20,-8.082227662290992e-20,-0.0036319729358076426,-0.0036319729358076434,-0.0036319719836069957,1.0000000000000002,0.9999997378282648
302485763.5878626,0.7869036513732118,302485763.5878626,81914236.41213739,3.065525256835124e-11,-8.06921505933736e-20,-8.06921291435875e-20,-0.0036261244114602848,-0.0036261244114602848,-0.0036261234475549677,1.0,0.9999997341775384
302611235.9453151,0.7872300622927032,302611235.9453151,81788764.05468488,3.064513610564776e-11,-8.056187467547601e-20,-8.05618529635559e-20,-0.003620270103666527,-0.003620270103666527,-0.003620269127981495,1.0,0.9999997304938572
302736708.3027676,0.7875564732121946,302736708.3027676,81663291.69723243,3.063503599712709e-11,-8.04314684855219e-20,-8.043144650962925e-20,-0.003614409941738498,-0.0036144099417384974,-0.003614408954191131,0.9999999999999999,0.9999997267749418
302862180.6602201,0.787882884131686,302862180.6602201,81537819.33977991,3.0624952259234005e-11,-8.03009304400023e-20,-8.030090819846511e-20,-0.003608543854516851,-0.003608543854516851,-0.003608542855032015,1.0,0.9999997230226717
302987653.0176726,0.7882092950511774,302987653.0176726,81412346.9823274,3.0614884908612615e-11,-8.017025894481587e-20,-8.01702364358249e-20,-0.003602671770366247,-0.003602671770366247,-0.003602670758862637,1.0,0.999999719235147
303113125.37512505,0.7885357059706687,303113125.37512505,81286874.62487495,3.0604833962107756e-11,-8.003945239516653e-20,-8.00394296168697e-20,-0.0035967936171707447,-0.003596793617170745,-0.003596792593565133,1.0000000000000002,0.9999997154116358
303238597.73257756,0.7888621168901602,303238597.73257756,81161402.26742244,3.059479943676625e-11,-7.990850917545997e-20,-7.9908486126111e-20,-0.0035909093223291575,-0.003590909322329158,-0.00359090828654307,1.0000000000000002,0.9999997115532601
303364070.09003,0.7891885278096514,303364070.09003,81035929.90996999,3.058478134983836e-11,-7.977742765919973e-20,-7.977740433689295e-20,-0.0035850188127503797,-0.0035850188127503797,-0.0035850177646981796,1.0,0.9999997076578242
303489542.4474825,0.7895149387291429,303489542.4474825,80910457.55251747,3.057477971877907e-11,-7.964620620888104e-20,-7.964618261188544e-20,-0.0035791220148486146,-0.0035791220148486155,-0.0035791209544525156,1.0000000000000002,0.9999997037273123
303615014.804935,0.7898413496486342,303615014.804935,80784985.19506502,3.056479456124956e-11,-7.95148431758848e-20,-7.951481930217197e-20,-0.003573218854538618,-0.0035732188545386182,-0.003573217781707466,1.0000000000000002,0.9999996997577828
303740487.1623875,0.7901677605681257,303740487.1623875,80659512.83761251,3.055482589511856e-11,-7.938333690036911e-20,-7.938331274816175e-20,-0.003567309257230812,-0.0035673092572308124,-0.0035673081718847403,1.0000000000000002,0.9999996957521781
303865959.51983994,0.7904941714876169,303865959.51983994,80534040.48016006,3.054487373846377e-11,-7.925168571116096e-20,-7.925166127850505e-20,-0.0035613931478264277,-0.003561393147826428,-0.0035613920498776264,1.0000000000000002,0.9999996917080604
303991431.87729245,0.7908205824071084,303991431.87729245,80408568.12270755,3.053493810957328e-11,-7.911988792564542e-20,-7.911986321068481e-20,-0.0035554704507125205,-0.0035554704507125214,-0.0035554693400775793,1.0000000000000002,0.9999996876264459
304116904.2347449,0.7911469933265997,304116904.2347449,80283095.7652551,3.0525019026947054e-11,-7.898794184965483e-20,-7.898791685032641e-20,-0.003549541089756994,-0.003549541089756994,-0.0035495399663432,1.0,0.9999996835044965
304242376.5921974,0.7914734042460911,304242376.5921974,80157623.40780258,3.0515116509298334e-11,-7.885584577735576e-20,-7.885582049176467e-20,-0.003543604988303515,-0.003543604988303515,-0.003543603852025718,1.0,0.999999679344114
304367848.9496499,0.7917998151655824,304367848.9496499,80032151.05035013,3.050523057555515e-11,-7.872359799113568e-20,-7.872357241727962e-20,-0.0035376620691664256,-0.003537662069166426,-0.0035376609199346478,1.0000000000000002,0.9999996751437092
304493321.3071024,0.7921262260850739,304493321.3071024,79906678.69289762,3.0495361244861774e-11,-7.859119676148742e-20,-7.859117089739234e-20,-0.0035317122546255505,-0.0035317122546255513,-0.0035317110923510815,1.0000000000000002,0.9999996709034075
304618793.6645549,0.7924526370045653,304618793.6645549,79781206.3354451,3.048550853658025e-11,-7.845864034689333e-20,-7.845861419054445e-20,-0.0035257554664209897,-0.00352575546642099,-0.0035257542910132897,1.0000000000000002,0.9999996666224554
304744266.02200735,0.7927790479240566,304744266.02200735,79655733.97799265,3.047567247029189e-11,-7.832592699370759e-20,-7.832590054299957e-20,-0.00351979162574783,-0.00351979162574783,-0.0035197904371122887,1.0,0.9999996622994576
304869738.37945986,0.793105458843548,304869738.37945986,79530261.62054014,3.046585306579881e-11,-7.819305493603709e-20,-7.819302818899116e-20,-0.0035138206532507902,-0.0035138206532507907,-0.0035138194512984882,1.0000000000000002,0.9999996579357854
304995210.7369123,0.7934318697630393,304995210.7369123,79404789.26308769,3.045605034312546e-11,-7.806002239562171e-20,-7.805999535010626e-20,-0.003507842469018848,-0.0035078424690188487,-0.003507841253653995,1.0000000000000002,0.9999996535292381
305120683.0943648,0.7937582806825307,305120683.0943648,79279316.90563518,3.0446264322520193e-11,-7.792682758171242e-20,-7.792680023567994e-20,-0.0035018569925797556,-0.0035018569925797556,-0.00350185576371034,1.0,0.9999996490806398
305246155.4518173,0.794084691602022,305246155.4518173,79153844.54818273,3.043649502445687e-11,-7.779346869094895e-20,-7.779344104220358e-20,-0.0034958641428945413,-0.003495864142894542,-0.0034958629004218883,1.0000000000000002,0.9999996445878323
305371627.8092698,0.7944111025215135,305371627.8092698,79028372.19073021,3.042674246963638e-11,-7.7659943907235e-20,-7.76599159536701e-20,-0.0034898638383519106,-0.0034898638383519106,-0.0034898625821813503,1.0,0.9999996400516987
305497100.16672224,0.7947375134410047,305497100.16672224,78902899.83327776,3.041700667898833e-11,-7.752625140161342e-20,-7.752622314100686e-20,-0.0034838559967626257,-0.003483855996762626,-0.0034838547267943016,1.0000000000000002,0.9999996354704886
305622572.52417475,0.7950639243604962,305622572.52417475,78777427.47582525,3.0407287673672595e-11,-7.73923893321386e-20,-7.739236076242088e-20,-0.0034778405353537802,-0.0034778405353537802,-0.0034778392514946926,1.0,0.9999996308459015
305748044.8816272,0.7953903352799875,305748044.8816272,78651955.1183728,3.039758547508099e-11,-7.725835584374871e-20,-7.725832696260991e-20,-0.003471817370763051,-0.003471817370763051,-0.003471816072909398,1.0,0.999999626174561
305873517.2390797,0.795716746199479,305873517.2390797,78526482.76092029,3.0387900104838926e-11,-7.712414906813542e-20,-7.712411987337876e-20,-0.0034657864190328503,-0.0034657864190328507,-0.003465785107085914,1.0000000000000002,0.9999996214576498
305998989.59653217,0.7960431571189702,305998989.59653217,78401010.40346783,3.0378231584807067e-11,-7.698976712361322e-20,-7.698973761299835e-20,-0.0034597475956044477,-0.003459747595604448,-0.003459746269463551,1.0000000000000002,0.9999996166943224
306124461.9539847,0.7963695680384617,306124461.9539847,78275538.04601532,3.036857993708302e-11,-7.685520811498625e-20,-7.685517828625501e-20,-0.003453700815311989,-0.003453700815311989,-0.0034536994748756555,1.0,0.9999996118840614
306249934.3114372,0.7966959789579532,306249934.3114372,78150065.68856281,3.035894518400305e-11,-7.672047013341454e-20,-7.672043998427792e-20,-0.003447645992376483,-0.003447645992376483,-0.0034476446375418493,1.0,0.9999996070261747
306375406.66888964,0.7970223898774444,306375406.66888964,78024593.33111036,3.034932734814379e-11,-7.658555125627826e-20,-7.658552078429256e-20,-0.0034415830403997033,-0.0034415830403997038,-0.003441581671056956,1.0000000000000002,0.9999996021183475
306500879.02634215,0.7973488007969359,306500879.02634215,77899120.97365785,3.033972645232398e-11,-7.645044954704024e-20,-7.64504187500152e-20,-0.00343551187235801,-0.0034355118723580105,-0.003435510488408723,1.0000000000000002,0.9999995971635848
306626351.3837946,0.7976752117164272,306626351.3837946,77773648.6162054,3.033014251960621e-11,-7.631516305510785e-20,-7.631513193061747e-20,-0.0034294324005961414,-0.003429432400596142,-0.003429431001931296,1.0000000000000002,0.9999995921585026
306751823.7412471,0.7980016226359187,306751823.7412471,77648176.25875288,3.0320575573298714e-11,-7.61796898156922e-20,-7.617965836136733e-20,-0.0034233445368208877,-0.003423344536820888,-0.0034233431233340198,1.0000000000000002,0.999999587103532
306877296.09869957,0.7983280335554099,306877296.09869957,77522703.90130043,3.031102563695717e-11,-7.604402784966661e-20,-7.604399606301277e-20,-0.003417248192094733,-0.0034172481920947324,-0.0034172467636737446,0.9999999999999999,0.9999995819967097
307002768.4561521,0.7986544444749013,307002768.4561521,77397231.54384792,3.030149273438644e-11,-7.590817516342299e-20,-7.590814304215158e-20,-0.003411143276829394,-0.0034111432768293946,-0.0034111418333714434,1.0000000000000002,0.9999995768404216
307128240.81360453,0.7989808553943927,307128240.81360453,77271759.18639547,3.0291976889642503e-11,-7.577212974872701e-20,-7.577209729022065e-20,-0.003405029700779323,-0.003405029700779324,-0.0034050282421667897,1.0000000000000002,0.9999995716300116
307253713.17105705,0.799307266313884,307253713.17105705,77146286.82894295,3.028247812703419e-11,-7.563588958257098e-20,-7.563585678445734e-20,-0.0033989073730350877,-0.003398907373035089,-0.003398905899161365,1.0000000000000004,0.9999995663683764
307379185.5285095,0.7996336772333754,307379185.5285095,77020814.4714905,3.0272996471125145e-11,-7.5499452627026e-20,-7.549941948671626e-20,-0.0033927762020167325,-0.003392776202016732,-0.0033927747127654824,0.9999999999999999,0.9999995610523178
307504657.885962,0.7999600881528668,307504657.885962,76895342.11403799,3.026353194673561e-11,-7.53628168290914e-20,-7.536278334411016e-20,-0.003386636095467004,-0.0033866360954670047,-0.0033866345907269894,1.0000000000000002,0.9999995556829928
307630130.24341446,0.8002864990723582,307630130.24341446,76769869.75658554,3.025408457894442e-11,-7.522598012054347e-20,-7.522594628824573e-20,-0.0033804869604445666,-0.0033804869604445666,-0.0033804854400969267,1.0,0.9999995502578009
307755602.600867,0.8006129099918495,307755602.600867,76644397.39913303,3.024465439309085e-11,-7.508894041778146e-20,-7.508890623564273e-20,-0.0033743287033170706,-0.003374328703317071,-0.0033743271672483613,1.0000000000000002,0.9999995447779857
307881074.9583195,0.800939320911341,307881074.9583195,76518925.04168051,3.023524141477659e-11,-7.495169562167274e-20,-7.495166108706834e-20,-0.0033681612297542015,-0.0033681612297542015,-0.0033681596778464737,1.0,0.9999995392418528
308006547.31577194,0.8012657318308323,308006547.31577194,76393452.68422806,3.02258456698677e-11,-7.481424361739568e-20,-7.48142087276604e-20,-0.003361984444720613,-0.0033619844447206134,-0.0033619828768541,1.0000000000000002,0.9999995336484928
308132019.67322445,0.8015921427503238,308132019.67322445,76267980.32677555,3.0216467184496577e-11,-7.467658227428059e-20,-7.467654702680424e-20,-0.0033557982524687856,-0.0033557982524687856,-0.003355796668526191,1.0,0.9999995279982659
308257492.0306769,0.801918553669815,308257492.0306769,76142507.9693231,3.0207105985063976e-11,-7.453870944564951e-20,-7.453867383763955e-20,-0.003349602556531822,-0.003349602556531822,-0.0033496009563876543,1.0,0.9999995222883489
308382964.3881294,0.8022449645893065,308382964.3881294,76017035.61187059,3.019776209824099e-11,-7.440062296865322e-20,-7.440058699750416e-20,-0.003343397259716124,-0.003343397259716125,-0.0033433956432533,1.0000000000000002,0.9999995165208623
308508436.74558187,0.8025713755087978,308508436.74558187,75891563.25441813,3.018843555097113e-11,-7.426232066410741e-20,-7.426228432699725e-20,-0.003337182264094036,-0.003337182264094036,-0.003337180631185739,1.0,0.9999995106925041
308633909.1030344,0.8028977864282892,308633909.1030344,75766090.89696562,3.017912637047236e-11,-7.412380033632593e-20,-7.412376363052171e-20,-0.0033309574709963394,-0.00333095747099634,-0.003330955821519758,1.0000000000000002,0.9999995048040704
308759381.4604868,0.8032241973477805,308759381.4604868,75640618.53951317,3.016983458423919e-11,-7.398505977295307e-20,-7.398502269556922e-20,-0.003324722781004728,-0.0033247227810047288,-0.003324721114830191,1.0000000000000002,0.9999994988530935
308884853.81793934,0.803550608267272,308884853.81793934,75515146.18206066,3.016056022004478e-11,-7.384609674479296e-20,-7.384605929309003e-20,-0.003318478093944136,-0.003318478093944136,-0.003318476410948538,1.0,0.9999994928411307
309010326.1753918,0.8038770191867632,309010326.1753918,75389673.8246082,3.015130330594304e-11,-7.3706909005638e-20,-7.370687117665481e-20,-0.003312223308875026,-0.0033122233088750262,-0.0033122216089252992,1.0000000000000002,0.9999994867647595
309135798.5328443,0.8042034301062547,309135798.5328443,75264201.4671557,3.014206387027081e-11,-7.356749429209422e-20,-7.356745608302161e-20,-0.003305958324085547,-0.0033059583240855474,-0.0033059566070554533,1.0000000000000002,0.9999994806256083
309261270.89029676,0.804529841025746,309261270.89029676,75138729.10970324,3.013284194165001e-11,-7.342785032340567e-20,-7.342781173122378e-20,-0.0032996830370836377,-0.0032996830370836377,-0.003299681302837471,1.0,0.999999474420377
309386743.24774927,0.8048562519452375,309386743.24774927,75013256.75225073,3.0123637548989815e-11,-7.328797480127583e-20,-7.328793582313694e-20,-0.0032933973445890023,-0.0032933973445890023,-0.003293395592998793,1.0,0.9999994681509621
309512215.6052017,0.8051826628647287,309512215.6052017,74887784.39479828,3.01144507214889e-11,-7.314786540968766e-20,-7.314782604254222e-20,-0.003287101142525026,-0.0032871011425250254,-0.0032870993734537336,0.9999999999999999,0.9999994618141592
309637687.96265423,0.8055090737842202,309637687.96265423,74762312.03734577,3.0105281488637647e-11,-7.300751981472098e-20,-7.300748005559461e-20,-0.003280794326010566,-0.0032807943260105654,-0.0032807925393245293,0.9999999999999999,0.999999455410532
309763160.32010674,0.8058354847037116,309763160.32010674,74636839.67989326,3.0096129880220415e-11,-7.286693566436821e-20,-7.286689551018209e-20,-0.003274476789351671,-0.003274476789351672,-0.003274474984912536,1.0000000000000002,0.9999994489381813
309888632.6775592,0.806161895623203,309888632.6775592,74511367.3224408,3.0086995926317834e-11,-7.272611058834761e-20,-7.272607003602414e-20,-0.003268148426033196,-0.003268148426033196,-0.0032681466037026595,1.0,0.9999994423966421
310014105.0350117,0.8064883065426943,310014105.0350117,74385894.96498829,3.007787965730906e-11,-7.258504219791424e-20,-7.258500124442529e-20,-0.003261809128710293,-0.003261809128710293,-0.003261807288352279,1.0,0.999999435786111
310139577.39246416,0.8068147174621857,310139577.39246416,74260422.60753584,3.006878110387418e-11,-7.244372808566926e-20,-7.244368672775741e-20,-0.0032554587891998536,-0.0032554587891998545,-0.003255456930667982,1.0000000000000002,0.9999994291029338
310265049.7499167,0.8071411283816771,310265049.7499167,74134950.25008333,3.0059700296996497e-11,-7.23021658253661e-20,-7.230212405995274e-20,-0.0032490972984717966,-0.0032490972984717966,-0.0032490954216277193,1.0,0.9999994223490697
310390522.1073691,0.8074675393011683,310390522.1073691,74009477.89263088,3.005063726796494e-11,-7.21603529717154e-20,-7.216031079549317e-20,-0.003242724546640296,-0.003242724546640296,-0.003242722651335389,1.0,0.9999994155208436
310515994.46482164,0.8077939502206598,310515994.46482164,73884005.53517836,3.0041592048376464e-11,-7.201828706018646e-20,-7.201824447000188e-20,-0.0032363404229548655,-0.003236340422954866,-0.0032363385090474184,1.0000000000000002,0.9999994086198617
310641466.8222741,0.8081203611401511,310641466.8222741,73758533.17772591,3.0032564670138466e-11,-7.18759656068075e-20,-7.187592259935589e-20,-0.003229944815791381,-0.0032299448157913813,-0.0032299428831328884,1.0000000000000002,0.9999994016434947
310766939.1797266,0.8084467720596425,310766939.1797266,73633060.8202734,3.002355516547124e-11,-7.17333861079625e-20,-7.173334267993254e-20,-0.0032235376126429497,-0.0032235376126429497,-0.0032235356610846077,1.0,0.9999993945911057
310892411.53717905,0.8087731829791338,310892411.53717905,73507588.46282095,3.0014563566910474e-11,-7.159054604018665e-20,-7.15905021881658e-20,-0.0032171187001107156,-0.003217118700110716,-0.0032171167294991745,1.0000000000000002,0.9999993874607297
311017883.89463156,0.8090995938986253,311017883.89463156,73382116.10536844,3.0005589907309716e-11,-7.144744285995814e-20,-7.144739858069416e-20,-0.003210687963894512,-0.003210687963894512,-0.0032106859740836215,1.0,0.9999993802540411
311143356.252084,0.8094260048181166,311143356.252084,73256643.74791598,2.999663421984294e-11,-7.130407400348894e-20,-7.130402929349781e-20,-0.003204245288783448,-0.0032042452887834486,-0.0032042432796166452,1.0000000000000002,0.9999993729672289
311268828.6095365,0.809752415737608,311268828.6095365,73131171.39046347,2.998769653800708e-11,-7.116043688651145e-20,-7.116039174239168e-20,-0.0031977905586463304,-0.0031977905586463313,-0.0031977885299707596,1.0000000000000002,0.999999365600863
311394300.96698904,0.8100788266570995,311394300.96698904,73005699.03301096,2.997877689562462e-11,-7.101652890406411e-20,-7.101648332228589e-20,-0.0031913236564220246,-0.003191323656422026,-0.003191321608079064,1.0000000000000004,0.999999358152547
311519773.3244415,0.8104052375765908,311519773.3244415,72880226.6755585,2.9969875326846215e-11,-7.087234743027344e-20,-7.087230140728436e-20,-0.0031848444641096618,-0.0031848444641096618,-0.003184842395939673,1.0,0.9999993506213531
311645245.681894,0.8107316484960823,311645245.681894,72754754.318106,2.99609918661533e-11,-7.072788981813362e-20,-7.072784335048757e-20,-0.00317835286275873,-0.0031783528627587314,-0.0031783507746068547,1.0000000000000004,0.9999993430081663
311770718.03934646,0.8110580594155735,311770718.03934646,72629281.96065354,2.9952126548360785e-11,-7.058315339928395e-20,-7.05831064832777e-20,-0.0031718487324590827,-0.003171848732459083,-0.0031718466241589037,1.0000000000000002,0.9999993353087248
311896190.39679897,0.811384470335065,311896190.39679897,72503809.60320103,2.994327940861974e-11,-7.04381354837827e-20,-7.043808811586091e-20,-0.003165331952330765,-0.003165331952330765,-0.0031653298237225144,1.0,0.99999932752448
312021662.7542514,0.8117108812545563,312021662.7542514,72378337.24574858,2.9934450482420106e-11,-7.029283335987944e-20,-7.0292785536306e-20,-0.003158802400513789,-0.003158802400513789,-0.003158800251429574,1.0,0.9999993196522156
312147135.11170393,0.8120372921740477,312147135.11170393,72252864.88829607,2.992563980559346e-11,-7.014724429378312e-20,-7.014719601088943e-20,-0.0031522599541577126,-0.0031522599541577126,-0.0031522577844326754,1.0,0.9999993116922243
312272607.4691564,0.812363703093539,312272607.4691564,72127392.53084362,2.991684741431578e-11,-7.000136552942888e-20,-7.000131678338052e-20,-0.0031457044894111575,-0.003145704489411158,-0.0031457022988729878,1.0000000000000002,0.999999303641465
312398079.8266089,0.8126901140130304,312398079.8266089,72001920.1733911,2.990807334511027e-11,-6.985519428824067e-20,-6.985514507536186e-20,-0.0031391358814111432,-0.0031391358814111432,-0.0031391336698946585,1.0,0.9999992955015111
312523552.18406135,0.8130165249325217,312523552.18406135,71876447.81593865,2.98993176348502e-11,-6.970872776889212e-20,-6.970867808524323e-20,-0.0031325540042723395,-0.00313255400427234,-0.003132551771600503,1.0000000000000002,0.9999992872678863
312649024.54151386,0.8133429358520131,312649024.54151386,71750975.45848614,2.989058032076176e-11,-6.95619631470634e-20,-6.95619129888533e-20,-0.003125958731076144,-0.0031259587310761444,-0.00312595647707859,1.0000000000000002,0.9999992789419989
312774496.8989663,0.8136693467715045,312774496.8989663,71625503.10103369,2.988186144042697e-11,-6.941489757519629e-20,-6.941484693847815e-20,-0.003119349933859671,-0.0031193499338596714,-0.0031193476583590385,1.0000000000000002,0.9999992705208839
312899969.2564188,0.8139957576909959,312899969.2564188,71500030.74358118,2.987316103178661e-11,-6.926752818224492e-20,-6.926747706308318e-20,-0.003112727483604554,-0.003112727483604554,-0.0031127251864239867,1.0,0.9999992620039565
313025441.61387134,0.8143221686104873,313025441.61387134,71374558.38612866,2.9864479133143187e-11,-6.91198520734248e-20,-6.911980046779537e-20,-0.0031060912502256645,-0.003106091250225665,-0.0031060889311843296,1.0000000000000002,0.9999992533891802
313150913.9713238,0.8146485795299786,313150913.9713238,71249086.02867621,2.9855815783163936e-11,-6.897186632995776e-20,-6.897181423380473e-20,-0.0030994411025596536,-0.003099441102559654,-0.0030994387614752873,1.0000000000000002,0.9999992446753176
313276386.3287763,0.8149749904494701,313276386.3287763,71123613.6712237,2.9847171020883804e-11,-6.882356800881404e-20,-6.882351541814239e-20,-0.0030927769083533593,-0.003092776908353359,-0.003092774545046434,0.9999999999999999,0.9999992358624643
313401858.68622875,0.8153014013689613,313401858.68622875,70998141.31377125,2.983854488570858e-11,-6.867495414245164e-20,-6.867490105296571e-20,-0.0030860985342520937,-0.0030860985342520937,-0.003086096148529573,1.0,0.9999992269454477
313527331.04368126,0.8156278122884528,313527331.04368126,70872668.95631874,2.9829937417417934e-11,-6.852602173855152e-20,-6.85259681462239e-20,-0.003079405845787745,-0.003079405845787746,-0.0030794034374686465,1.0000000000000004,0.9999992179273474
313652803.4011337,0.8159542232079441,313652803.4011337,70747196.59886628,2.9821348656168546e-11,-6.837676777975064e-20,-6.83767136802528e-20,-0.0030726987073667828,-0.003072698707366783,-0.0030726962762565903,1.0000000000000002,0.9999992088029371
313778275.7585862,0.8162806341274356,313778275.7585862,70621724.24141377,2.9812778642497295e-11,-6.822718922337063e-20,-6.822713461256383e-20,-0.003065976982258057,-0.003065976982258057,-0.003065974528170786,1.0,0.9999991995741373
313903748.1160387,0.8166070450469268,313903748.1160387,70496251.88396132,2.980422741732442e-11,-6.807728300114397e-20,-6.807722787463598e-20,-0.0030592405325805027,-0.003059240532580503,-0.003059238055318776,1.0000000000000002,0.9999991902363674
314029220.4734912,0.8169334559664183,314029220.4734912,70370779.52650881,2.979569502195677e-11,-6.792704601893595e-20,-6.792699037238421e-20,-0.0030524892192906406,-0.0030524892192906406,-0.0030524867186593127,1.0,0.9999991807894645
314154692.83094364,0.8172598668859096,314154692.83094364,70245307.16905636,2.9787181498091074e-11,-6.777647515646405e-20,-6.777641898539525e-20,-0.003045722902169966,-0.003045722902169966,-0.003045720377968017,1.0,0.9999991712305978
314280165.18839616,0.817586277805401,314280165.18839616,70119834.81160384,2.9778686887817194e-11,-6.762556726701283e-20,-6.762551056710017e-20,-0.0030389414398121397,-0.0030389414398121397,-0.003038938891845133,1.0,0.999999161561005
314405637.5458486,0.8179126887248923,314405637.5458486,69994362.45415139,2.9770211233621515e-11,-6.747431917714621e-20,-6.747426194381294e-20,-0.0030321446896100553,-0.003032144689610056,-0.0030321421176723222,1.0000000000000002,0.9999991517760541
314531109.9033011,0.8182390996443838,314531109.9033011,69868890.09669888,2.9761754578390276e-11,-6.732272768641523e-20,-6.732266991517417e-20,-0.0030253325077427102,-0.0030253325077427107,-0.003025329911632607,1.0000000000000002,0.9999991418761089
314656582.2607536,0.818565510563875,314656582.2607536,69743417.73924643,2.9753316965413016e-11,-6.717078956706308e-20,-6.717073125318969e-20,-0.0030185047491619464,-0.0030185047491619473,-0.003018502128667162,1.0000000000000002,0.9999991318566634
314782054.6182061,0.8188919214833665,314782054.6182061,69617945.38179392,2.974489843838598e-11,-6.701850156372546e-20,-6.701844270267428e-20,-0.0030116612675789877,-0.003011661267578988,-0.0030116586224952597,1.0000000000000002,0.9999991217193791
314907526.9756586,0.8192183324028579,314907526.9756586,69492473.0243414,2.9736499041415616e-11,-6.686586039312795e-20,-6.686580098016698e-20,-0.00300480191545084,-0.0030048019154508402,-0.003004799245565522,1.0000000000000002,0.9999991114604581
315032999.33311105,0.8195447433223493,315032999.33311105,69367000.66688895,2.972811881902212e-11,-6.671286274377919e-20,-6.671280277410367e-20,-0.0029979265439665018,-0.002997926543966502,-0.00299792384906368,1.0000000000000002,0.9999991010777675
315158471.69056356,0.8198711542418406,315158471.69056356,69241528.30943644,2.971975781614295e-11,-6.655950527565986e-20,-6.655944474457053e-20,-0.002991035003032991,-0.002991035003032992,-0.002991032282901491,1.0000000000000002,0.9999990905718265
315283944.048016,0.820197565161332,315283944.048016,69116055.95198399,2.9711416078136466e-11,-6.640578461990869e-20,-6.64057235224659e-20,-0.0029841271412612315,-0.0029841271412612324,-0.0029841243956790766,1.0000000000000002,0.9999990799379433
315409416.4054685,0.8205239760808234,315409416.4054685,68990583.59453148,2.970309365078555e-11,-6.625169737850317e-20,-6.625163570982073e-20,-0.0029772028059517086,-0.002977202805951708,-0.002977200034699323,0.9999999999999999,0.9999990691758116
315534888.762921,0.8208503870003148,315534888.762921,68865111.23707902,2.9694790580301284e-11,-6.609724012393754e-20,-6.609717787898509e-20,-0.002970261843079992,-0.0029702618430799918,-0.0029702590459313237,0.9999999999999999,0.9999990582821259
315660361.1203735,0.8211767979198061,315660361.1203735,68739638.87962651,2.9686506913326674e-11,-6.594240939889539e-20,-6.594234657277606e-20,-0.0029633040972820305,-0.0029633040972820313,-0.002963301274017026,1.0000000000000002,0.9999990472577529
315785833.47782594,0.8215032088392975,315785833.47782594,68614166.52217406,2.967824269694042e-11,-6.578720171591924e-20,-6.578713830341771e-20,-0.0029563294118393033,-0.0029563294118393037,-0.0029563265622235962,1.0000000000000002,0.9999990360966895
315911305.83527845,0.8218296197587889,315911305.83527845,68488694.16472155,2.96699979786607e-11,-6.563161355707494e-20,-6.563154955315739e-20,-0.0029493376286637302,-0.002949337628663731,-0.0029493347524711137,1.0000000000000002,0.9999990248004879
316036778.1927309,0.8221560306782801,316036778.1927309,68363221.8072691,2.9661772806449036e-11,-6.547564137361247e-20,-6.547557677303316e-20,-0.002942328588282442,-0.002942328588282442,-0.002942325685277182,1.0,0.9999990133646964
316162250.5501834,0.8224824415977716,316162250.5501834,68237749.44981658,2.9653567228714153e-11,-6.531928158562176e-20,-6.531921638314492e-20,-0.0029353021298223,-0.0029353021298223004,-0.0029352991997691137,1.0000000000000002,0.9999990017882124
316287722.90763587,0.8228088525172629,316287722.90763587,68112277.09236413,2.964538129431595e-11,-6.516253058168486e-20,-6.516246477198883e-20,-0.0029282580909942755,-0.002928258090994276,-0.0029282551336540204,1.0000000000000002,0.9999989900684424
316413195.2650884,0.8231352634367544,316413195.2650884,67986804.73491162,2.9637215052569437e-11,-6.500538471852253e-20,-6.500531829623547e-20,-0.002921196308077565,-0.0029211963080775657,-0.0029211933232088415,1.0000000000000002,0.9999989782033083
316538667.6225409,0.8234616743562458,316538667.6225409,67861332.37745911,2.962906855324879e-11,-6.484784032063753e-20,-6.484777328033536e-20,-0.002914116615903559,-0.0029141166159035595,-0.002914113603262621,1.0000000000000002,0.9999989661906729
316664139.97999334,0.8237880852757371,316664139.97999334,67735860.02000666,2.962094184659138e-11,-6.468989367995236e-20,-6.468982601614919e-20,-0.002907018847839566,-0.0029070188478395654,-0.00290701580717989,0.9999999999999999,0.999998954028221
316789612.33744586,0.8241144961952286,316789612.33744586,67610387.66255414,2.961283498330191e-11,-6.453154105544232e-20,-6.453147276260274e-20,-0.002899902835772317,-0.0028999028357723174,-0.002899899766845155,1.0000000000000002,0.9999989417137968
